@relation ant-ivy_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
2,0.001938,0.001938,0,5,729,11,5,22,296,3,88,504,0.126984,1,1,516,clean
2,0.011494,0.011494,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,87,clean
28,0.028916,0.038554,7,3,92,6,4,5,37,1,25,48,0.1875,24,24,415,buggy
2,0.002778,0.002778,0,4,729,9,4,22,562,3,88,504,0.126984,1,1,360,clean
2,0.015385,0.015385,0,1,731,4,4,22,710,3,88,504,0.126984,1,1,65,clean
2,0.006897,0.006897,0,2,696,3,3,22,562,3,88,504,0.126984,1,1,145,clean
108,0.115385,0.050769,15,1,2,3,2,11,0,1,37,83,0.036145,5,5,650,clean
6,0.004637,0.004637,1,1,1,2,1,20,1,1,8,9,0.333333,7,7,647,clean
6,0.013158,0.013158,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,228,buggy
2,0.000867,0.000867,0,5,80,9,6,10,3,1,16,35,0.2,5,5,1153,buggy
2,0.020833,0.020833,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,48,clean
28,0.058824,0.027864,9,0,0,1,1,15,0,2,38,132,0.068182,5,5,323,clean
6,0.003876,0.007752,1,4,56,7,3,5,16,1,25,48,0.1875,24,24,516,buggy
6,0.025641,0.025641,1,1,20,4,3,13,1,2,77,275,0.050909,13,13,117,clean
13,0.005865,0.032258,0,3,433,6,3,23,376,1,2,3,1,1,1,341,clean
2,0.029412,0.029412,0,1,731,3,3,22,696,3,88,504,0.126984,1,1,34,clean
4,0.025641,0.025641,0,2,85,2,1,18,85,2,26,62,0.33871,13,13,78,buggy
6,0.068182,0.068182,0,1,7,3,2,18,0,1,56,135,0.007407,4,4,44,clean
17,0.027523,0.050459,3,2,33,6,3,18,14,1,23,69,0.043478,20,20,218,buggy
4,0.060606,0.060606,0,1,0,1,1,0,0,1,5,30,0.133333,17,17,33,buggy
12,0.041916,0.02994,4,1,20,5,4,13,11,2,77,275,0.050909,13,13,167,clean
13,0.038462,0.061538,2,2,19,5,3,0,0,1,4,37,0.081081,18,18,130,buggy
6,0.036036,0.018018,1,1,0,2,1,11,0,1,37,83,0.036145,5,5,111,clean
2,0.016667,0.016667,0,2,169,4,3,21,0,1,11,13,0.538462,20,20,60,clean
2,0.005556,0.005556,0,2,728,7,5,22,472,3,88,504,0.126984,1,1,180,clean
2,0.004405,0.004405,0,2,731,7,5,22,689,3,88,504,0.126984,1,1,227,clean
2,0.003257,0.003257,0,2,731,4,4,22,562,3,88,504,0.126984,1,1,307,clean
2,0.023256,0.023256,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,43,clean
8,0.026596,0.015957,2,2,169,8,5,18,83,2,26,62,0.33871,13,13,188,buggy
55,0.068592,0.030686,16,0,0,1,1,15,0,2,38,132,0.068182,5,5,554,clean
9,0.004378,0.001251,0,4,111,12,6,19,6,1,1,1,1,1,1,1599,clean
2,0.02,0.02,0,1,35,2,2,18,35,1,23,69,0.043478,20,20,50,buggy
2,0.003058,0.003058,0,3,731,7,5,22,534,3,88,504,0.126984,1,1,327,clean
6,0.020202,0.040404,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,99,clean
46,0.105528,0.125628,4,1,0,1,1,18,0,1,23,69,0.043478,20,20,199,buggy
5,0.075472,0.018868,1,0,0,1,1,15,0,2,38,132,0.068182,5,5,53,clean
2,0.012346,0.012346,0,2,729,5,4,22,351,3,88,504,0.126984,1,1,81,clean
2,0.003135,0.003135,0,3,731,8,6,22,685,3,88,504,0.126984,1,1,319,clean
2,0.007194,0.007194,0,1,729,5,4,22,572,3,88,504,0.126984,1,1,139,clean
2,0.007752,0.007752,0,0,9,3,3,18,0,1,56,135,0.007407,4,4,129,clean
136,0.062581,0.025161,28,2,55,8,4,13,14,2,77,275,0.050909,13,13,1550,clean
2,0.00361,0.00361,0,1,729,5,4,22,559,3,88,504,0.126984,1,1,277,clean
2,0.013514,0.013514,0,2,729,4,3,22,696,3,88,504,0.126984,1,1,74,clean
3,0.012048,0.024096,1,2,169,8,5,21,78,1,16,22,0.454545,21,21,83,clean
4,0.015748,0.015748,1,1,2,2,2,16,2,1,53,186,0.016129,4,4,127,buggy
9,0.00495,0.039604,0,1,201,8,6,12,152,1,7,14,0.571429,31,31,202,clean
71,0.089431,0.102981,4,2,35,6,4,18,14,1,23,69,0.043478,20,20,369,buggy
6,0.042857,0.042857,0,1,35,2,2,18,35,1,23,69,0.043478,20,20,70,buggy
3,0.0375,0,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,80,clean
14,0.059322,0.059322,3,1,0,1,1,0,0,1,4,37,0.081081,18,18,118,buggy
16,0.133333,0.044444,4,1,2,3,2,11,0,1,37,83,0.036145,5,5,90,clean
4,0.043478,0.043478,1,1,0,1,1,11,0,2,49,138,0.07971,21,21,46,buggy
22,0.026258,0.021882,10,1,0,2,1,11,0,1,37,83,0.036145,5,5,457,clean
2,0.011905,0.011905,0,0,722,4,4,22,710,3,88,504,0.126984,1,1,84,clean
2,0.001353,0.001353,0,4,723,10,6,11,1,1,7,8,0.125,32,15,739,clean
6,0.058824,0.058824,1,0,0,2,2,18,0,1,56,135,0.007407,4,4,51,clean
2,0.019608,0.019608,0,1,729,3,3,22,710,3,88,504,0.126984,1,1,51,clean
5,0.029851,0.044776,2,1,169,3,3,21,134,1,16,22,0.454545,21,21,67,clean
2,0.001342,0.001342,0,8,738,25,6,22,114,3,88,504,0.126984,1,1,745,clean
2,0.005263,0.005263,0,4,179,11,5,20,0,1,3,3,0.666667,26,26,190,buggy
2,0.008475,0.008475,0,1,709,2,2,22,709,3,88,504,0.126984,1,1,118,clean
16,0.095238,0.095238,0,1,0,2,1,11,0,1,37,83,0.036145,5,5,84,clean
10,0.032258,0.032258,1,1,18,4,3,13,11,2,77,275,0.050909,13,13,155,clean
6,0.019355,0.019355,2,1,7,3,2,18,0,1,56,135,0.007407,4,4,155,clean
59,0.267045,0.068182,2,1,0,1,1,10,0,1,16,35,0.2,5,5,176,buggy
4,0.017751,0.005917,0,2,237,4,2,8,193,1,1,1,1,16,8.5,169,clean
2,0.009259,0.009259,0,1,729,6,5,22,572,3,88,504,0.126984,1,1,108,clean
12,0.031088,0.031088,3,2,18,6,3,0,0,1,5,30,0.133333,17,17,193,buggy
12,0.034188,0.017094,4,1,0,2,1,11,0,1,37,83,0.036145,5,5,234,clean
14,0.028455,0.028455,1,2,33,3,2,18,14,1,23,69,0.043478,20,20,246,buggy
3,0.001451,0.000726,1,10,432,18,3,12,181,1,4,6,0.833333,55,38.5,1378,clean
5,0.004057,0.006085,2,4,176,9,5,21,110,1,16,22,0.454545,21,21,493,clean
18,0.074074,0.092593,4,2,19,5,3,0,0,1,4,37,0.081081,18,18,108,buggy
14,0.036842,0.036842,0,2,193,9,5,11,24,1,2,2,1,29,29,190,clean
2,0.010309,0.010309,0,2,696,3,3,22,685,3,88,504,0.126984,1,1,97,clean
9,0.009383,0.002681,2,1,0,2,1,11,0,1,37,83,0.036145,5,5,746,clean
2,0.011765,0.011765,0,3,729,6,5,22,645,3,88,504,0.126984,1,1,85,clean
109,0.042735,0.050427,15,1,0,1,1,9,0,1,3,3,0.333333,3,3,1170,buggy
5,0.004808,0.007212,2,2,169,6,4,21,127,1,16,22,0.454545,21,21,416,clean
2,0.010101,0.010101,0,0,12,3,3,13,11,2,77,275,0.050909,13,13,99,clean
2,0.013158,0.013158,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,76,clean
5,0.023474,0,1,4,43,8,4,10,3,1,16,35,0.2,5,5,213,buggy
10,0.015974,0.015974,0,3,41,6,3,11,6,2,49,138,0.07971,21,21,313,buggy
2,0.008475,0.008475,0,2,736,8,5,22,559,3,88,504,0.126984,1,1,118,clean
2,0.004695,0.004695,0,3,39,7,3,11,6,2,49,138,0.07971,21,21,213,buggy
6,0.015,0,0,6,293,13,4,12,1,2,6,15,0.466667,45,28.5,400,clean
2,0.00304,0.00304,0,2,729,7,5,22,562,3,88,504,0.126984,1,1,329,clean
2,0.002538,0.002538,0,4,169,7,4,18,110,2,26,62,0.33871,13,13,394,buggy
4,0.039216,0.039216,1,2,3,3,1,19,2,1,12,12,0.25,12,12,51,clean
7,0.046512,0.034884,1,1,18,3,2,13,18,2,77,275,0.050909,13,13,86,clean
6,0.023077,0.023077,0,1,7,3,2,18,0,1,56,135,0.007407,4,4,130,clean
6,0.107143,0.107143,0,0,0,1,1,21,0,1,16,32,0.15625,9,9,28,clean
1,0.013333,0,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,75,clean
11,0.072727,0.127273,1,1,0,1,1,0,0,1,5,30,0.133333,17,17,55,buggy
18,0.135922,0.038835,0,1,0,2,2,21,0,1,2,2,0.5,2,2,103,clean
2,0,0.024691,1,0,0,1,1,15,0,2,38,132,0.068182,5,5,81,clean
2,0.006494,0.006494,0,2,731,10,7,22,295,3,88,504,0.126984,1,1,154,clean
2,0.009009,0.009009,0,1,728,4,3,22,689,3,88,504,0.126984,1,1,111,clean
4,0.032787,0.032787,1,0,8,2,2,11,8,1,56,135,0.066667,8,8,61,clean
115,0.053558,0.030814,5,9,201,16,5,16,24,1,6,9,1,32,32,1363,buggy
2,0.020833,0.020833,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,48,clean
10,0.069444,0.069444,2,0,0,1,1,15,0,2,38,132,0.068182,5,5,72,clean
21,0.008289,0.007536,9,2,36,3,3,16,2,1,53,186,0.016129,4,4,1327,buggy
2,0.028571,0.028571,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,35,clean
5,0.004866,0.007299,0,5,203,8,5,18,78,2,26,62,0.33871,13,13,411,buggy
29,0.01875,0.041667,6,2,33,8,3,18,14,1,23,69,0.043478,20,20,480,buggy
15,0.035503,0.053254,2,2,19,4,2,0,0,1,4,37,0.081081,18,18,169,buggy
42,0.068493,0.027397,2,6,311,10,6,15,105,1,1,2,1,19,11.5,438,buggy
13,0.009259,0.050926,0,2,191,6,4,12,24,1,7,14,0.571429,31,31,216,clean
4,0.00625,0.002083,1,3,169,6,4,18,147,2,26,62,0.33871,13,13,480,buggy
9,0.016393,0.008197,3,0,0,1,1,15,0,2,38,132,0.068182,5,5,366,clean
2,0.032787,0,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,61,clean
13,0.031532,0.027027,3,1,31,3,2,18,14,1,23,69,0.043478,20,20,222,buggy
7,0.026549,0.035398,0,3,167,4,3,18,147,2,26,62,0.33871,13,13,113,buggy
2,0.004329,0.004329,0,2,35,6,4,17,14,1,9,39,0.076923,19,19,231,buggy
17,0.042056,0.037383,4,0,0,1,1,15,0,2,38,132,0.068182,5,5,214,clean
41,0.125683,0.098361,0,1,19,5,3,10,0,2,19,19,0.315789,6,6,183,clean
6,0.019355,0.019355,2,1,6,2,1,11,6,1,56,135,0.066667,8,8,155,clean
19,0.104167,0.09375,0,2,20,2,1,11,20,2,49,138,0.07971,21,21,96,buggy
19,0.033113,0.029801,4,1,18,4,3,13,11,2,77,275,0.050909,13,13,302,clean
4,0.031746,0.031746,1,0,12,3,3,13,11,2,77,275,0.050909,13,13,63,clean
4,0.008475,0.002825,1,5,167,9,4,10,0,1,11,15,0.6,22,22,354,buggy
2,0.00431,0.00431,0,2,729,4,4,22,562,3,88,504,0.126984,1,1,232,clean
5,0.017964,0.011976,2,1,18,2,2,13,18,2,77,275,0.050909,13,13,167,clean
4,0.005571,0.005571,1,2,35,5,3,18,14,1,23,69,0.043478,20,20,359,buggy
2,0.002747,0.002747,0,5,88,12,7,14,10,2,22,39,0.358974,1,1,364,buggy
24,0.110236,0.07874,2,1,0,2,1,11,0,1,37,83,0.036145,5,5,127,clean
4,0.004762,0.014286,1,3,56,4,2,5,37,1,25,48,0.1875,24,24,210,buggy
2,0.01,0.01,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,100,buggy
2,0.023256,0.023256,0,1,0,1,1,11,0,2,49,138,0.07971,21,21,43,buggy
5,0.054795,0.013699,0,2,167,5,4,18,148,2,26,62,0.33871,13,13,73,buggy
1,0.00303,0,0,0,0,1,1,10,0,1,1,1,1,4,4,330,clean
2,0.030303,0.030303,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,33,clean
19,0.006849,0.004981,3,5,206,14,6,15,2,2,9,13,0.846154,24,24,1606,clean
2,0.022222,0.022222,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,45,clean
3,0.002328,0.001164,1,8,469,14,6,12,138,1,4,6,0.833333,55,38.5,859,clean
25,0.052174,0.056522,6,0,0,1,1,15,0,2,38,132,0.068182,5,5,230,clean
7,0.041667,0.03125,1,3,160,6,4,18,127,2,26,62,0.33871,13,13,96,buggy
2,0.008475,0.008475,0,1,2,2,2,16,2,1,53,186,0.016129,4,4,118,buggy
4,0.002037,0.002037,1,2,83,6,4,14,25,2,22,39,0.358974,1,1,982,buggy
2,0.000814,0.000814,0,2,731,8,5,22,353,3,88,504,0.126984,1,1,1228,clean
1,0.020408,0,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,49,buggy
25,0.052419,0.048387,6,2,90,7,5,13,49,1,6,7,0.857143,5,5,248,clean
11,0.007286,0.01275,1,3,41,7,4,11,0,2,49,138,0.07971,21,21,549,buggy
2,0.013333,0.013333,0,1,41,2,2,11,41,2,49,138,0.07971,21,21,75,buggy
4,0.027778,0.027778,1,0,0,2,2,18,0,1,56,135,0.007407,4,4,72,clean
5,0.021505,0.032258,0,1,35,5,4,17,14,1,9,39,0.076923,19,19,93,buggy
4,0.019802,0.019802,1,0,0,1,1,11,0,1,56,135,0.066667,8,8,101,clean
2,0.022222,0.022222,0,1,731,6,5,22,710,3,88,504,0.126984,1,1,45,clean
25,0.288889,0.266667,0,1,12,6,3,13,1,2,77,275,0.050909,13,13,45,clean
119,0.037946,0.050595,24,1,34,2,2,15,34,2,38,132,0.068182,5,5,1344,clean
92,0.10307,0.098684,8,4,167,5,3,18,127,2,26,62,0.33871,13,13,456,buggy
4,0.00639,0.00639,1,1,2,2,2,16,2,1,53,186,0.016129,4,4,313,buggy
2,0.000754,0.000754,0,5,81,7,3,14,25,2,22,39,0.358974,1,1,1327,buggy
159,0.081633,0.098639,24,2,41,7,4,11,20,2,49,138,0.07971,21,21,882,buggy
4,0.051282,0.051282,1,0,150,4,4,21,138,1,16,32,0.15625,9,9,39,clean
2,0.030303,0.030303,0,1,710,2,2,22,710,3,88,504,0.126984,1,1,33,clean
10,0.010417,0.010417,1,1,17,6,2,10,0,2,19,19,0.315789,6,6,480,clean
2,0.037037,0.037037,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,27,clean
4,0.030769,0.030769,1,5,256,8,4,10,86,1,7,13,0.692308,17,9.5,65,buggy
2,0.004762,0.004762,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,210,buggy
2,0.004878,0.004878,0,1,647,2,2,22,647,3,88,504,0.126984,1,1,205,clean
2,0.03125,0.03125,0,0,150,4,4,21,138,1,16,32,0.15625,9,9,32,clean
2,0.016393,0.016393,0,0,731,5,5,22,710,3,88,504,0.126984,1,1,61,clean
3,0.006849,0.013699,0,4,41,7,3,11,20,2,49,138,0.07971,21,21,146,buggy
4,0.006961,0.00232,3,1,0,1,1,16,0,1,53,186,0.016129,4,4,431,buggy
8,0.111111,0.111111,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,36,clean
4,0.015152,0.005051,0,1,196,3,3,7,161,1,19,25,0.6,33,33,198,clean
2,0.004902,0.004902,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,204,buggy
2,0.004673,0.004673,0,4,731,12,7,22,435,3,88,504,0.126984,1,1,214,clean
2,0.001311,0.001311,0,5,729,10,5,22,534,3,88,504,0.126984,1,1,763,clean
31,0.010543,0.014599,10,2,378,7,4,15,336,1,1,1,1,7,5.5,1233,clean
2,0.005128,0.005128,0,1,738,9,7,22,537,3,88,504,0.126984,1,1,195,clean
16,0.064516,0.064516,1,1,0,1,1,0,0,1,5,30,0.133333,17,17,124,buggy
9,0.129032,0.016129,0,0,0,1,1,15,0,2,38,132,0.068182,5,5,62,clean
2,0.012987,0.012987,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,77,clean
2,0.004444,0.004444,0,1,7,3,2,18,0,1,56,135,0.007407,4,4,225,clean
6,0.002261,0.002261,0,5,88,8,3,13,6,1,6,7,0.857143,5,5,1327,clean
14,0.015217,0.015217,2,1,18,2,2,13,18,2,77,275,0.050909,13,13,460,clean
8,0.002946,0.002946,0,9,169,14,3,21,1,1,5,6,0.666667,23,23,1358,clean
146,0.10462,0.09375,19,1,34,3,2,15,8,2,38,132,0.068182,5,5,736,clean
25,0.14881,0,0,0,6,3,2,15,3,2,38,132,0.068182,5,5,168,clean
97,0.076613,0.053763,3,1,0,1,1,20,0,1,1,1,1,6,6,744,buggy
7,0.006768,0.005076,2,1,18,4,3,13,11,2,77,275,0.050909,13,13,591,clean
5,0.021505,0.032258,1,1,0,1,1,16,0,1,53,186,0.016129,4,4,93,buggy
6,0.010417,0.010417,2,1,6,2,1,11,6,1,56,135,0.066667,8,8,288,clean
65,0.235632,0.137931,2,1,8,3,2,11,6,1,56,135,0.066667,8,8,174,clean
25,0.157143,0.2,1,0,0,1,1,15,0,2,38,132,0.068182,5,5,70,clean
84,0.083333,0.208333,6,2,33,5,3,18,14,1,23,69,0.043478,20,20,288,buggy
2,0.007576,0.007576,0,4,729,7,4,22,562,3,88,504,0.126984,1,1,132,clean
2,0.009615,0.009615,0,1,647,3,2,22,537,3,88,504,0.126984,1,1,104,clean
9,0.014286,0.114286,0,2,158,3,2,12,109,1,7,14,0.571429,31,31,70,clean
2,0.02,0.02,0,1,722,7,4,22,710,3,88,504,0.126984,1,1,50,clean
2,0.02,0.02,0,1,731,3,3,22,696,3,88,504,0.126984,1,1,50,clean
19,0.222222,0.2,0,1,10,5,2,10,0,2,19,19,0.315789,6,6,45,clean
3,0.003509,0.007018,1,4,169,8,4,21,85,1,16,22,0.454545,21,21,285,clean
134,0.046028,0.053452,30,2,33,4,2,18,14,1,23,69,0.043478,20,20,1347,buggy
2,0.002985,0.002985,0,2,731,8,6,22,562,3,88,504,0.126984,1,1,335,clean
2,0.004016,0.004016,0,4,729,9,6,22,537,3,88,504,0.126984,1,1,249,clean
8,0.001243,0.003729,1,5,469,16,6,12,238,1,4,6,0.833333,55,38.5,1609,clean
2,0.001323,0.001323,0,3,39,11,4,20,11,1,1,1,1,2,2,756,clean
2,0.002695,0.002695,0,1,9,4,3,18,0,1,56,135,0.007407,4,4,371,clean
14,0.032407,0.032407,3,1,0,2,1,11,0,1,37,83,0.036145,5,5,216,clean
48,0.133333,0.095238,10,1,20,4,3,13,18,2,77,275,0.050909,13,13,210,clean
6,0.018987,0.018987,2,1,20,3,3,13,18,2,77,275,0.050909,13,13,158,clean
7,0.03211,0,3,0,0,1,1,15,0,2,38,132,0.068182,5,5,218,clean
18,0.04712,0.04712,0,1,1,3,2,14,1,1,1,1,1,3,3,191,clean
4,0.035088,0.035088,0,0,0,1,1,11,0,1,37,83,0.036145,5,5,57,clean
50,0.116592,0.107623,9,1,0,1,1,16,0,1,53,186,0.016129,4,4,223,buggy
10,0.007123,0.007123,3,2,35,9,4,17,14,1,9,39,0.076923,19,19,702,buggy
2,0.002695,0.002695,0,1,2,2,2,16,2,1,53,186,0.016129,4,4,371,buggy
2,0.015873,0.015873,0,0,20,3,3,13,18,2,77,275,0.050909,13,13,63,clean
2,0.0125,0.0125,0,1,0,1,1,17,0,1,9,39,0.076923,19,19,80,buggy
2,0.012048,0.012048,0,0,12,3,3,13,11,2,77,275,0.050909,13,13,83,clean
2,0.01,0.01,0,0,722,4,4,22,710,3,88,504,0.126984,1,1,100,clean
29,0.046699,0,5,4,45,8,5,10,3,1,16,35,0.2,5,5,621,buggy
2,0.000754,0.000754,0,4,56,6,2,5,16,1,25,48,0.1875,24,24,1327,buggy
4,0.020548,0.006849,0,0,172,4,4,15,151,2,9,13,0.846154,24,24,146,clean
2,0.001344,0.001344,0,2,43,6,4,18,0,1,56,135,0.007407,4,4,744,clean
2,0.006711,0.006711,0,1,2,2,2,16,2,1,53,186,0.016129,4,4,149,buggy
6,0.005859,0.005859,1,1,2,2,2,16,2,1,53,186,0.016129,4,4,512,buggy
9,0.002933,0.003666,0,4,46,9,4,14,3,1,1,1,1,3,3,1364,buggy
2,0.02,0.02,0,1,729,6,5,22,572,3,88,504,0.126984,1,1,50,clean
29,0.192308,0.179487,2,2,87,3,1,21,2,1,5,6,0.666667,23,23,78,clean
5,0.013699,0.054795,0,2,18,4,2,0,0,1,5,30,0.133333,17,17,73,buggy
4,0.008163,0.008163,1,6,256,8,4,10,89,1,7,13,0.692308,17,9.5,245,buggy
2,0.025,0.025,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,40,clean
9,0.03871,0.019355,1,3,56,5,2,5,16,1,25,48,0.1875,24,24,155,buggy
8,0.097561,0.097561,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,41,buggy
2,0.038462,0.038462,0,1,719,4,4,22,647,3,88,504,0.126984,1,1,26,clean
2,0.004878,0.004878,0,0,49,6,5,5,21,1,5,5,0.6,1,1,205,clean
10,0.032258,0.032258,3,1,18,4,3,13,11,2,77,275,0.050909,13,13,155,clean
4,0,0.011461,3,4,83,6,4,14,42,2,22,39,0.358974,1,1,349,buggy
19,0.055944,0.076923,7,1,18,4,3,13,11,2,77,275,0.050909,13,13,143,clean
2,0.029412,0.029412,0,0,0,2,2,18,0,1,56,135,0.007407,4,4,34,clean
6,0.010152,0.020305,0,3,41,5,3,11,20,2,49,138,0.07971,21,21,197,buggy
2,0.017857,0.017857,0,1,0,1,1,18,0,1,23,69,0.043478,20,20,56,buggy
7,0.017699,0.044248,1,2,28,5,3,13,18,2,77,275,0.050909,13,13,113,clean
4,0.007595,0.002532,1,1,20,4,3,13,18,2,77,275,0.050909,13,13,395,clean
2,0.02439,0.02439,0,1,689,2,2,22,689,3,88,504,0.126984,1,1,41,clean
4,0.003663,0.003663,0,4,58,8,4,5,16,1,25,48,0.1875,24,24,546,buggy
8,0.030769,0.030769,0,1,18,4,3,13,11,2,77,275,0.050909,13,13,130,clean
61,0.046595,0.062724,13,2,21,5,3,0,0,1,4,37,0.081081,18,18,558,buggy
4,0.039216,0.039216,0,0,10,4,2,10,0,2,19,19,0.315789,6,6,51,clean
2,0.03125,0.03125,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,32,clean
3,0.046512,0.023256,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,43,clean
2,0.002033,0.002033,0,4,738,10,6,22,562,3,88,504,0.126984,1,1,492,clean
2,0.00885,0.00885,0,2,729,5,3,22,689,3,88,504,0.126984,1,1,113,clean
2,0.005464,0.005464,0,0,12,3,3,13,11,2,77,275,0.050909,13,13,183,clean
2,0.007194,0.007194,0,1,157,4,3,21,138,1,16,32,0.15625,9,9,139,clean
6,0.004498,0.004498,1,9,292,14,5,19,35,1,6,8,0.625,43,26.5,667,clean
9,0.003729,0.002983,2,4,125,7,5,10,48,1,7,9,0.444444,4,4,1341,buggy
16,0.018987,0.082278,0,4,378,6,3,22,296,1,7,10,0.8,54,37.5,158,clean
2,0.004926,0.004926,0,3,729,5,3,22,672,3,88,504,0.126984,1,1,203,clean
2,0.001938,0.001938,0,4,731,8,5,22,562,3,88,504,0.126984,1,1,516,clean
29,0.064607,0.016854,2,3,380,9,5,20,210,1,1,1,1,53,36.5,356,clean
33,0.025194,0.03876,5,1,2,2,2,16,2,1,53,186,0.016129,4,4,516,buggy
7,0.009119,0.012158,2,2,6,2,1,11,6,2,49,138,0.07971,21,21,329,buggy
39,0.132184,0.091954,8,1,18,6,3,13,11,2,77,275,0.050909,13,13,174,clean
2,0.004274,0.004274,0,1,0,1,1,16,0,1,53,186,0.016129,4,4,234,buggy
3,0.009709,0.019417,0,1,18,2,2,13,18,2,77,275,0.050909,13,13,103,clean
2,0.032258,0.032258,0,1,20,2,2,13,20,2,77,275,0.050909,13,13,31,clean
3,0.009901,0.019802,0,3,39,4,2,11,20,2,49,138,0.07971,21,21,101,buggy
8,0.0625,0.0625,1,0,12,3,3,13,11,2,77,275,0.050909,13,13,64,clean
8,0.053763,0.032258,1,4,88,7,4,10,32,1,7,9,0.444444,4,4,93,buggy
20,0.044,0.036,9,0,8,2,2,11,8,1,56,135,0.066667,8,8,250,clean
6,0.009009,0.009009,2,1,0,1,1,16,0,1,53,186,0.016129,4,4,333,buggy
4,0.015748,0.015748,1,1,20,3,3,13,18,2,77,275,0.050909,13,13,127,clean
81,0.09292,0.086283,3,2,167,3,3,18,148,2,26,62,0.33871,13,13,452,buggy
14,0.022989,0.057471,3,1,0,1,1,16,0,1,53,186,0.016129,4,4,174,buggy
57,0.027108,0.015813,19,2,37,4,3,11,0,1,37,83,0.036145,5,5,1328,clean
2,0.001064,0.001064,0,2,42,5,4,5,7,1,5,5,0.6,1,1,940,clean
2,0.015385,0.015385,0,5,292,9,4,19,35,1,6,8,0.625,43,26.5,65,clean
3,0.009434,0.018868,1,2,167,6,4,21,147,1,16,22,0.454545,21,21,106,clean
1,0.010989,0,0,1,0,1,1,14,0,2,22,39,0.358974,1,1,91,buggy
2,0.014493,0.014493,0,2,729,6,4,22,689,3,88,504,0.126984,1,1,69,clean
8,0.0625,0.0625,1,0,0,1,1,11,0,1,56,135,0.066667,8,8,64,clean
18,0.107143,0.107143,0,1,18,5,3,13,11,2,77,275,0.050909,13,13,84,clean
2,0.005181,0.005181,0,2,731,11,6,22,435,3,88,504,0.126984,1,1,193,clean
2,0.008197,0.008197,0,1,23,6,5,12,2,1,1,1,1,1,1,122,clean
21,0.020737,0.02765,3,2,19,3,2,0,0,1,4,37,0.081081,18,18,434,buggy
2,0.003215,0.003215,0,2,731,7,4,22,689,3,88,504,0.126984,1,1,311,clean
2,0.009901,0.009901,0,1,722,6,5,22,534,3,88,504,0.126984,1,1,101,clean
2,0.002353,0.002353,0,0,454,6,3,22,412,3,88,504,0.126984,1,1,425,clean
192,0.203661,0.235698,10,0,0,1,1,15,0,2,38,132,0.068182,5,5,437,clean
9,0.078125,0.0625,0,0,10,4,2,10,0,2,19,19,0.315789,6,6,64,clean
2,0.012048,0.012048,0,1,722,5,4,22,689,3,88,504,0.126984,1,1,83,clean
65,0.235632,0.137931,2,1,9,4,3,18,0,1,56,135,0.007407,4,4,174,clean
7,0.020619,0.051546,1,4,160,7,4,10,0,1,11,15,0.6,22,22,97,buggy
2,0.006667,0.006667,0,1,194,6,4,7,27,1,19,25,0.6,33,33,150,clean
6,0.004975,0.004975,2,4,160,9,6,22,1,1,1,1,1,10,10,603,buggy
11,0.016,0.028,3,2,35,4,3,17,14,1,9,39,0.076923,19,19,250,buggy
2,0.015625,0.015625,0,1,696,3,3,22,296,3,88,504,0.126984,1,1,64,clean
2,0.005464,0.005464,0,0,0,2,2,18,0,1,56,135,0.007407,4,4,183,clean
2,0.026316,0.026316,0,0,0,1,1,22,0,3,88,504,0.126984,1,1,38,clean
4,0.009009,0.009009,0,0,0,1,1,20,0,1,8,9,0.333333,7,7,222,clean
4,0.006579,0.019737,1,1,18,2,2,13,18,2,77,275,0.050909,13,13,152,clean
