@relation guacamole-client_Single_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {clean,buggy}

@data
48,0.008403,0.394958,1,1,189,3,2,13,189,1,1,2,0.5,55,55,119,0,buggy
19,0.021195,0.015414,2,1,635,10,3,13,0,1,13,41,0.02439,230,175.5,519,0,clean
2,0,0.003854,0,0,55,2,2,23,55,5,70,390,0.035897,13,13,519,0,clean
13,0.092105,0.078947,0,0,0,1,1,14,0,1,1,1,1,135,78.5,76,68.321749,clean
2,0.017241,0,1,1,60,3,2,12,60,3,12,13,0.153846,22,22,116,34.955041,buggy
2,0,0.032787,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,61,0,clean
15,0.120482,0.060241,2,4,580,9,4,12,102,1,3,3,1,184,127.5,83,35.590027,buggy
38,0.190955,0,2,3,472,7,4,13,26,3,4,5,1,204,149.5,199,0,buggy
5,0.045455,0,0,0,108,4,2,21,14,3,9,9,0.444444,54,54,110,11.95456,clean
19,0.022565,0,2,12,473,33,3,15,3,3,10,21,0.285714,143,92,842,33.99899,clean
13,0.02924,0.046784,2,4,612,9,3,16,194,2,4,9,0.444444,199,142.5,171,0,buggy
8,0.005202,0.005202,0,6,175,19,3,8,0,2,3,3,0.666667,41,41,769,83.205913,clean
6,0.036145,0,1,1,195,3,2,18,195,3,8,10,0.4,60,60,166,0,buggy
84,0.281356,0.00339,3,7,17,16,4,16,10,1,2,4,0.5,30,30,295,57.642303,buggy
2,0,0.038462,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,52,0,clean
7,0.032864,0,1,3,193,8,3,13,0,2,5,4,0.5,57,57,213,-0,buggy
2,0,0.020619,0,0,0,1,1,8,0,1,2,7,0.571429,51,51,97,0,clean
2,0,0.022727,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,88,0,clean
2,0.006803,0.006803,0,2,576,6,2,19,173,1,1,2,0.5,174,117.5,147,39.494903,clean
13,0.014512,0.002639,3,15,461,39,3,15,2,1,2,2,1,171,114.5,758,5.195295,clean
9,0.064516,0.008065,0,0,383,3,2,13,177,1,13,41,0.243902,229,174.5,124,0,clean
7,0.032558,0,0,1,209,8,3,15,118,3,12,17,0.176471,43,43,215,11.95456,clean
1,0,0.012658,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,79,0,clean
8,0.010363,0.010363,1,1,415,3,2,14,415,1,6,6,0.5,134,77.5,386,33.99899,buggy
11,0.027273,0.072727,3,2,580,7,3,13,0,1,13,41,0.02439,230,175.5,110,0,clean
11,0.109375,0.0625,1,2,708,8,4,11,127,4,31,87,0.126437,1,1,64,13.679686,clean
110,0.857143,0.015873,2,0,0,1,1,17,0,1,1,2,0.5,132,75.5,126,71.766671,clean
24,0.025253,0.015152,6,5,763,21,4,11,127,4,31,87,0.126437,1,1,594,13.679686,clean
3,0,0.007692,0,4,64,11,1,8,0,1,1,1,1,59,59,390,0,clean
4,0.004425,0.013274,1,4,472,9,3,13,20,3,4,5,1,204,149.5,226,0,buggy
44,0.309353,0.007194,2,1,409,5,3,14,1,2,11,16,0.125,142,91,139,0,clean
5,0.05,0,0,1,8,2,2,22,8,3,12,13,0.230769,16,16,100,90.204718,clean
18,0.139535,0,1,3,418,8,3,15,3,3,10,21,0.285714,143,92,129,33.99899,clean
2,0.018018,0,1,1,212,3,1,22,191,1,3,7,0.857143,161,106.5,111,0,clean
10,0.020492,0.020492,1,5,612,11,3,16,0,2,4,9,0.444444,199,142.5,244,0,buggy
4,0.011236,0.033708,1,0,0,1,1,23,0,5,70,390,0.035897,13,13,89,0,clean
12,0.021277,0.015198,0,4,94,8,3,20,0,1,2,3,1,26,26,329,0.788496,buggy
10,0.08,0,0,0,0,1,1,20,0,2,2,8,0.25,185,128.5,125,0.800362,clean
2,0,0.018182,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,110,0,clean
5,0.015707,0.010471,2,2,359,9,2,10,2,1,1,3,0.666667,120,69,191,31.421913,clean
2,0.011364,0.011364,0,3,472,8,4,17,31,3,4,4,0.5,206,151.5,88,1,buggy
1,0.001294,0,0,2,138,11,4,19,0,1,2,3,0.333333,51,51,773,0,clean
2,0,0.028571,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,70,0,clean
4,0.016667,0.016667,1,1,193,3,2,13,193,3,6,8,0.375,56,56,120,0,buggy
7,0.067961,0,1,1,418,4,3,15,3,3,10,21,0.285714,143,92,103,33.99899,clean
14,0.070707,0,0,1,60,3,2,12,60,3,12,13,0.153846,22,22,198,34.955041,buggy
2,0,0.015625,0,10,297,14,1,14,5,1,2,4,0.75,192,137.5,128,0,clean
3,0,0.01087,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,276,0,clean
38,0.262411,0.007092,2,1,110,8,4,8,0,2,3,8,0.125,1,1,141,183.026649,clean
5,0.034483,0.022989,2,5,754,13,3,15,46,1,6,6,0.666667,246,107.33333,87,0,buggy
6,0.007491,0.014981,1,3,28,7,4,7,7,1,2,3,1,4,4,267,-0,clean
2,0,0.015385,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,130,0,clean
1,0,0.006211,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,161,0,clean
2,0,0.027027,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,74,0,clean
2,0,0.012903,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,155,0,clean
42,0.046053,0.046053,3,5,241,13,3,16,22,2,6,13,0.461538,11,11,456,14.682823,buggy
2,0.017241,0,1,1,68,4,2,22,8,3,12,13,0.230769,16,16,116,90.204718,clean
2,0,0.044444,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,45,0,clean
2,0,0.030303,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,66,0,clean
110,0.12931,0.344828,6,6,618,14,3,20,5,2,8,19,0.368421,25,13,232,5.775051,clean
2,0,0.013699,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,146,0,clean
16,0.16,0.16,1,0,0,1,1,8,0,1,2,6,0.166667,19,19,50,0,clean
15,0.082873,0,0,2,242,11,4,18,1,3,11,12,0.333333,95,95,181,677.950763,clean
5,0.021552,0,0,1,68,4,2,22,8,3,12,13,0.230769,16,16,232,90.204718,clean
9,0.132353,0,1,0,612,6,3,18,0,1,7,7,0.142857,225,170.5,68,-0,clean
3,0.011494,0,0,0,338,4,3,13,95,3,12,25,0.16,116,65,261,0,clean
85,0.196429,0.107143,4,0,430,4,3,21,15,1,5,6,0.166667,145,94,280,35.448996,clean
2,0,0.007547,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,265,0,clean
2,0,0.030769,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,65,0,clean
2,0,0.031746,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,63,0,clean
3,0,0.015625,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,192,0,clean
4,0.013514,0.013514,1,1,0,1,1,16,0,1,3,5,0.6,124,Infinity,148,-0,buggy
32,0.062222,0.008889,1,1,143,8,2,22,93,1,2,3,0.666667,18,18,450,79.951355,clean
18,0.047244,0,0,13,618,31,5,21,0,2,8,19,0.105263,26,14,381,5.775051,buggy
4,0.009259,0.003086,0,5,28,8,4,11,7,1,1,1,1,5,5,324,0,buggy
133,0.285097,0.00216,3,3,366,12,3,10,114,1,4,14,0.5,94,49.5,463,508.654169,clean
22,0.052419,0.03629,4,1,346,3,3,23,345,2,4,3,0.333333,134,83,248,4.222392,buggy
11,0.027273,0.072727,3,2,402,5,3,13,16,1,2,4,1,164,107.5,110,34.592362,buggy
15,0.107143,0,1,3,635,12,3,13,0,1,13,41,0.02439,230,175.5,140,0,clean
18,0.032609,0.032609,1,11,160,19,2,14,0,1,1,1,1,107,Infinity,276,5.769838,buggy
55,0.198276,0.038793,1,13,214,15,1,10,5,1,1,1,1,191,136.5,232,50.752096,buggy
2,0.004425,0.004425,0,2,272,5,2,13,241,1,2,3,1,94,94,226,1.906891,buggy
2,0,0.028571,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,70,0,clean
5,0.028037,0.018692,1,2,133,6,2,14,7,1,1,1,1,46,46,107,0,clean
3,0,0.047619,0,0,333,2,2,10,333,1,2,4,1,110,59,63,0,clean
18,0.04607,0.00271,1,1,460,3,3,14,460,3,3,4,0.5,254,Infinity,369,2.6386,buggy
2,0,0.017857,0,14,860,27,3,20,194,2,4,5,0.6,276,134.83333,112,75.266475,buggy
2,0,0.035714,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,56,0,clean
199,0.629108,0.305164,7,5,649,12,4,9,196,1,5,14,0.428571,280,Infinity,213,21.491542,buggy
191,0.22623,0.4,3,17,708,32,6,11,89,4,31,87,0.126437,1,1,305,13.679686,clean
32,0.218391,0.149425,1,2,241,8,4,20,0,2,3,6,0.166667,84,84,87,92.587216,clean
32,0.218391,0.149425,1,2,241,6,3,13,4,2,3,6,0.333333,74,74,87,92.587216,buggy
5,0.011792,0,0,6,829,16,5,8,368,2,2,4,1,223,101.16667,424,2.6386,clean
10,0.05988,0,0,4,28,11,4,9,0,1,2,3,0.666667,17,17,167,16.369751,clean
2,0,0.008621,0,0,19,4,2,10,0,5,70,390,0.005128,11,11,232,0,clean
41,0.276191,0.114286,3,1,187,2,1,22,187,1,2,2,0.5,64,64,105,54.576946,clean
26,0.147727,0,5,3,763,17,4,11,127,4,31,87,0.126437,1,1,176,13.679686,clean
29,0.034682,0.021195,4,2,763,13,4,11,123,4,31,87,0.126437,1,1,519,13.679686,clean
6,0.02069,0.02069,0,3,150,8,2,14,0,1,2,3,0.666667,39,39,145,169.38593,clean
20,0.034364,0.034364,5,1,114,3,2,10,0,1,4,14,0.071429,95,50.5,291,508.654169,clean
11,0.051282,0.005128,1,0,0,2,1,13,0,1,2,2,0.5,169,112.5,195,6.791628,clean
14,0.232143,0.017857,2,0,338,4,3,13,95,3,12,25,0.16,116,65,56,0,clean
26,0.055556,0.047619,4,2,347,4,3,15,1,2,4,3,0.666667,137,86,252,-0,buggy
6,0.013889,0.013889,2,2,472,5,4,21,2,1,1,1,1,203,148.5,216,0,clean
2,0.003968,0.003968,0,17,829,35,7,11,0,1,1,1,1,270,129.33333,252,12.814232,clean
13,0.081633,0.006803,3,0,0,2,1,20,0,1,2,4,0.5,33,33,147,25.038173,clean
2,0,0.030303,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,66,0,clean
7,0.019231,0.014423,2,0,635,5,3,13,176,1,13,41,0.243902,229,174.5,208,0,clean
2,0,0.008475,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,236,0,clean
2,0,0.011905,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,168,0,clean
14,0.157895,0.087719,1,1,211,4,3,18,18,3,10,20,0.2,45,45,57,0.736966,clean
10,0.120482,0,0,0,0,2,2,14,0,2,2,8,0.125,233,178.5,83,0.800362,clean
32,0.135593,0.135593,4,1,0,1,1,13,0,1,5,7,0.142857,61,61,118,5.312883,buggy
21,0.180328,0.163934,2,1,0,1,1,9,0,1,5,14,0.428571,280,Infinity,61,21.491542,buggy
3,0,0.016949,0,0,55,4,2,10,0,5,70,390,0.005128,11,11,177,0,clean
14,0.210526,0.157895,0,1,241,4,3,19,0,2,3,6,0.166667,83,83,38,92.587216,clean
32,0.043478,0.033816,6,4,241,11,4,20,0,2,3,6,0.166667,84,84,414,92.587216,clean
2,0,0.04,0,0,25,3,3,10,0,5,70,390,0.005128,11,11,50,0,clean
5,0.019011,0,0,1,236,7,3,19,27,3,25,49,0.081633,24,24,263,171.362518,clean
6,0.044248,0.00885,3,3,42,5,2,11,15,1,2,4,0.5,4,2.5,113,38.844481,buggy
6,0.017442,0.017442,0,2,708,8,4,11,123,4,31,87,0.126437,1,1,172,13.679686,clean
2,0,0.011905,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,168,0,clean
4,0.016393,0.016393,0,5,455,14,4,22,0,1,1,2,1,150,99,122,1.222392,buggy
3,0,0.034884,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,86,0,clean
2,0,0.030303,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,66,0,clean
2,0,0.004425,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,452,0,clean
3,0.073171,0,0,0,409,4,3,14,1,2,11,16,0.125,142,91,41,0,clean
24,0.059829,0.042735,3,1,346,3,3,23,345,2,4,3,0.333333,134,83,234,4.222392,buggy
10,0.034483,0.022989,2,4,797,7,4,16,0,1,1,2,1,265,124.33333,174,13.174002,buggy
4,0.011696,0.011696,0,1,477,5,3,11,3,1,1,2,1,145,88.5,171,200.217616,clean
23,0.119792,0,0,1,68,6,2,22,8,3,12,13,0.230769,16,16,192,90.204718,clean
22,0.093596,0.014778,1,10,228,16,2,10,0,1,1,1,1,67,67,203,10.159556,buggy
54,1.152174,0.021739,2,2,338,5,3,13,71,3,12,25,0.16,116,65,46,0,clean
7,0.029126,0.038835,0,0,0,1,1,22,0,1,3,7,0.857143,161,106.5,103,0,clean
2,0,0.028571,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,70,0,clean
9,0.008621,0.030172,0,5,519,18,3,23,16,3,4,5,0.8,147,90.5,232,1,clean
58,0.015504,0.434109,3,1,427,11,3,14,1,2,11,16,0.125,142,91,129,0,clean
3,0.021277,0.042553,0,0,338,3,2,15,338,1,2,3,0.333333,107,56.5,47,0,clean
111,0.408397,0.015267,7,3,556,10,3,19,0,2,4,3,0.333333,221,166.5,262,137.996271,clean
2,0,0.013333,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,150,0,clean
1,0,0.003817,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,262,0,clean
65,0.357576,0.036364,3,2,477,7,4,11,1,1,1,2,1,145,88.5,165,200.217616,clean
7,0.022472,0.016854,1,5,801,9,4,12,3,1,1,2,1,267,126.33333,178,5.367894,buggy
6,0.041667,0,1,1,211,6,3,18,15,3,10,20,0.2,45,45,144,0.736966,clean
6,0,0.028302,0,0,170,4,1,20,170,1,1,1,1,175,118.5,212,0,clean
2,0,0.01105,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,181,0,clean
19,0.015385,0.021154,1,1,345,3,3,9,344,1,1,1,1,132,81,520,9.760443,buggy
2,0.007246,0.007246,0,6,417,14,3,14,2,1,1,1,1,139,82.5,138,6.303781,clean
23,0.074324,0.081081,2,5,618,15,3,20,5,2,8,19,0.368421,25,13,148,5.775051,clean
6,0.010274,0.010274,1,6,0,8,1,15,0,1,2,2,0.5,123,Infinity,292,59.759734,clean
45,0.07781,0.051873,3,10,584,18,4,23,0,3,7,11,0.727273,188,131.5,347,0,buggy
92,0.44878,0,2,0,71,4,2,20,105,2,4,6,0.166667,17,17,205,55.967772,clean
25,0.004505,0.108108,1,2,498,6,3,11,2,1,1,1,1,4,4,222,0,clean
31,0.184211,0.223684,0,0,0,1,1,13,0,1,2,4,0.5,15,15,76,25.436658,clean
33,0.101523,0.06599,1,9,226,14,2,15,27,2,3,4,0.75,63,63,197,5.475028,buggy
23,0.15,0.041667,3,1,399,3,2,21,399,1,3,16,0.25,162,105.5,120,19.69244,buggy
2,0,0.03125,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,64,0,clean
10,0.06993,0,0,1,292,6,3,11,123,4,31,87,0.126437,1,1,143,13.679686,clean
1,0,0.011364,0,4,645,11,2,14,0,1,3,4,0.25,206,149.5,88,0,clean
84,0.237143,0.002857,4,1,169,3,3,6,168,1,1,1,1,6,6,350,182.012793,buggy
98,0.239024,0.239024,7,3,580,9,3,13,0,1,13,41,0.243902,229,174.5,205,0,clean
4,0.048193,0,0,1,191,3,3,16,191,2,6,13,0.461538,11,11,83,14.682823,buggy
3,0,0.014151,0,0,55,2,2,23,55,5,70,390,0.035897,13,13,212,0,clean
7,0.014925,0.0199,1,11,521,17,5,11,0,1,1,1,1,15,15,201,0,buggy
3,0,0.03125,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,96,0,clean
2,0.002703,0.002703,0,15,843,27,5,12,0,2,3,3,0.333333,277,135.83333,370,72.774559,clean
36,0.003295,0.056013,1,3,403,8,3,14,166,1,1,1,1,131,74.5,607,0,clean
2,0.007519,0.007519,0,0,0,1,1,10,0,1,1,1,1,2,2,133,14.288217,clean
2,0,0.032787,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,61,0,clean
1,0,0.007519,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,133,0,clean
11,0.08547,0.008547,0,0,243,3,2,12,243,1,1,4,0.5,100,Infinity,117,35.518529,clean
3,0.016,0.008,1,1,2,2,1,18,2,1,2,3,0.333333,125,Infinity,125,0.090603,clean
2,0,0.029851,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,67,0,clean
1,0,0.021277,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,47,0,clean
6,0.014218,0.014218,0,2,8,2,1,16,8,1,1,3,0.333333,47,47,211,14.688982,buggy
4,0.039216,0.039216,0,2,50,3,1,10,28,2,5,12,0.416667,13,13,51,29.402178,clean
10,0.069444,0.069444,2,5,754,8,2,15,513,1,6,6,0.666667,246,107.33333,72,0,buggy
7,0.134615,0,0,0,90,3,2,19,90,3,3,4,0.25,52,52,52,1.584963,clean
44,0.118644,0.254237,3,2,187,2,1,23,187,1,3,4,0.5,65,65,118,16.8409,buggy
2,0,0.028169,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,71,0,clean
10,0.103448,0.011494,1,0,580,5,3,13,0,1,13,41,0.02439,230,175.5,87,0,clean
16,0.147727,0.034091,2,1,0,2,1,18,0,1,5,6,0.166667,173,116.5,88,0,clean
10,0.076336,0,0,0,0,2,2,14,0,2,2,8,0.125,233,178.5,131,0.800362,clean
5,0.026455,0,0,1,68,4,2,22,8,3,12,13,0.230769,16,16,189,90.204718,clean
13,0.027548,0.008264,3,15,842,26,5,20,194,2,4,5,0.6,276,134.83333,363,75.266475,buggy
27,0.027397,0.065068,5,1,0,1,1,16,0,1,3,5,0.6,124,Infinity,292,-0,buggy
2,0,0.013605,0,0,53,6,2,10,0,5,70,390,0.005128,11,11,147,0,clean
10,0,0.092593,0,1,338,4,3,13,74,3,12,25,0.16,116,65,108,0,clean
2,0,0.016129,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,124,0,clean
2,0.003774,0.003774,0,4,210,9,4,15,0,2,3,3,0.333333,44,44,265,109.802419,clean
6,0.018519,0.009259,0,2,475,6,4,19,2,1,1,1,1,211,156.5,216,2,clean
2,0,0.017391,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,115,0,clean
3,0.006682,0,0,0,1,4,2,13,0,1,5,7,0.571429,4,4,449,58.89796,clean
1,0,0.006452,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,155,0,clean
19,0.021195,0.015414,2,1,635,9,3,13,177,1,13,41,0.243902,229,174.5,519,0,clean
94,0.163866,0.231092,1,10,159,20,2,21,0,1,1,1,1,102,Infinity,238,10.42175,buggy
20,0.030387,0.024862,6,4,761,4,2,15,573,1,6,6,0.666667,246,107.33333,362,0,buggy
11,0.076923,0.017094,1,1,693,6,4,22,0,2,3,8,0.5,1,1,117,183.026649,clean
2,0.007143,0.007143,0,4,761,6,3,21,0,1,6,6,0.333333,2,2,140,0,clean
2,0,0.004938,0,2,49,6,2,10,0,5,70,390,0.005128,11,11,405,0,clean
2,0,0.027778,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,72,0,clean
2,0,0.015267,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,131,0,clean
2,0,0.038462,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,52,0,clean
2,0,0.022727,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,88,0,clean
10,0.103448,0.011494,1,0,402,3,2,14,402,1,7,27,0.296296,165,108.5,87,167.219672,clean
11,0.109375,0.0625,1,2,580,6,3,13,176,1,13,41,0.243902,229,174.5,64,0,clean
2,0,0.025316,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,79,0,clean
135,0.006969,0.463415,2,2,311,6,4,10,114,1,4,14,0.5,94,49.5,287,508.654169,clean
11,0.063492,0.02381,1,11,312,15,2,11,15,1,2,4,0.5,4,2.5,126,38.844481,buggy
2,0,0.00905,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,221,0,clean
1,0,0.009346,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,107,0,clean
157,0.71831,0.018779,3,3,187,3,1,2,187,1,4,4,0.5,66,66,213,0,buggy
4,0.048193,0,0,1,220,4,3,9,28,2,6,14,0.357143,69,69,83,171.362518,clean
2,0,0.02439,0,0,17,2,1,9,17,1,5,8,0.5,10,10,82,0,clean
2,0,0.017699,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,113,0,clean
2,0,0.012346,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,162,0,clean
10,0.064103,0,0,1,18,3,3,12,18,1,3,4,0.25,20,20,156,8.769838,buggy
5,0.052632,0,0,0,136,2,2,15,136,1,1,1,1,97,Infinity,95,-0,clean
2,0.002755,0.002755,0,14,648,25,5,12,59,2,5,5,0.8,274,Infinity,363,65.65989,buggy
3,0,0.046875,0,3,343,6,2,10,333,1,1,1,1,111,60,64,0,clean
2,0.010101,0.010101,0,1,34,3,1,22,0,1,2,2,1,170,115.5,99,0,buggy
2,0.002193,0.002193,0,6,357,19,4,16,26,1,1,1,1,90,45.5,456,0,clean
2,0.002481,0.002481,0,2,50,8,2,8,0,1,1,1,1,13,13,403,0,clean
2,0.006024,0.006024,0,2,20,5,3,7,0,1,1,2,1,26,26,166,0.492658,buggy
4,0.006116,0.006116,0,2,20,6,3,10,0,1,2,2,1,18,18,327,13.079818,buggy
4,0.024691,0.024691,0,2,2,2,1,10,2,1,1,1,1,66,66,81,13.015589,buggy
32,0.141593,0,0,1,18,3,3,12,18,1,3,4,0.25,20,20,226,8.769838,buggy
1,0,0.003817,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,262,0,clean
3,0.035714,0,1,3,618,6,2,21,0,2,8,19,0.105263,26,14,84,5.775051,buggy
61,0.22695,0.205674,3,0,34,3,2,22,34,2,6,8,0.375,25,25,141,55.967772,clean
31,0.248,0,3,0,195,3,2,18,195,1,2,2,0.5,82,82,125,149.890304,clean
2,0,0.020833,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,96,0,clean
13,0.051163,0.009302,0,4,243,10,3,12,6,1,1,4,0.5,100,Infinity,215,35.518529,clean
9,0.011527,0.014409,2,4,469,6,3,16,0,2,4,5,1,16,16,347,0,buggy
37,0.169811,0.062893,2,3,692,12,3,17,96,1,1,1,1,208,86.16667,159,37.899391,clean
6,0.0625,0.03125,1,1,402,4,2,14,2,1,7,27,0.296296,165,108.5,64,167.219672,clean
2,0,0.014184,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,141,0,clean
9,0.135593,0.016949,2,0,338,4,3,13,95,3,12,25,0.16,116,65,59,0,clean
2,0,0.031746,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,63,0,clean
10,0.06993,0,0,1,169,5,2,15,0,2,2,8,0.125,234,179.5,143,0.800362,clean
2,0,0.010363,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,193,0,clean
7,0.029412,0,1,3,193,8,3,13,0,2,5,4,0.5,57,57,238,-0,buggy
2,0,0.02439,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,82,0,clean
2,0,0.008,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,250,0,clean
2,0,0.033333,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,60,0,clean
31,0.043011,0.290323,2,2,311,6,4,10,114,1,4,14,0.5,94,49.5,93,508.654169,clean
11,0.076923,0.017094,1,1,693,5,3,15,108,1,2,3,0.333333,216,94.16667,117,5.655425,clean
21,0.058824,0.029412,7,6,503,10,4,20,0,1,1,1,1,207,152.5,238,10.070446,buggy
18,0.101124,0,1,0,0,2,1,13,0,1,5,7,0.571429,4,4,178,58.89796,clean
316,1.802721,0.346939,4,0,0,1,1,18,0,3,11,12,0.333333,95,95,147,677.950763,clean
8,0.018018,0.018018,1,11,160,21,2,13,1,1,1,2,1,105,Infinity,222,8.854763,buggy
2,0,0.009804,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,204,0,clean
5,0.024876,0,1,0,26,3,2,20,26,1,1,1,1,16,16,201,11.981157,clean
2,0,0.074074,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,27,0,clean
18,0.04607,0.00271,1,2,829,5,4,8,31,2,2,4,1,223,101.16667,369,2.6386,clean
3,0.034483,0.017241,0,0,1,2,1,22,1,1,2,4,0.75,18,18,58,5.523562,clean
9,0.04065,0.03252,1,1,418,7,3,15,1,3,10,21,0.285714,143,92,123,33.99899,clean
14,0.045455,0.012397,1,4,211,10,3,18,15,3,10,20,0.2,45,45,242,0.736966,clean
2,0.02381,0.02381,0,1,580,6,3,13,0,1,13,41,0.02439,230,175.5,42,0,clean
2,0.005102,0.005102,0,0,338,4,3,13,95,3,12,25,0.16,116,65,196,0,clean
5,0.035971,0,0,0,236,5,3,19,27,3,25,49,0.081633,24,24,139,171.362518,clean
23,0.09607,0.004367,1,0,708,5,4,11,111,4,31,87,0.126437,1,1,229,13.679686,clean
2,0,0.014085,0,0,55,2,2,23,55,5,70,390,0.035897,13,13,142,0,clean
4,0.032258,0.032258,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,62,0,clean
10,0.043269,0.004808,1,4,196,11,3,13,40,1,1,3,1,89,89,208,508.654169,buggy
2,0,0.030303,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,66,0,clean
2,0,0.013333,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,150,0,clean
2,0,0.014184,0,0,31,4,2,10,0,5,70,390,0.005128,11,11,141,0,clean
9,0.064516,0.008065,0,0,511,5,3,11,127,4,31,87,0.126437,1,1,124,13.679686,clean
22,0.30303,0.030303,2,5,613,11,4,12,31,1,3,5,0.8,197,140.5,66,21.331179,buggy
2,0,0.019048,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,105,0,clean
9,0.135593,0.016949,2,0,243,3,2,11,243,1,6,13,0.153846,99,Infinity,59,0,clean
1,0,0.002012,0,0,55,2,2,23,55,5,70,390,0.035897,13,13,497,0,clean
10,0,0.062893,0,6,268,9,1,22,1,1,2,4,0.75,174,119.5,159,0,clean
2,0,0.014706,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,136,0,clean
55,0.009434,0.25,1,2,169,5,3,6,100,1,1,1,1,1,1,212,0,buggy
4,0.010695,0.010695,1,7,259,17,2,14,69,1,1,1,1,82,82,187,0,buggy
2,0,0.031746,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,63,0,clean
6,0.073171,0.073171,0,0,0,1,1,19,0,1,1,1,1,1,1,41,17.28613,clean
24,0.078947,0.078947,1,4,824,12,4,13,372,1,2,3,0.666667,8,4.5,152,112.762765,clean
2,0,0.037037,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,54,0,clean
2,0,0.029412,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,68,0,clean
10,0,0.092593,0,1,263,3,2,16,263,1,5,6,0.333333,102,Infinity,108,22.233335,buggy
2,0,0.045455,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,44,0,clean
