@relation deltaspike_Master_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {clean,buggy}

@data
11,0.047872,0.010638,2,1,323,2,1,16,323,1,3,3,0.666667,22,13.5,188,8.931722,clean
6,0.065217,0.065217,0,1,0,1,1,2,0,1,9,25,0.04,1,1,46,3.67697,buggy
6,0.028302,0.028302,2,2,4,2,1,17,4,1,2,6,0.833333,13,13,106,0.710493,buggy
13,0.078788,0,2,2,0,3,1,17,0,1,3,4,0.25,8,8,165,0,clean
18,0.0625,0.017857,3,1,0,1,1,12,0,1,1,1,1,27,27,224,17.835127,buggy
12,0.069444,0.013889,1,3,65,3,2,17,48,1,4,6,0.5,3,3,144,0,buggy
188,1.088889,1,0,0,0,1,1,18,0,1,1,1,1,27,11.166666,90,97.817513,clean
4,0.013333,0.013333,0,2,3,2,1,11,3,1,4,5,0.4,3,3,150,0,buggy
3,0,0.02,0,3,3,3,1,14,0,1,1,4,0.5,4,4,150,10.532521,buggy
17,0.043825,0.023904,1,0,0,1,1,16,0,1,1,2,0.5,16,16,251,0,clean
49,0.065891,0.02907,9,2,1,3,2,10,0,1,3,4,0.25,6,6,516,19.542066,clean
8,0.035714,0,3,4,1,6,1,17,0,1,2,6,0.833333,13,13,224,0.710493,buggy
3,0.024,0,0,1,28,2,1,12,28,1,2,2,1,51,35.5,125,12.891784,clean
4,0.114286,0,1,0,0,2,2,13,0,1,2,3,0.666667,63,47.5,35,0,clean
2,0.006897,0.006897,0,4,323,6,2,16,45,1,3,3,0.666667,21,12.5,145,3.839535,clean
79,0.252747,0.181319,4,5,325,8,2,14,0,1,1,1,1,25,16.5,182,52.864439,clean
15,0.076389,0.027778,1,2,202,4,3,15,148,1,2,2,0.5,24,24,144,0,clean
6,0.111111,0,0,0,0,1,1,14,0,1,1,2,1,29,29,54,27.299674,clean
8,0.021277,0.021277,3,1,0,1,1,2,0,1,9,25,0.04,1,1,188,3.67697,buggy
6,0.059406,0,0,0,89,2,1,13,89,1,2,2,1,61,45.5,101,0,clean
12,0.031792,0.00289,0,1,0,2,1,23,0,1,1,1,1,9,7.5,346,12.911947,buggy
1,0.001558,0,0,6,316,12,3,11,1,1,1,1,1,47,31.5,642,0,clean
0,0,0,0,0,0,1,1,21,0,1,3,7,0.142857,19,10.5,33,0,clean
3,0.01087,0.005435,0,2,0,2,1,11,0,1,2,2,1,2,2,184,111.1198,buggy
9,0.116883,0,2,2,1,2,1,22,1,1,3,4,0.75,2,2,77,19.542066,buggy
4,0.073171,0.02439,1,1,0,1,1,13,0,1,5,6,0.333333,2,2,41,0,buggy
8,0.044118,0.014706,0,2,48,2,1,17,48,1,4,6,0.5,3,3,136,0,buggy
71,0.166276,0,1,1,259,2,2,11,259,1,2,2,1,36,20.5,427,0,buggy
2,0.010638,0.010638,0,0,0,1,1,14,0,1,5,9,0.333333,43,27.5,94,0,clean
0,0,0,0,0,0,1,1,21,0,1,3,7,0.142857,19,10.5,37,0,clean
13,0.044898,0.008163,0,4,30,6,1,10,0,1,1,1,1,56,40.5,245,6.174821,clean
8,0.225806,0.032258,0,0,36,2,2,22,36,1,1,3,1,15,7.5,31,10.677127,clean
4,0.030769,0.030769,0,0,0,1,1,15,0,1,1,1,1,1,1,65,0,clean
10,0.111111,0,1,0,9,2,1,22,9,1,1,1,1,16,16,90,34.961219,clean
2,0.008,0.008,0,1,300,2,1,14,300,1,3,4,0.75,20,11.5,125,0,clean
2,0.003623,0.003623,0,0,0,1,1,17,0,1,2,2,0.5,1,1,276,29.795651,clean
36,0.092593,0.040741,5,0,36,6,2,22,22,1,1,3,1,15,7.5,270,10.677127,clean
19,0,0.179245,1,3,69,3,2,17,65,1,4,6,0.5,3,3,106,0,buggy
15,0.297872,0.021277,1,0,0,1,1,17,0,1,1,1,1,62,46.5,47,13.825411,clean
22,0,0.033846,2,6,360,16,4,12,0,1,1,1,1,12,10.5,650,0,clean
4,0.003257,0.009772,1,1,300,2,1,14,300,1,3,4,0.75,20,11.5,307,0,clean
6,0.048387,0.048387,1,0,0,1,1,23,0,1,2,3,0.333333,8,6.5,62,7.803352,clean
6,0.012821,0.012821,0,2,8,2,1,10,8,1,1,1,1,30,30,234,0,buggy
0,0,0,0,0,0,1,1,20,0,1,7,8,0.625,5,3,38,0,clean
42,0.875,0,2,0,0,1,1,11,0,1,1,1,1,8,8,48,100.063269,clean
12,0.352941,0,0,0,0,1,1,23,0,1,1,1,1,10,8.5,34,80.546814,clean
3,0,0.054545,0,0,0,1,1,17,0,1,2,2,0.5,54,38.5,55,0,clean
0,0,0,0,0,0,1,1,20,0,1,7,8,0.625,5,3,30,0,clean
7,0.048387,0.064516,1,1,0,1,1,2,0,1,9,25,0.04,1,1,62,3.67697,buggy
8,0.259259,0.037037,0,1,0,1,1,17,0,1,2,3,1,55,39.5,27,0,buggy
7,0.012422,0.00207,2,2,0,2,1,21,0,1,1,2,1,5,5,483,0,buggy
10,0.058065,0.006452,0,1,0,1,1,13,0,1,3,3,0.333333,22,22,155,0,buggy
13,0.009693,0.000808,1,4,218,8,3,11,1,1,3,3,0.666667,2,2,1238,9.668885,clean
24,0.022642,0.022642,1,5,217,8,2,10,1,1,1,1,1,1,1,530,26.195406,clean
11,0.15625,0.015625,0,0,0,1,1,15,0,1,1,2,1,23,23,64,1.222392,clean
8,0.133333,0,2,0,0,1,1,11,0,1,1,2,0.5,3,3,60,10.199672,clean
2,0.002331,0.002331,0,0,0,1,1,15,0,1,2,2,0.5,1,1,429,13.227786,clean
2,0.021739,0.021739,0,0,0,1,1,12,0,1,3,8,0.25,42,26.5,46,0,clean
10,0.027211,0.040816,3,4,277,5,2,20,274,1,7,8,0.625,5,3,147,0,clean
21,0.181818,0.030303,1,0,0,1,1,7,0,1,1,1,1,67,51.5,99,24.789932,clean
16,0.011457,0.001637,1,4,216,6,2,10,89,1,1,1,1,1,1,1222,27.025928,clean
12,0.030457,0.030457,2,1,0,1,1,2,0,1,9,25,0.04,1,1,197,3.67697,buggy
6,0.004922,0,0,2,1,2,1,20,1,1,3,3,0.666667,4,4,1219,13.738513,buggy
2,0.014925,0.014925,0,0,14,5,1,13,1,1,2,2,0.5,9,9,67,0.641346,clean
