@relation groovy_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
386,182,204,0,1,1,7,5,15.229001,1
14,11,3,2,2,1,39,4,4.183636,1
3,2,1,1,1,1,15,3,3.648291,0
7,4,3,0,1,1,1,1,4.23295,0
32,16,16,2,5,5,22,11,4.929688,0
56,33,23,1,24,4,220,58,4.65034,0
3,3,0,1,1,1,2,1,4.08533,0
20,10,10,3,5,4,43,23,4.01786,0
8,4,4,4,1,1,106,4,3.592672,0
6,4,2,2,1,1,113,11,3.83894,0
73,33,40,7,6,6,169,39,5.508301,0
2,1,1,0,1,1,6,3,3.541242,0
3,1,2,0,1,1,4,3,3.661156,0
2,1,1,0,1,1,46,9,3.645262,0
112,66,46,1,1,1,41,2,7.987111,0
26,20,6,5,3,2,21,15,4.211912,0
78,52,26,8,1,1,48,2,6.567789,0
95,95,0,1,1,0,1,1,15.221619,0
2,1,1,0,1,1,2,2,3.551919,0
121,2,119,6,2,2,81,16,3.580168,0
5,2,3,1,1,1,15,2,3.654281,0
10,3,7,3,2,2,10,5,4.133345,0
8,5,3,2,1,1,14,6,4.207332,1
10,5,5,0,1,1,11,4,3.803929,0
47,20,27,1,1,1,11,4,5.760395,0
974,755,219,10,9,4,14,12,15.041308,0
6,6,0,0,1,1,4,3,3.932956,0
4,3,1,0,1,1,6,2,4.017425,1
73,73,0,3,1,1,6,3,10.077425,0
448,448,0,1,1,1,8,3,18.787518,0
14,10,4,2,1,1,16,3,4.141611,0
5,3,2,0,1,1,3,1,3.69961,0
52,26,26,14,5,1,5,5,5.08317,0
5,5,0,0,5,1,5,5,3.571438,0
38,24,14,8,5,2,47,23,5.502563,1
726,684,42,9,11,1,11,11,17.1159,0
46,16,30,9,2,2,2,2,5.226302,0
46,27,19,8,1,1,2,1,4.70449,0
5,4,1,1,1,1,12,5,3.855761,0
6,3,3,0,1,1,6,4,3.783971,1
21,9,12,1,1,1,119,12,4.678092,1
27,11,16,5,5,5,66,20,4.467268,0
17,7,10,3,1,1,1,1,3.827903,0
12,9,3,0,1,1,5,4,3.927591,0
12,6,6,5,1,1,14,5,3.720278,0
184,177,7,10,7,3,25,11,15.368647,0
52,48,4,2,2,1,10,4,8.534341,0
105,103,2,1,3,1,33,6,15.809232,0
28,25,3,0,1,1,2,2,5.785858,0
213,183,30,4,38,8,294,90,15.772092,0
5,4,1,0,1,1,9,1,3.631256,0
9,8,1,0,1,1,7,1,4.30504,1
57,54,3,2,1,1,20,5,6.191235,0
2,1,1,0,1,1,40,8,3.551919,0
27,7,20,1,1,1,8,3,4.054648,1
6,6,0,0,1,1,87,2,3.961988,0
31,15,16,1,1,1,114,11,5.10392,1
233,228,5,5,3,2,16,5,14.958552,0
11,9,2,2,1,1,10,3,3.863956,0
11,6,5,1,1,1,4,3,3.649512,0
158,125,33,0,1,1,26,10,10.69356,0
21,20,1,0,1,1,14,7,4.750142,0
113,104,9,4,1,1,36,13,13.227841,0
63,63,0,1,1,1,2,1,11.744908,0
18,18,0,0,1,1,2,2,5.541077,0
420,420,0,1,1,1,5,4,16.065866,0
98,97,1,2,3,2,7,4,14.949818,0
25,23,2,2,2,2,4,3,6.212039,0
17,13,4,1,1,1,2,2,3.78799,0
2,1,1,0,1,1,1,1,3.573224,0
31,29,2,5,2,2,52,10,6.70706,0
12,11,1,1,2,2,35,16,4.152442,0
181,90,91,7,10,9,44,20,11.709607,1
18,18,0,0,1,1,93,2,3.826101,0
27,18,9,7,1,1,102,3,5.047844,0
71,71,0,1,1,1,2,1,12.979256,0
2,1,1,0,1,1,11,5,3.579177,0
16,8,8,1,6,5,106,7,4.115912,0
49,9,40,4,2,1,67,4,4.271915,1
186,131,55,17,12,2,94,40,9.77047,0
2,1,1,0,1,1,117,11,3.541242,0
228,226,2,5,5,4,7,5,16.005564,0
67,51,16,5,14,3,59,19,8.32717,0
17,17,0,1,1,1,3,1,4.60721,0
3,1,2,0,1,1,4,3,3.495943,0
4,3,1,1,1,1,6,4,3.697553,0
6,5,1,1,1,1,2,2,3.76254,0
2,1,1,0,1,1,17,5,3.514631,0
2555,423,2132,56,39,15,322,136,16.396744,0
11,9,2,1,1,1,12,6,4.316966,0
63,63,0,1,1,1,4,1,11.74491,0
11,3,8,1,1,1,10,5,3.735011,0
4,2,2,1,1,1,19,7,3.601691,0
4,2,2,1,1,1,12,5,3.639373,0
57,56,1,1,1,1,1,1,5.453181,0
2,1,1,0,1,1,3,1,3.525606,0
3,1,2,0,1,1,8,4,3.551919,0
4,2,2,1,1,1,8,1,3.695672,0
13,7,6,2,5,5,27,9,3.902247,0
573,573,0,8,8,1,34,9,15.236007,0
276,76,200,39,53,9,101,87,11.337656,0
1399,1389,10,8,1,1,4,2,14.342937,0
157,83,74,14,7,3,227,27,10.867006,0
5,2,3,1,1,1,1,1,3.654281,0
107,107,0,5,5,2,12,9,15.973654,0
35,17,18,2,3,1,7,7,4.792332,0
364,364,0,1,1,1,6,3,16.896097,0
447,447,0,1,1,1,5,4,14.323368,0
172,169,3,2,2,2,11,3,14.352261,0
3,2,1,0,1,1,8,5,3.691382,0
18,17,1,2,1,1,1,1,4.497323,0
4,2,2,0,2,1,17,8,3.7193,0
119,55,64,9,3,1,5,5,10.523092,0
15,7,8,1,2,2,156,12,5.516502,0
2,1,1,0,1,1,5,2,3.541242,0
29,21,8,3,3,3,88,21,5.308371,0
191,148,43,8,6,3,33,16,16.005075,0
88,56,32,13,4,3,122,18,9.747686,1
6,2,4,1,3,3,39,14,3.696125,0
57,26,31,7,1,1,2,1,5.217054,0
15,15,0,1,1,1,37,14,4.422534,0
15,7,8,5,2,2,75,3,3.805201,0
6,2,4,0,1,1,36,7,3.614666,0
35,2,33,2,1,1,4,1,3.574718,0
63,63,0,1,1,1,3,1,11.744908,0
1800,1800,0,1,1,1,7,4,15.743389,0
31,22,9,1,1,1,1,1,5.015607,0
44,18,26,6,6,2,10,6,4.792382,0
105,51,54,19,12,6,31,28,8.005447,0
23,15,8,2,1,1,11,4,4.892352,0
131,131,0,1,1,0,6,2,14.606905,0
2,2,0,0,1,1,3,2,3.541242,0
231,120,111,62,14,9,84,43,13.783762,0
25,18,7,3,1,1,11,1,4.571497,0
31,17,14,3,2,2,8,5,4.608808,0
22,11,11,0,11,6,79,39,4.511076,0
9,6,3,1,3,2,17,8,3.87858,0
116,71,45,13,4,3,45,12,11.341941,0
38,20,18,6,1,1,54,10,4.669163,0
21,13,8,2,1,1,21,2,4.53973,0
78,46,32,8,3,2,9,5,7.483602,0
2933,2933,0,12,12,2,92,29,17.513395,0
17,9,8,8,1,1,8,2,3.62578,0
7,5,2,0,3,2,9,4,3.672026,0
2,1,1,0,1,1,24,3,3.525606,0
33,33,0,0,1,1,6,3,6.326169,0
5,1,4,0,1,1,30,6,3.495943,0
2,1,1,0,1,0,5,2,3.614666,0
16,16,0,0,1,1,7,4,4.336287,0
22,9,13,5,1,1,16,4,4.105865,1
5,4,1,1,1,1,63,2,3.654281,0
2,1,1,0,1,1,22,6,3.614666,0
27,15,12,2,1,1,34,8,4.909594,0
573,573,0,8,8,1,18,9,15.236008,0
7,7,0,0,1,1,48,8,4.335902,0
38,37,1,1,1,1,15,6,7.032509,0
49,25,24,0,1,1,14,5,4.401779,0
74,54,20,3,2,1,5,3,7.632557,0
5,2,3,0,1,1,8,3,3.77274,0
14,7,7,1,1,1,2,2,3.838286,0
4,2,2,0,2,2,11,5,3.582239,0
14,6,8,1,1,1,14,6,3.755225,1
2,1,1,0,1,1,16,8,3.541242,0
23,12,11,2,1,1,4,3,4.665048,0
13,2,11,2,1,1,14,3,3.669841,0
13,10,3,0,1,1,9,4,3.879097,0
10,3,7,1,1,1,6,3,3.802534,0
2,1,1,0,1,1,17,3,3.500341,0
8,3,5,2,1,1,1,1,3.740434,0
12,12,0,1,1,1,51,14,4.059446,0
8,6,2,0,1,1,3,3,3.802433,0
19,12,7,0,1,1,6,3,3.902203,0
1,1,0,0,1,1,4,3,3.685043,0
67,52,15,3,1,1,46,9,6.2737,1
21,16,5,0,1,1,11,3,4.626488,0
11,5,6,1,2,2,10,6,3.73157,0
378,45,333,1,1,1,3,3,11.653571,0
5,5,0,0,1,1,2,2,3.799441,0
15,15,0,1,1,1,5,3,4.672957,0
9,8,1,0,1,1,18,5,3.736169,0
399,399,0,1,1,1,3,2,15.520126,0
8,4,4,0,1,1,29,5,3.668007,0
13,8,5,4,3,3,13,8,3.707276,0
277,277,0,1,1,1,5,2,18.536537,0
5,5,0,2,1,1,91,2,3.636513,0
17,3,14,1,1,1,2,1,3.485042,0
1687,1687,0,17,17,1,64,26,17.807371,0
6,4,2,1,1,1,4,3,3.803945,0
112,37,75,3,1,1,111,11,5.873273,0
109,57,52,4,2,2,43,14,7.104047,1
31,19,12,4,2,2,10,5,4.634921,0
39,19,20,3,2,2,5,4,4.577663,0
32,28,4,2,2,1,110,14,5.594606,1
1990,1990,0,13,13,1,89,29,16.446592,0
2,1,1,0,1,1,5,3,3.525606,0
12,8,4,1,4,3,17,10,4.331642,0
2,1,1,0,1,1,16,4,3.618014,0
13,9,4,0,1,1,7,4,4.383722,1
5,2,3,1,1,1,9,5,3.678951,0
12,6,6,0,5,2,70,21,4.049545,1
163,118,45,10,1,1,9,4,15.728829,0
29,19,10,5,1,1,2,1,4.714047,0
4,4,0,0,1,1,31,11,3.62763,0
4,2,2,0,1,1,1,1,3.831445,0
9,4,5,2,1,1,2,2,4.040311,0
39,37,2,3,1,1,22,6,6.590256,0
123,109,14,9,8,4,18,11,7.450645,1
167,92,75,2,2,1,8,4,12.736148,1
2,1,1,0,1,1,8,2,3.586414,0
4,4,0,0,1,1,1,1,4.121251,0
12,12,0,1,1,1,3,2,4.301934,0
54,27,27,15,11,7,81,49,5.025209,0
6,2,4,1,2,1,110,4,3.614666,0
16,15,1,3,1,1,3,2,4.94468,1
8,4,4,2,1,1,27,6,3.765501,0
49,23,26,12,9,2,29,18,5.302096,0
1687,1687,0,17,17,1,98,26,17.807369,0
91,58,33,8,1,1,1,1,7.173532,0
28,25,3,2,3,3,9,7,5.897274,0
53,39,14,7,2,2,23,5,6.696504,0
23,4,19,6,1,1,6,4,4.102911,0
27,13,14,7,1,1,2,2,4.666296,0
2,2,0,0,2,2,19,7,3.676583,0
112,99,13,9,2,2,118,17,14.766138,1
143,88,55,14,7,3,64,21,12.765371,0
3,2,1,1,1,1,1,1,3.606423,0
2,1,1,0,1,1,17,5,3.645802,0
7,6,1,1,1,1,5,3,3.925605,0
19,11,8,1,1,1,11,4,4.133948,0
16,8,8,0,1,1,3,3,3.840158,0
31,21,10,2,1,1,3,1,4.936453,0
99,99,0,5,2,1,46,12,11.188325,1
75,36,39,17,18,1,123,38,4.075872,0
43,38,5,4,1,1,10,3,5.456503,0
26,10,16,3,1,1,114,5,4.528924,1
74,16,58,5,1,1,9,3,4.398916,0
323,228,95,0,1,1,4,2,13.031162,0
52,26,26,14,12,4,40,21,4.915751,0
7,2,5,2,1,1,38,7,3.614666,0
70,40,30,17,2,1,22,4,6.040359,1
1,1,0,0,1,1,87,11,3.551919,0
3,3,0,0,1,1,6,2,3.551919,0
67,64,3,2,3,2,13,4,11.400524,0
1687,1687,0,17,17,1,81,26,17.807367,0
8,6,2,2,1,1,3,1,3.767784,0
16,15,1,1,1,1,50,2,4.328682,1
5,5,0,0,1,1,7,5,3.729884,0
252,192,60,11,4,4,29,12,14.748188,0
6,4,2,3,1,1,20,5,3.755545,0
30,19,11,5,1,1,10,1,5.055777,0
13,7,6,2,1,1,13,2,3.989918,0
12,7,5,0,2,2,7,5,4.095641,1
40,29,11,4,1,1,115,11,5.211887,1
138,73,65,48,20,13,84,43,9.605966,0
38,27,11,3,3,1,31,6,5.979177,0
24,14,10,0,1,1,7,4,4.348293,0
10,5,5,1,2,2,19,9,3.875302,0
52,27,25,17,2,2,137,7,6.651915,0
18,15,3,1,1,1,5,1,3.857618,1
22,19,3,2,1,1,89,2,5.036213,1
44,17,27,0,1,1,91,11,5.481669,0
5,1,4,0,2,2,5,5,3.525606,0
6,3,3,0,3,3,19,10,3.624285,0
3,2,1,1,1,1,5,3,3.648291,0
57,31,26,1,1,1,16,1,5.042121,0
3,3,0,0,1,1,109,4,3.654281,0
10,2,8,0,1,1,35,13,3.599089,0
260,159,101,14,6,3,183,28,15.710968,0
54,54,0,0,1,1,17,6,6.431445,0
3,1,2,1,1,1,9,6,3.541242,0
2,1,1,0,1,1,2,2,3.541242,0
10,5,5,1,1,1,9,3,3.637102,1
412,256,156,1,5,1,10,10,9.655862,0
4,4,0,0,1,1,78,11,3.62763,0
204,103,101,5,1,1,20,1,13.201934,0
11,8,3,0,1,1,3,1,3.722647,0
2,1,1,0,1,1,5,2,3.614666,0
4,2,2,1,1,1,13,5,3.452489,0
14,14,0,0,2,1,13,5,4.115009,0
27,18,9,1,1,1,10,6,4.925949,0
18,2,16,3,2,2,5,4,3.487344,0
8,2,6,0,1,1,6,1,3.638073,1
13,5,8,3,1,1,27,5,3.870246,0
103,60,43,4,3,2,40,15,10.580439,1
10,5,5,1,4,2,12,9,3.554379,0
2,1,1,0,1,1,2,1,3.514631,0
10,8,2,0,1,1,7,4,3.865223,1
4,2,2,1,1,1,21,4,3.628615,0
2,1,1,0,1,1,39,14,3.525606,0
111,98,13,13,70,22,222,141,10.657382,0
90,31,59,0,2,2,14,6,6.016945,0
16,7,9,5,1,1,118,12,4.359179,1
114,57,57,22,30,13,273,99,8.143003,1
5,4,1,1,1,1,11,4,3.855761,0
93,93,0,1,1,1,7,4,10.50019,0
6,4,2,2,1,1,13,7,3.743284,0
42,36,6,2,3,2,9,8,9.313775,0
2,1,1,0,1,1,2,1,3.495943,0
146,2,144,0,3,3,21,6,3.707377,0
13,7,6,4,3,3,27,13,4.279373,0
143,110,33,19,10,3,90,24,15.91385,1
991,731,260,30,1,1,23,9,14.000521,1
3,3,0,2,1,1,4,4,3.697553,1
56,32,24,3,1,1,1,1,6.447515,0
20,11,9,4,2,2,7,3,4.746066,0
2,2,0,1,1,1,3,2,3.579354,0
19,18,1,1,3,3,30,11,4.443721,0
5,3,2,0,1,1,7,4,3.690536,0
10,7,3,0,1,1,3,1,4.147146,0
36,29,7,3,2,1,63,13,6.317964,1
6,6,0,1,1,1,27,5,3.844372,0
120,65,55,25,2,2,4,4,11.189338,0
68,59,9,4,3,3,28,8,11.968464,0
4,2,2,0,1,1,12,6,3.550819,0
420,420,0,1,1,1,6,4,16.065866,0
24,16,8,2,1,1,8,2,4.647043,0
16,14,2,1,1,1,2,1,4.591892,0
8,2,6,0,1,1,10,6,3.634942,0
77,16,61,56,1,1,20,8,6.186461,0
42,24,18,1,1,1,6,1,5.489388,0
276,192,84,15,1,1,54,9,13.28089,0
17,15,2,3,1,1,1,1,4.648512,0
3,3,0,0,1,1,3,2,3.648553,0
2,1,1,0,1,1,1,1,3.614666,0
30,30,0,0,1,1,9,4,5.373492,0
23,12,11,3,1,1,8,4,4.62756,0
8,4,4,0,1,1,3,2,4.209163,0
3,2,1,1,1,1,28,2,3.541242,0
7,6,1,0,1,1,75,2,3.648291,0
6,2,4,0,1,1,136,5,3.617778,0
13,2,11,0,1,1,3,3,3.614666,0
16,10,6,0,1,1,50,9,3.967499,0
19,9,10,1,1,1,8,4,3.893609,0
31,28,3,1,1,1,18,6,5.840873,0
20,12,8,1,1,1,2,1,3.951401,0
2,1,1,0,1,1,82,11,3.506538,0
10,6,4,0,1,1,58,2,3.982443,0
154544,154544,0,665,665,62,1496,1146,24.199465,0
399,399,0,1,1,1,4,2,15.520125,0
3,2,1,1,1,1,12,1,3.779044,0
11,4,7,0,1,1,7,4,3.777606,0
869,406,463,0,1,1,4,3,15.717397,0
22,17,5,5,1,1,3,1,5.146966,0
3,3,0,0,1,1,4,1,3.551919,0
33,17,16,0,1,1,3,2,3.982958,0
1,1,0,0,1,1,9,2,3.452489,0
573,573,0,8,8,1,26,9,15.236008,0
14,11,3,4,1,1,8,4,4.335993,0
6,4,2,0,2,2,28,9,3.848292,0
15,9,6,1,1,1,8,4,4.007166,1
12616,12272,344,53,52,2,97,72,14.821911,0
12,6,6,5,1,1,10,3,3.90269,0
51,12,39,2,10,7,50,31,4.456483,0
2,1,1,0,1,1,18,3,3.514631,0
18,13,5,1,1,1,117,5,3.773857,0
68,34,34,2,1,1,1,1,6.833966,0
840,519,321,18,95,23,138,116,9.749317,0
7,7,0,1,1,1,76,11,3.805532,0
61,20,41,9,6,3,70,24,4.575674,0
16,10,6,3,1,1,31,7,4.547258,0
12,7,5,0,1,1,10,4,3.882307,0
36,2,34,2,2,1,16,8,3.506538,0
11,6,5,2,1,1,66,2,3.79753,0
2,1,1,0,1,1,3,2,3.541242,0
14,7,7,3,1,1,2,1,4.269832,0
11,8,3,0,4,0,13,6,3.861833,0
43,32,11,7,5,5,7,7,5.96293,0
4,2,2,1,1,1,1,1,3.592226,0
3,2,1,0,1,1,1,1,3.720282,0
8,4,4,3,1,1,17,6,3.755406,0
8,4,4,1,1,1,2,2,3.631666,0
2,1,1,0,1,1,1,1,3.514631,0
94,92,2,6,2,2,78,16,10.565339,0
687,625,62,37,19,7,121,64,18.030556,1
291,281,10,2,17,8,114,45,16.027178,0
10,5,5,0,1,1,1,1,3.982468,0
4,2,2,0,1,1,11,6,3.667786,0
135,85,50,3,2,1,145,8,13.824429,0
10,9,1,2,1,1,3,3,4.073321,0
2933,2933,0,12,12,2,68,29,17.513395,0
193,136,57,28,76,20,395,158,9.197709,0
8,3,5,2,1,1,61,2,3.62763,0
14,6,8,5,1,1,8,2,4.029772,0
33,21,12,6,1,1,141,5,5.193814,0
65,56,9,8,3,3,8,6,11.196836,0
18,8,10,3,3,2,18,9,4.469712,0
76,76,0,1,1,1,9,5,11.172844,0
2,1,1,0,1,1,45,14,3.648553,0
5,4,1,0,1,1,18,6,3.643328,0
29,8,21,1,1,1,49,9,3.991253,1
1853,1598,255,86,41,22,130,89,18.757742,0
2,2,0,0,1,1,80,2,3.500341,0
20,6,14,4,1,1,5,2,3.782176,0
112,64,48,5,3,3,5,4,14.637974,0
27,13,14,1,1,1,55,2,3.958092,0
363,251,112,16,5,4,53,11,15.563427,1
7,5,2,0,1,1,121,5,3.791404,0
7,6,1,1,1,1,28,9,3.818263,0
167,2,165,4,2,2,10,2,3.635847,1
16,16,0,0,1,1,9,4,4.440838,0
5,4,1,1,1,1,68,10,3.677664,1
9,4,5,1,1,1,1,1,3.755438,0
5509,5501,8,38,41,4,72,58,18.136354,0
162,69,93,49,3,2,31,16,10.162587,0
27,18,9,5,9,1,18,18,5.383605,0
59,59,0,1,1,1,1,1,10.182426,0
3,2,1,0,1,1,5,3,3.560118,0
48,29,19,9,7,4,91,28,6.788106,1
171,118,53,21,10,5,76,18,14.46557,1
111,95,16,4,4,3,8,7,15.735662,0
168,60,108,2,12,5,67,38,8.30356,0
3,1,2,0,1,1,2,2,3.500341,0
447,447,0,1,1,1,6,4,14.323368,0
72,72,0,0,4,1,12,5,11.245105,0
18,4,14,0,2,2,6,4,3.817795,0
58,42,16,5,2,2,23,11,8.686166,0
19,17,2,1,2,2,85,15,4.470304,0
13,12,1,3,1,1,115,5,4.203738,0
53,21,32,1,1,1,5,1,4.601934,0
8,3,5,1,1,1,71,2,3.89013,0
35,2,33,1,1,1,14,5,3.582239,0
2,1,1,0,1,0,5,1,3.514631,0
11,6,5,3,1,1,2,1,4.367577,0
26,18,8,2,1,1,102,11,4.532453,0
19,17,2,2,2,2,5,4,4.515088,0
18,11,7,3,4,2,31,20,4.746522,1
84,82,2,3,2,2,221,16,12.11025,1
61,31,30,1,1,1,31,6,5.159915,0
110,67,43,7,1,1,4,3,11.077562,0
5,4,1,0,1,1,16,5,3.664501,0
43,35,8,4,2,2,19,2,5.986996,0
765,465,300,19,7,1,36,12,16.586824,1
4,4,0,2,2,1,12,7,3.574718,0
166,160,6,4,1,1,12,2,11.351826,1
11,6,5,1,1,1,9,4,3.654063,0
24,13,11,2,2,2,6,2,4.036041,0
110,44,66,8,6,2,137,26,8.984442,0
3,2,1,0,1,1,51,6,4.098553,0
38,23,15,0,7,2,14,8,4.691182,0
104,86,18,6,1,1,1,1,13.632292,0
23,19,4,1,1,1,13,2,4.389501,0
5,3,2,1,2,2,27,5,3.68206,0
471,242,229,128,13,7,202,68,13.918066,0
94,6,88,1,1,1,13,2,4.357041,0
164,13,151,13,70,22,296,141,4.135512,0
176,176,0,1,1,1,5,3,14.430632,0
137,128,9,1,1,1,3,3,13.336869,0
79,41,38,4,2,2,9,4,6.14764,1
167,167,0,2,3,3,29,10,14.884777,0
96,75,21,11,4,3,51,17,12.161628,0
19,12,7,5,5,5,86,29,4.209544,0
20,18,2,1,2,2,7,7,4.905752,0
18,17,1,0,1,1,21,6,4.283514,1
14,5,9,1,2,2,10,8,3.82706,0
66,30,36,0,1,1,32,6,4.914271,0
4,2,2,1,1,1,95,11,3.63652,0
25,22,3,6,2,1,113,6,5.293657,0
42,37,5,0,2,1,11,9,4.692031,0
4,2,2,1,1,1,7,2,3.678951,0
2,1,1,0,1,1,8,5,3.551919,0
6,4,2,0,1,1,8,3,3.81303,0
6,5,1,0,2,2,25,10,4.011679,0
270,230,40,20,6,2,101,28,14.025117,0
316,160,156,14,17,9,117,60,13.105698,0
2,1,1,0,1,1,124,5,3.582239,0
2,1,1,0,1,1,15,7,3.614666,0
1037,1037,0,72,2,2,6,2,12.907125,0
2,1,1,0,1,1,1,1,3.514631,0
6,3,3,0,3,2,16,8,3.702061,0
8,6,2,2,1,1,4,3,3.758965,0
9,7,2,0,1,1,2,1,4.595175,0
142,142,0,2,2,2,4,2,14.972318,0
47,35,12,10,2,2,6,6,8.545865,0
71,43,28,2,1,1,13,1,5.480695,0
8,6,2,1,1,1,3,2,3.820222,0
35,14,21,1,2,2,5,3,4.34148,0
10,8,2,0,1,1,18,4,4.485211,1
101,74,27,7,2,1,11,6,10.742783,0
13,11,2,1,1,1,3,3,3.98071,0
6,3,3,2,1,1,8,3,3.544083,0
31,21,10,2,1,1,1,1,5.572581,0
40,27,13,6,2,1,2,2,5.067992,1
4,4,0,0,1,1,1,1,3.579177,0
32,31,1,2,1,1,4,2,5.359889,0
19,18,1,2,1,1,14,7,4.792292,0
56,30,26,6,2,1,129,7,5.670053,0
4,2,2,0,2,1,6,4,3.540409,0
15,8,7,3,1,1,39,2,4.233218,0
148,93,55,8,2,1,84,14,12.989048,0
16,8,8,5,1,1,5,3,4.605743,1
9,5,4,0,1,1,4,4,3.606423,0
2,2,0,1,1,1,1,1,3.516438,1
179,112,67,9,9,4,53,19,14.578653,0
2,1,1,0,1,1,40,14,3.525606,0
142,142,0,2,2,2,2,2,14.972318,1
3,1,2,1,1,1,2,1,3.541242,0
1,1,0,0,1,1,27,8,3.500341,0
2,1,1,0,1,1,5,2,3.614666,0
2,2,0,0,1,1,79,11,3.500341,0
53,53,0,1,1,1,2,1,4.876344,0
56,30,26,4,1,1,17,4,5.597254,0
2,1,1,0,1,1,67,10,3.568256,0
9,7,2,1,1,1,21,5,3.87323,0
7,6,1,1,1,1,8,4,4.007308,0
2,1,1,0,1,1,6,4,3.614666,0
6,2,4,1,1,1,70,2,3.654281,0
1426,875,551,44,13,5,98,30,17.135929,1
35,23,12,3,2,1,8,5,4.658685,0
13,5,8,2,3,2,28,12,4.47413,0
54,13,41,20,1,1,3,2,4.052319,0
57,28,29,0,1,1,1,1,7.064447,0
18,8,10,7,1,1,14,1,3.744017,0
15,11,4,4,1,1,17,2,4.174938,0
78,39,39,7,2,2,28,10,8.313989,0
2,1,1,0,1,1,15,6,3.525606,0
2,1,1,0,1,1,4,1,3.506538,0
7,3,4,1,1,1,26,5,3.606423,0
2022,972,1050,9,12,6,136,59,19.159103,0
2,1,1,0,1,1,3,1,3.525606,0
1,1,0,0,1,1,30,10,3.495943,0
10,5,5,0,1,1,8,5,3.917377,0
20,4,16,1,1,1,3,2,3.615059,0
78,21,57,0,3,1,11,9,4.485322,0
8,7,1,0,1,1,2,2,3.77866,0
19,15,4,2,1,1,14,4,5.085029,0
66,65,1,4,2,2,104,16,11.197861,0
87,71,16,17,6,6,59,31,11.830062,1
14,10,4,1,1,1,1,1,3.829525,0
87,71,16,17,6,6,53,30,11.830062,0
69,69,0,0,1,1,46,14,13.226554,0
1213,591,622,10,7,5,195,35,16.496367,0
317,155,162,11,3,3,4,4,15.403608,0
22,12,10,1,1,1,12,5,4.716979,0
2,1,1,0,1,1,23,3,3.598476,0
26,12,14,3,2,2,9,7,4.584771,0
12,7,5,0,1,1,8,5,4.105171,0
8,4,4,2,1,1,16,6,3.990381,0
5,1,4,0,2,2,10,5,3.579178,0
11,9,2,2,1,1,13,3,4.211924,0
2,1,1,0,1,1,65,2,3.514631,0
19,10,9,9,1,1,8,2,3.654159,0
4,2,2,0,2,2,2,2,3.67109,0
9,5,4,3,1,1,19,2,4.182736,0
28,20,8,4,2,2,47,4,4.69383,0
9,4,5,2,3,3,6,6,3.673997,0
71,71,0,1,1,1,3,1,12.979255,0
45,43,2,3,2,1,10,2,4.999722,0
15,15,0,1,1,1,50,14,4.452282,0
3,1,2,0,1,1,9,2,3.525606,0
2,1,1,0,1,1,4,2,3.525606,0
11,7,4,0,1,1,11,4,3.880957,0
10,8,2,0,1,1,9,5,3.865223,0
6,4,2,3,1,1,29,2,3.626428,0
128,89,39,11,1,1,38,2,10.321804,0
6,4,2,1,1,1,60,14,3.574718,0
8,6,2,1,1,1,1,1,3.689605,0
204,194,10,7,8,4,47,16,15.288756,0
3,1,2,0,1,1,1,1,3.582239,0
14,14,0,3,1,1,107,4,4.426806,0
3,3,0,0,1,1,1,1,3.635983,0
6,1,5,0,1,1,36,6,3.492793,1
7,5,2,1,1,1,11,5,3.676766,0
21,14,7,2,1,1,56,9,3.957558,0
237,237,0,1,1,0,3,2,14.921679,0
123,85,38,7,2,2,77,13,13.136089,0
34,13,21,2,1,1,3,1,4.295779,0
10,6,4,1,1,1,3,3,3.733876,0
2,1,1,0,1,1,3,3,3.551919,0
102,93,9,16,6,2,44,21,13.356713,1
410,383,27,15,4,3,8,5,13.721063,0
11,2,9,0,1,1,16,6,3.607562,0
4,2,2,1,1,1,5,3,3.573224,0
16,15,1,2,1,1,113,5,4.691523,0
17,8,9,1,1,1,2,1,3.758879,1
2745,1247,1498,8,5,1,13,10,18.106958,0
182,149,33,11,5,4,38,20,15.618324,1
56,22,34,0,2,1,5,4,5.501606,0
6,3,3,1,2,2,66,13,3.768469,0
31,14,17,6,1,1,64,2,4.175392,0
11,9,2,2,3,2,44,21,4.047735,0
92,46,46,15,19,13,244,80,7.587507,0
19,12,7,7,4,4,39,19,4.645023,1
2,1,1,0,1,1,49,6,3.882364,0
49,22,27,2,1,1,6,1,4.601263,0
419,242,177,7,7,5,34,16,15.734807,1
8,4,4,3,1,1,105,4,3.872557,0
2,1,1,0,1,1,5,4,3.582239,0
10,10,0,1,2,2,68,13,4.069598,1
2,1,1,0,1,1,5,2,3.624544,0
5,4,1,0,1,1,6,4,3.702051,0
2,1,1,0,1,1,10,4,3.495943,0
87,39,48,17,21,11,204,59,6.260767,0
9,1,8,4,1,1,8,4,3.495943,0
37,21,16,4,1,1,9,2,4.811825,0
2,1,1,0,1,1,1,1,3.579178,0
9,7,2,2,1,1,23,5,3.821767,0
9,5,4,3,2,2,12,3,3.761376,0
145,7,138,1,53,6,132,113,4.378285,0
