Commit Hash,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,Modify Files,Directories,SumOfSourceRevision,SumOfDeveloper,LSTM C.E.,bug
4592eb695edd0b032dbf37678039368925b3c47d,8,4,4,0,1,1,10,5,4.908936501,0
2e485cfbdf46461a733cd21e9129f6fa5989f288,3,3,0,0,1,1,52,11,4.757095814,0
c4b895562716c5a37cb35328302d3b6801b04e48,546,241,305,99,85,25,130,85,13.58486652,1
d758a31bbee0807bcbc92a591668076cfa95aeb1,269,110,159,6,1,1,19,7,13.52409935,0
2f9110cee00797184c9cd8d1148e1d57f9289d1a,247,245,2,8,6,6,39,19,15.60089588,0
7e9d1df08817c54d50eed3945136033a7fd7af00,28,16,12,5,4,2,21,14,5.54421711,0
62f6d9f924c63288df532c0217775aa2bbf140a6,105,105,0,1,1,1,1,1,16.0605011,0
bf75e962dc8e36f5f6df97b519c0ab6c63c0a1ab,25,19,6,3,2,2,37,16,6.080678463,0
58ea01f179b2cdd5965fd8b12d6e9fd608509e3b,53,49,4,4,1,1,12,5,7.464461327,0
490e8dd84497d8fd3ce62326f3e02fa2327a3c89,770,581,189,8,8,3,37,17,15.47711658,0
a6ead23f05cc36d534a6201df7aaefd51f1e548f,979,390,589,183,343,98,4237,1897,9.113200188,0
9e212a2675234c981a28a96ffa093813ed4274f9,37,15,22,0,1,1,49,11,6.483949661,0
872b4ea2dc3cc2465eaafb8068731282681b04c0,10,8,2,2,2,2,29,14,5.183290482,0
a2a35f380cb7c0f0dc9134c94212a42bfa7a2d50,29,15,14,3,1,1,9,6,6.120726109,0
6d196c82927a13ea37e7c7fff241f883bb89cec8,12,9,3,0,1,1,10,7,4.999684334,0
9777aea72b1d231cc9876defbbcf5f74128c8962,106,87,19,8,3,3,54,19,12.07317257,0
5fb314027205724cf1ddce63f73641166be838ec,85,74,11,7,4,4,175,36,9.380028725,0
a997f102878dc979f2ce542e63e860edeaf65f68,126,62,64,12,2,2,13,7,10.75589943,0
524a59480a3e258a0363faf343fa57875f8f9ea8,6,2,4,1,1,1,47,16,4.791612148,0
0cec7b535d5b34152fb83f3b491134bf74978530,864,623,241,8,9,4,59,27,16.20438385,0
0ce62e10fb1f107131bff955a44a7105b62521a0,55,28,27,12,4,3,116,43,6.49530077,0
5781fce1b81d1f7d7de911950743c17dd9b64126,25,22,3,3,1,1,29,11,6.182491302,0
f011b2193c24e031aafbcfa1e66fc2bcbb59098b,7,5,2,0,1,1,54,14,4.730295181,0
926ebdba98e29d979129888029d71b1c14356729,27,13,14,3,4,2,22,17,5.964107037,0
6934d52a501b7aa50f8a9d017b2bdf61490ab99f,75,41,34,5,1,1,30,13,8.300049782,0
9fcc2a494acfb2b367078dcec84f264e57413315,4,2,2,0,1,1,16,6,4.851960182,0
cce1cf853c36ebd5cdf635fa80f4138778a7c943,1251,707,544,48,27,16,401,192,16.90975952,0
22fc7f0defb22588c4ade33b5693303f18d96253,20,12,8,2,3,1,57,26,5.399734497,0
2934d4384901d4eda0aeecfa281bfbb2d9b9b0c1,63,42,21,1,1,1,29,8,7.944667816,0
fb47207c3b11cc1f3937fd68ea37b4cb2f2e6d4b,221,125,96,22,7,3,134,53,14.06746483,1
3f0ecdf97cb9a8ddb7b17aee1deea74da3ed5b74,49,25,24,2,1,1,11,5,7.618338585,0
f483e527f43ff66b50335424220cc0842a5872c9,11,8,3,2,1,1,11,8,5.194919109,0
52e0590d30e5226c2a66e688e196b5d2f5b393d9,2,1,1,0,1,1,2,1,4.606388092,0
4efed0a189a72ad1ca2c2cf87d50754d1ac2fc90,3,3,0,0,1,1,62,13,4.684942245,0
160758023e3de83894ae4fe654c17fde62aba50e,78,55,23,6,3,2,30,12,9.469255447,1
43d26ceceab274e06d607215b06aacf20ff89287,2,1,1,0,1,1,38,12,4.555334568,0
fd31cea0bdd12d9d501fb495a713374d3a07b699,192,87,105,12,23,12,531,208,12.47527885,0
4cfec6e327702704527ef9162c9e4823041ee5d1,3,1,2,1,1,1,11,5,4.5421381,0
c1819539ba21a294c1afc12b876b83f74a1ce3e7,14,7,7,2,1,1,3,3,5.183170795,0
8682b96c3b84018f187eabaadc096ceded34f250,387,289,98,13,22,10,415,167,12.57597351,0
3a902578af14eee2b37af7b666a20def607bdd1e,43,23,20,4,1,1,23,8,6.67411375,0
9fdb727331a71fe78c9184720c088f6cdc11c079,10767,5668,5099,429,185,71,2359,1113,18.04524422,0
fa1ae9b89b08e3104d537299d526cd28a7ea9d76,11,7,4,0,1,1,10,7,4.959156036,0
784aa5f8a5210cdd129a583c1dccdffaad5f9807,75,41,34,5,1,1,29,13,8.300049782,1
da2a6735da799a555276344ffb131a066f4896f1,4,2,2,0,2,1,6,2,4.689584732,0
961c725aba2d6013a343dca66f595d6f28293a7b,15,13,2,1,2,1,29,14,5.387456894,0
2f50e801005493d0217160b7239eb2db82ca89f4,11,4,7,2,4,3,84,28,4.856793404,0
7cb7abde6e3fae7c2ae70865e7ee2ee5ff95e2ba,1476,671,805,98,148,62,1558,722,14.76370811,0
c0af89aeb0e5c9e2059192eac7514cea3825b7e2,4,1,3,0,2,1,2,2,4.614459515,0
540d509b154b8f5ee08b33e156817f587b3c4466,9,5,4,1,1,1,7,4,4.783076286,0
26616f5c2a79349b781153e4fa9a893e40fed84f,104,87,17,9,1,1,16,10,13.56358624,0
9a9c4b32b9c1ab9c47583a217665e4694272d58a,16,10,6,0,1,1,2,2,5.266458511,0
ec9e3d8deb481e40914d36077e75c049896f60d5,7,2,5,2,1,1,54,17,4.697953701,0
718f51bf185e07bff37bb716564c8eb56f637a2b,13,4,9,1,2,1,42,15,4.733378887,0
106a215cbd430a13e29ee590e948e198abf6445c,11,8,3,2,1,1,6,5,5.194919109,0
f87b19b0ee8a01c5f54f5ed4b6b159169705682f,40,23,17,2,1,1,11,8,6.673452377,0
76aedcb780c88344966f47536274ecb001682291,5,4,1,1,1,1,3,2,4.834011078,0
ab1b2a7276e940e6e6b7a40ad59bf60f554b3a85,4,3,1,0,1,1,9,4,4.777221203,0
146a76ce000f2eba040806258414d9811ac40357,51,42,9,9,1,1,50,11,8.187649727,0
b834b8111742d8648d6789d770b4a66e60433fa0,1476,671,805,98,148,62,1380,720,14.76370716,1
9446b1e1bc38eb092bd84b2f845d705b12ace8f8,32,28,4,4,1,1,14,6,7.24676609,0
bcf64cec92340d7a74cfb02f7ce36de5228034ce,144,95,49,13,3,2,63,26,14.35500431,0
97a24a2c8d47ca0d24989b273d7b00822b4c33ae,1113,667,446,58,41,25,875,369,17.00584984,0
dd17b7b2944a420776c5a53f2cd1d02a2115ea0c,5,1,4,1,1,1,13,9,4.54535532,0
60af77262726e8a09202a2319add512c54e7a2f4,31,16,15,4,1,1,8,4,5.438312531,0
615b20eafe947bf75abee836ddd3a9b67706c49f,25,23,2,2,1,1,5,5,6.429361343,0
1a2f1b826b5d692ba47398b0e11e2cd53716c73a,19,14,5,3,3,3,44,24,5.422018528,0
777e759ada24eac84072a5f1722938442432eadc,52,42,10,8,2,2,23,10,8.234974861,0
e27eb65eb811895fcb455facea77155de9e67b5c,255,173,82,16,7,6,120,66,15.8204155,0
d6106a2a58c729642c3ea689f1bc45d0b2d865a8,1,1,0,0,1,1,33,14,4.598316193,0
bb92ab7107e63126b2e92629f853099b633bd599,166,60,106,8,4,2,10,6,12.33309174,0
a985e30116945e4151e3c7a7bb9b9e9c309147ff,144,144,0,2,2,1,14,8,16.40725899,0
548676c529ab87577ecb153d046ef234a81ccead,16,8,8,0,1,1,10,6,5.135046959,0
1e2c84882b9d218c88752a93c4adaf167ae9355d,5,1,4,1,1,1,12,8,4.54535532,0
0176883bd663088da99ab54840987092066dc5ac,66,36,30,3,1,1,4,2,7.611114025,0
36bfac1122f590ac742f0c7330c5e412534f3be2,90,46,44,1,1,1,2,1,9.973680496,0
50f08b3c5aff4143737d8471ffb0f180fb612ffe,302,125,177,40,78,45,1240,525,15.24720097,0
b8580b3dd3d47c8f0157d9860f8dab8d1dc8607c,9,5,4,0,1,1,4,4,4.856532574,0
107b364b7f99d89cec76af8c1acc6623fe19a810,103,55,48,2,1,1,8,3,9.1730299,0
991771d32346c64f504596732e59f5efc64e5660,90,67,23,12,2,1,38,10,13.78911304,0
0e3036b9a4147adf06ac5495212b4542f42377c1,280,120,160,7,1,1,17,7,14.05029583,0
1f6bfe25de44389941529a4170a17c3deed16ad2,206,81,125,13,4,2,65,27,12.22547722,0
e94ee4803481995270a066e28cf88f80ff8bf468,9,6,3,2,1,1,13,6,4.842140198,0
12e14ac0604298e09672287ba20ccb13a56d4fd7,269,110,159,6,1,1,13,6,13.52409935,0
d7e4046e6e725ed759d0c43e37c51c5c3122e006,10,9,1,2,1,1,8,5,5.223146439,0
972e494c8557dff6a19aa12dd4c4706fe1d7ad3f,19,10,9,2,1,1,32,11,5.39016819,0
a6bef2218193e8eb7fb84e1e2a78c49954372040,4,3,1,0,1,1,8,4,4.777221203,0
c433f497168c3a8242930c1dd1609ef3a99770ff,104,91,13,7,1,1,38,10,12.23236942,0
5f216e7f5fc04134003ba9a4ca41fb857d2a5581,1396,985,411,67,27,9,430,178,17.5301609,0
405682ea3686ba892b507989c938e9dbfccca583,7468,3865,3603,271,80,31,819,464,18.1256485,0
f82959d88c3cb297ef56f951a263061b31396d47,316,304,12,5,4,2,53,21,15.75106812,0
4d17facefc34f2f63cbd958a46f09f361109907c,60,30,30,0,1,1,14,3,7.175524235,0
5fb2d4db0543f8d27824a3f873cd0ad41e328021,7062,4643,2419,477,192,75,3215,1475,20.06230927,0
b58d6cd9111b2d25b8f6f009015ac214bac4006d,406,406,0,1,1,1,1,1,17.01171303,1
1e09feec8e5050050faff0a231d2540da8378fd5,30,23,7,4,2,1,22,13,6.67399025,0
6d03b523ed9182b1eb9322d08f66fda89f78dacc,206,81,125,13,4,2,69,27,12.22547626,0
8f556f4a87d87edb96fb575fa4b579e39d9dfdb4,185,150,35,13,10,9,77,36,16.08055496,0
e41e55afcbfcccd6f2fa8ddae3c2137a9fdd122b,26,15,11,2,1,1,18,6,5.764605522,0
c658d753635eea8168e428e23d6a251979264bec,15,12,3,1,1,1,32,8,5.235016346,0
241ad5a614aab9baf671caebbcf7ad0ffb809f61,1657,1066,591,128,107,56,2062,882,18.6631546,0
122648e92e336f2e3194bd53c4a90ab7d0100178,5,3,2,2,1,1,79,12,4.645355225,0
cf183adc9c5dedac141dd920066c41d52ca09f7e,27,20,7,2,1,1,11,7,5.880625248,0
410b967367c4efb450515d10ba10ff2d9afaae3b,2,1,1,0,1,1,24,8,4.772422791,0
0312bae38c9e95d496336dc24133b15ebefd4d3c,18,18,0,5,3,3,17,8,6.080888271,0
3958d0c23e32855225fd52403da7c7234eef5ea2,161,84,77,6,1,1,22,9,12.54826832,0
5b3cf0e2028aed576d080be70fc9028796616b94,8,4,4,1,1,1,5,4,4.791453362,0
cd0669b1201dbac39aa11098fd5abbbe2249fe68,18,14,4,1,1,1,21,11,5.121638775,0
646932a71f5954fec2ef781939d4683b271837fe,14,7,7,4,1,1,47,16,5.116516113,0
a606dad64f3a3f2a4e288fcdd7521790b88827c5,532,427,105,54,39,23,395,231,18.20640945,0
afe119da53ad188617542805bbc6bf241ae57e71,438,213,225,41,78,44,1319,552,16.07511711,0
8e511a146e02907729e04c7ed7d54830ba4f0c07,206,206,0,3,3,1,63,15,16.04143333,0
5dcd7b13f450561a7b34bb6761041150c84bfdab,75,38,37,6,4,1,26,16,7.582262039,1
9fb7d6c2e61ce36375722b16842b694621f3b053,17,17,0,2,1,1,2,2,5.255568504,0
c345618ec425f0e907a6e54565f2d0577139b45f,2,1,1,0,1,1,4,3,4.599024773,0
8d434b5a43f997736ffcabefe83b31c780b7495c,4,2,2,0,2,2,66,31,4.753966808,0
5e3de5bb6bd907ca8a39c214ceccbce749a67a8c,147,144,3,0,9,8,108,46,14.24983692,0
0587065b610d6605892ad7065f414022be936451,45,24,21,4,1,1,27,9,7.121188164,0
9931acc489dd24db6e7e4993a694b26170a1be31,13,12,1,2,1,1,6,4,5.293599129,0
3a6c23a40ab5ee5b810e1b97d78e05cb92f21c38,4,4,0,0,1,1,10,5,4.912508488,0
602c66329c085dbe2b2a381b80ceb2f7dfa79686,2,1,1,0,1,1,2,2,4.606388092,0
8cc41d86db6c683614fa77419e275282fa806d4a,294,294,0,2,2,1,82,14,15.09903908,0
d1ffe614b665f35337366467a789590d6a97bfb2,44,23,21,4,3,1,53,23,6.206089497,0
f598db71c22c68aa8dc00028609bef9ab6b94158,56,24,32,0,1,1,2,1,6.566977978,1
bd8c8476b36a465159703c88b75eb08008650136,2,1,1,0,1,1,6,4,4.828217983,1
1abd6dd7a3167e996e310349a36e7100a585bf98,37,18,19,2,1,1,27,10,6.326831818,0
a6de472556c0bf3e38006999a3b5eb8ad67020b6,37,18,19,2,1,1,26,10,6.326831818,0
40e92a54ebb5fe9e8c0ecbe9e04456d1c299703f,20,18,2,3,1,1,17,8,6.140189648,0
64a6f7cc533f41e53cf6b637979080235b2147fa,125,102,23,4,3,3,36,21,14.51137066,0
9f54d5b3ec5a0fd36f91ec8af762e52859f4eeea,3,1,2,1,1,1,10,5,4.5421381,0
8e6cb9d7b08f67fd83e81c82404555539c664938,511,252,259,6,5,3,23,18,16.85029984,0
f046e632e6c0999ed599681e3116712c71d77add,272,152,120,53,23,8,140,87,15.14039612,0
36a47c8b91e128d8ea0087cd7f96b11359aa048f,30,22,8,4,1,1,5,2,6.996848583,0
1f746bb8f393beb623cc01b3cfad542bf57b63da,15,12,3,1,1,1,43,11,5.235016346,0
a7c47944036b4462d9d175efe44ede503dc7baa3,54,26,28,2,2,1,31,14,7.160701752,0
a484fc0cde181f79e555a1ae7d45fd6ffa1aa5e0,13193,7610,5583,502,206,76,3066,1435,19.65578651,0
2dbdb9d8db4c968aba72a5bc61fb32b8b3d8b316,9,6,3,1,1,1,12,9,4.895195007,0
dc12b53fb0c9644d1ee2991902d803fa20551c76,34,17,17,1,6,4,46,25,5.476550102,0
e2ffd7c7ac31b198e51cfacda1f21edb6a790633,4,2,2,0,1,1,11,6,4.851960182,0
984485a3428232841a8c1613f336866bdc332893,19,13,6,2,2,1,10,9,7.039997578,1
8c4f52229084ec4562b1ed6335deb810f6869c7d,94,57,37,2,6,5,79,39,8.889500618,0
e4a7f871b1b03f901279e24cc1c626e5c1b67643,911,583,328,16,15,7,55,43,16.21649933,0
ee36c8d70ca4e91e9b720fd65beada0e551a3e27,27,18,9,3,1,1,14,6,5.811878681,0
2999e146177c1fde787ba76710fe904270d90a72,13,4,9,1,2,1,44,15,4.733378887,0
8bf04cd49c7930ef62e3bc41aa3ee55917a4018f,147,144,3,0,9,8,99,37,14.24983788,0
3926910e145df083ec9d42cd397c0cbd9b3a16da,4,2,2,1,1,1,2,2,4.660600662,0
61985f17998d1deaa47d8e56b46136e0fc1f4108,307,130,177,25,55,36,220,157,15.26262569,0
eaf428cfe574ffd2e3030e984c6c43c5df15abeb,5,2,3,1,1,1,23,7,4.574075222,0
9fb5777b209f92ed6e3341980c2abe405b6b0fea,19,13,6,2,2,1,16,9,7.039997578,0
8ea99eec1a3bc62a21ae63326a75ac78b754547f,2,1,1,0,1,1,3,2,4.606388092,0
835774b946fd42efcbe93cec778b8a2d70d41dcb,39,33,6,2,1,1,37,12,7.42489624,0
415dc90326455e2c8b9ba8a4c8612b2e451e8662,6,5,1,0,1,1,7,5,4.81325531,0
d3aa4533f42e5bdbbd9bf9cf55af0da68beac0c6,25,21,4,10,1,1,9,5,6.389259815,0
95a1730c824bbba123115560a3b2db2411b3afce,37,18,19,1,1,1,6,4,5.443690777,0
cee42e8cb6257d399a7d18303c5d95f44d5978b3,65,38,27,10,2,1,59,24,6.660357952,0
153525c49ed24e889073004171912b4fa114cb98,16,8,8,0,1,1,15,6,5.135046482,0
bda16a84fb42a7a39c6c89dcaf619fe7cac43473,9,6,3,1,1,1,11,9,4.895195484,0
5f8b72b712c93f47902a5620813509c03f8ad33c,70,47,23,1,1,1,6,4,9.200709343,0
be3aea1410835b34cfacdff7c3def9fb01a83e76,38,36,2,4,1,1,3,2,7.67151165,0
6a9d0823757f2ffec86e1d32d789f5d00fa04667,286,285,1,3,4,2,6,6,16.4596405,0
9a77f43774b2c3cd70785895afb989e9ee2d8d5f,35,29,6,5,1,1,7,6,6.592041492,1
2c6969471c6adc8ffe1e8a2a023cd8b1bae67032,33,31,2,3,3,3,42,23,7.214250565,0
0cdd095c881eed52dc461e559ce6ae278e99157f,46,31,15,14,2,1,16,10,10.6665535,0
08c2fb9d024741425f57537c18dc706b1f861bdc,313,220,93,16,1,1,11,6,14.52001095,1
5f53fd4807f62d002d24f6cfe4b3fae5c0e62741,3,1,2,0,1,1,16,9,4.672627449,0
d2e60ef3508471ad7abebdac9e8cb5676908a047,3,1,2,0,1,1,4,4,4.598316669,0
01c03e547174bfd63c0f77519d31918a3e26f24a,247,245,2,8,6,6,32,18,15.60089588,0
f356790764e3685591daad4ffc8c430d4c16ab07,172,163,9,7,8,3,44,24,15.43652344,0
8cf9e67ea0da4d07923717f2c0421be9113b5265,90,65,25,3,1,1,16,8,10.72327614,0
6dab5dcc1afa7d596d4858b14b03246e32bb62c9,33,22,11,3,1,1,10,7,6.351608753,0
9d42fcfcd74977319cd27b1d92b0c87aac79cdf3,8,6,2,0,1,1,63,12,4.710913658,0
4a69dbca2d62742fc2cf6335609bb185a1891065,14,11,3,5,2,2,35,16,4.852502823,0
9cc076f33746c34acfdeef8b3007bb5b0dec736d,2,1,1,0,1,1,21,12,4.486428738,0
4a842efd3f531a49e81829244825812360b5ef8d,2,1,1,0,1,1,5,3,4.486428738,0
9c684114337241bb7652619c11b7374b27204dcb,504,245,259,6,5,3,16,14,15.69502544,1
8f421a4114f2d3e5be8726ca735766c6b9b19dbb,330,206,124,1,1,1,6,5,15.52256203,0
37d8aea464e3b6ac682e420aac699bbae11b74cb,62,52,10,9,1,1,9,4,9.776995659,0
54b7fa877f737cee16ff3b249a1fdbe32fd414fd,1794,1209,585,82,41,22,593,290,17.75664902,0
381e82ff0a891d899ac8541d6a30f0d12633d247,8,5,3,1,2,1,10,7,5.049608707,0
8e4dd318f5b32ff4fc5f3fb150df15552f477861,33,31,2,3,3,3,47,23,7.214250565,0
fc8f8638a38159a31d694fd9a6c9f18553a8f9fc,980,390,590,184,344,99,4744,2065,9.113201141,0
194fc37cb5aa2879b279014bbeaf3bd207af85fd,46,36,10,7,2,1,22,10,7.072673798,0
2b2efeaceb3a0caf3ebb90f61116be2b44505c63,4,2,2,1,1,1,34,10,4.743002415,0
5907604b341f3eda1aae924606fce9022446132c,387,289,98,13,22,10,393,162,12.57597351,1
106df966444311aa7d35b443105d00173bdc4847,190,125,65,15,4,3,82,27,15.85493469,0
2fce5cdb41f6b838ab2e4e29932792672290bf5b,134,122,12,4,6,5,348,71,14.83020306,0
0085ee740e78b58091d1aa39614277f1a612810c,316,169,147,18,27,16,619,255,15.67276287,0
327f3d415e43323c1cb7fb8628fd03079cca1d95,8,4,4,4,2,1,16,11,5.373634815,0
63037c71370cad1eba4152668f33b184c686d092,28,17,11,1,7,7,35,25,5.741025448,0
fd6f20e6dfc9a4a7bbad3478e6af4469d9449cca,8,7,1,3,1,1,5,4,5.160433769,0
17a4cb5d772649e19cd60037567af53e216cf41b,42,21,21,1,1,1,8,5,6.844364166,0
620b85df36d0c802f333a56ca1ef7021a7935360,2,1,1,0,1,1,4,3,4.54535532,0
d6ed2550a59cbc52dd1dfe5a9ae1db34ba7432fb,26,6,20,5,1,1,16,8,4.85738945,0
3f64083ed38c500e06b88ae406798b205cffeeb5,32,25,7,3,3,3,159,31,6.071277618,0
856e5513d4c8f9a4e35778b2e4b8f18da1e46fcc,4,3,1,2,1,1,16,9,4.758087158,0
b62c2c859b49fcb3cd5a8e05c6fdfcdd36e0f7e9,1997,1340,657,134,58,31,705,415,18.67494774,0
13a9a6daf2ca2f764d052ee338b51dc9f91824d5,8,4,4,1,3,3,58,26,5.055058002,0
3ada351a26b653b307c19e25b17e0e611a9bd59a,21,21,0,6,2,2,99,30,5.767487526,0
9249bb0fed2e186e6e985b1fe20041f03f2a2b66,2,1,1,0,1,1,5,3,4.486428738,0
190828fc96863112555190375e263c38a92855be,8,4,4,1,3,3,67,27,5.055058002,0
8b9714faf312973c91249077edc46c77abdc4c9c,37,23,14,3,1,1,9,5,6.836738586,0
24670e97826b674861d70cd3e0551b154466f8ac,224,125,99,13,3,3,44,23,16.02598381,1
b88930e4f1a5f6178a55123379d7f976b4b8d81a,30,23,7,4,2,1,20,13,6.67399025,0
3e2d3d456489bf52bc586dae0e2e71fb7aad8fe7,546,241,305,99,85,25,217,170,13.58486652,0
2465e63371717cef52ebe55b12b5a9379ebd345b,10,5,5,0,5,2,26,16,5.054291725,0
607e7d950a2f3399db161b5a6770b40bf1d60c1a,32,18,14,3,4,2,67,29,5.616448402,1
041927ae943da3214ba5dd9d2b00ee52275c9b8b,136,64,72,12,8,3,125,59,10.68333435,0
4418a0d7a987de95d644bf62a82d77de5f52e360,36,33,3,5,1,1,5,3,7.092110634,0
d7e8a2661cd5bcc358f9e7a2511cf0450f9bc493,21,2,19,3,1,1,18,8,4.574074745,0
34083703027a3967bd23e047f02b49fe48fab6ba,122,73,49,0,6,5,49,27,9.199296951,0
a18d4b6672801cea2141c0469eca8a1b93c90fbd,43,17,26,10,7,3,160,53,5.461160183,1
a4b4bf6853d0b85565831112f5bdc4f901736f4d,104,87,17,9,1,1,18,10,13.56358624,0
6c648633cecc158f409e3a4ec45cf33bc68b4b1d,12,10,2,1,1,1,6,4,5.187633514,1
e9a15c3a9f46a390266baa3281ff1cb0ed12161c,6,6,0,2,1,1,6,3,4.971723557,0
9e0c3167f85fcf1770a63d4856e32a848abfb6ef,2,1,1,0,1,1,7,5,4.555334568,0
31ecf64fca927c177cc23b75be25b17513b50406,186,84,102,12,20,12,375,166,11.72774982,0
138bc89f01bfada8d800a41670d36a863c83ef21,25,22,3,3,1,1,30,11,6.182491302,0
2b66cdaf8a18123c4e33c55a5c3b2cd863385896,23,14,9,2,1,1,18,11,5.460737228,1
c9444e0fcc508a21188b1653f108655eab1211a4,63,42,21,1,1,1,25,8,7.944667816,0
4bcaeeb8bfeaefadb627ea1a4eec56a9670ff777,485,463,22,16,8,6,191,50,16.20313072,0
439f1153991ec104acdb73420ddc816cd9c665e8,3,2,1,1,1,1,1,1,4.724529743,0
5a8793cd8c781ae25a70c53d00d88229b81d5aa7,428,426,2,3,4,2,135,28,16.30444336,0
