@relation camel_Line_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
3,0.027523,0,2,1,92,2,2,10,92,1,278,479,0.066806,55,55,109,7.785724,buggy
2,0.010204,0.010204,0,3,42,4,3,21,14,7,1736,7872,0.132495,145,57.666668,98,0.838989,clean
8,0.030303,0.030303,2,1,0,1,1,16,0,1,79,133,0.338346,35,26,132,9.338339,buggy
2,0.017544,0.017544,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,57,0.838989,clean
4,0.008163,0.008163,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,245,7.83904,buggy
118,0.082949,0.09831,53,1,0,1,1,12,0,2,2,296,0.003378,1121,814,651,6.003783,buggy
9,0.040541,0,1,4,31,4,1,16,21,1,2,2,1,224,224,222,3.383112,buggy
3,0.027273,0,2,1,92,2,2,10,92,1,278,479,0.066806,55,55,110,7.785724,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,154,6.346793,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,297,6.346792,buggy
14,0.25,0,1,1,84,2,2,16,84,3,4,3,1.333333,4,4,56,4.139412,buggy
2,0.000876,0.000876,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,1141,0.838989,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,28,6.346791,buggy
8,0.005891,0.005891,1,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,679,9.338339,buggy
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,50,11.3876,buggy
1,0,0.003704,0,5,645,7,4,8,1,3,132,162,0.049383,157,108.5,270,4.34732,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,110,11.418271,clean
5,0.025,0.00625,1,2,121,5,3,18,9,3,294,601,0.016639,116,116,160,2.997035,buggy
5,0.025974,0.038961,2,1,0,1,1,21,0,2,10,23,0.130435,720,489,77,5.87958,buggy
25,0.046512,0.147287,3,5,124,9,4,18,1,1,293,302,0.006623,121,121,129,4.470629,clean
6,0.016129,0.016129,2,2,27,3,2,10,1,7,817,2007,0.159442,43,43,186,9.338338,buggy
9,0.037736,0.04717,2,3,821,12,5,7,30,3,6,6,0.333333,725,494,106,10.421095,clean
34,0.4,0.025,2,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,3.300439,buggy
4,0.004854,0.004854,0,2,64,3,3,17,55,5,227,243,0.341564,98,50.5,412,5.937586,buggy
2,0.033333,0.033333,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,30,0.838989,clean
2,0.011494,0.011494,0,2,794,3,3,21,66,7,1736,7872,0.132495,145,57.666668,87,0.838989,clean
2,0.008547,0.008547,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,117,0.838989,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,106,6.346791,buggy
2,0.02381,0.02381,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,42,0.838989,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,110,11.418272,clean
32,0.013557,0.011962,1,1,27,2,2,16,27,1,3,3,1,13,13,1254,3.785977,buggy
2,0.016667,0,1,3,5,3,1,23,1,2,3,4,0.75,63,63,120,7.314392,buggy
2,0.033333,0.033333,0,1,55,2,2,21,55,7,1736,7872,0.132495,145,57.666668,30,0.838989,clean
2,0.007813,0.007813,0,8,624,13,6,10,393,7,817,2007,0.159442,43,43,128,9.338339,buggy
4,0.018182,0.018182,1,0,0,1,1,10,0,1,2,23,0.086957,175,175,110,6.503215,clean
0,0,0,0,1,0,1,1,9,0,3,5,49,0.102041,109,60.5,390,9.338338,buggy
67,0.02563,0.002521,5,5,2,5,1,13,0,2,2,143,0.013986,1125,818,2380,5.279284,buggy
4,0.013605,0.013605,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,147,15.595926,clean
2,0.005051,0.005051,0,5,377,5,2,16,372,1,21,42,0.333333,34,25,198,9.338339,buggy
76,0.054651,0.033721,10,3,35,4,3,18,9,1,4,8,0.25,24,24,860,3.403112,buggy
36,0.604651,0.232558,1,0,0,1,1,2,0,1,2,6,0.5,5,5,43,6.03693,clean
5,0.007059,0.004706,0,7,327,11,5,18,73,1,115,124,0.241935,149,113,425,15.15138,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,37,6.346791,buggy
24,0.085106,0.085106,2,1,95,2,2,11,95,1,12,18,0.388889,7,7,141,0.838989,buggy
36,0.083333,0.093137,16,1,0,1,1,12,0,2,2,296,0.003378,1121,814,204,6.003783,buggy
2,0.021277,0.021277,0,1,0,1,1,18,0,2,9,17,0.294118,30,30,47,8.304146,buggy
37,0.076577,0.09009,16,1,0,1,1,12,0,2,2,296,0.003378,1121,814,222,6.003783,buggy
13,0.236364,0,1,3,736,4,3,11,66,2,288,290,0.072414,867,636,55,2.856182,buggy
34,0.019947,0.025266,5,3,326,8,4,12,0,1,3,3,0.666667,2,2,752,7.291273,clean
1,0,0.005814,0,6,530,6,3,10,516,6,277,499,0.330661,26,26,172,11.522758,buggy
2,0.005,0.005,0,2,302,4,4,9,59,1,1,4,0.25,1068,761,200,4.851111,clean
6,0.006289,0.012579,0,1,1,2,1,10,1,7,817,2007,0.159442,43,43,318,9.338339,buggy
2,0.004329,0.004329,0,4,105,7,4,13,13,1,285,493,0.018256,65,65,231,0.838989,clean
2,0.064516,0,0,1,89,3,2,8,33,3,3,3,1,963,732,31,1.682882,buggy
2,0.016949,0.016949,0,2,273,3,3,21,166,7,1736,7872,0.132495,145,57.666668,59,0.838989,clean
4,0.021277,0.021277,0,2,2,2,1,8,2,6,153,288,0.246528,126,77.5,94,11.418272,buggy
3,0.013245,0.006623,0,2,0,2,1,20,0,1,2,2,1,117,117,151,2.037535,buggy
38,0.215517,0.112069,4,4,124,8,3,12,0,3,295,304,0.013158,122,122,116,3.493743,buggy
2,0.036364,0,0,2,100,2,1,10,100,2,337,351,0.150997,103,55,55,7.293328,buggy
1,0.02439,0,0,0,0,1,1,20,0,1,1,10,0.2,245,245,41,0.838989,clean
4,0.020202,0.020202,0,3,670,3,2,17,99,5,227,243,0.341564,98,50.5,99,5.937586,buggy
2,0.022222,0.022222,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,45,0.838989,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,270,6.346792,buggy
4,0.016949,0.016949,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,118,15.595928,clean
30,0.141304,0.184783,2,2,447,6,5,16,143,1,113,107,0.233645,305,269,92,4.342894,buggy
4,0.009174,0.009174,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,218,7.839041,buggy
10,0.003863,0.002576,3,2,21,2,2,8,21,1,3,6,0.166667,577,346,1553,1.664232,buggy
2,0.010638,0.010638,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,94,0.838989,clean
8,0.007168,0.007168,3,3,362,4,3,21,77,3,113,142,0.521127,34,30,558,12.711845,buggy
2,0.02,0.02,0,1,50,2,2,21,50,7,1736,7872,0.132495,145,57.666668,50,0.838989,clean
12,0.022857,0.045714,4,1,0,1,1,17,0,2,178,337,0.338279,39,39,175,5.679376,buggy
23,0.08046,0.007663,3,2,54,4,1,17,33,5,40,130,0.061538,93,93,261,4.069452,clean
34,0.4,0.025,2,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,3.300439,buggy
2,0.001681,0.001681,0,3,90,4,3,21,0,2,2,143,0.006993,219,170.5,595,9.338339,buggy
25,0.046512,0.147287,3,3,124,7,3,18,1,1,293,302,0.006623,121,121,129,4.470629,clean
6,0.003378,0.003378,1,10,98,11,4,22,0,1,1,2,1,3,3,888,5.518261,buggy
2,0.004202,0.004202,0,3,138,5,3,20,2,3,47,59,0.491525,128,79.5,238,9.338339,buggy
2,0.005525,0.005525,0,0,0,1,1,18,0,2,8,8,0.625,210,210,181,2.377283,clean
2,0.001818,0.001818,0,4,418,12,7,10,134,7,817,2007,0.159442,43,43,550,9.338338,buggy
2,0.006061,0.006061,0,2,197,2,2,19,197,2,2,8,0.625,14,14,165,11.418271,buggy
2,0.011494,0.011494,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,87,0.838989,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,69,6.346792,buggy
16,0.074419,0,1,3,552,10,7,15,3,2,6,5,0.8,18,14.5,215,4.122321,clean
12,0.166667,0,0,0,0,1,1,13,0,3,4,3,1.333333,1112,805,72,3.203045,clean
2,0.001901,0.001901,0,6,634,8,4,15,12,3,20,45,0.333333,64,64,526,7.291273,buggy
2,0.004132,0.004132,0,5,740,7,7,21,123,7,1736,7872,0.132495,145,57.666668,242,0.838989,clean
2,0.001724,0.001724,0,6,2,7,2,10,0,2,2,296,0.016892,221,172.5,580,15.59593,clean
12,0.059406,0.059406,1,1,0,1,1,12,0,1,4,22,0.045455,1,1,101,5.87958,buggy
2,0.012658,0.012658,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,79,0.838989,clean
3,0.004751,0.002375,1,6,646,11,6,15,32,3,8,14,0.571429,89,89,421,8.576006,buggy
2,0.007752,0.007752,0,8,791,15,5,21,24,7,1736,7872,0.132495,145,57.666668,129,0.838989,clean
3,0.01145,0,0,5,6,6,1,11,0,1,3,9,0.333333,166,166,262,9.338339,buggy
2,0.002151,0.002151,0,12,707,17,11,17,20,5,227,243,0.341564,98,50.5,465,5.937586,buggy
6,0.032787,0.016393,1,1,0,2,2,8,0,1,1,1,1,861,554,122,5.071708,clean
27,0.104247,0,0,2,31,2,2,5,31,1,2,3,0.333333,637,406,259,2.868183,buggy
2,0,0.013699,0,3,91,5,2,13,45,2,15,33,0.424242,69,69,146,2.168483,clean
2,0.013158,0.013158,0,1,403,2,2,21,403,7,1736,7872,0.132495,145,57.666668,76,0.838989,clean
2,0.014286,0.014286,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,70,0.838989,clean
2,0.007752,0.007752,0,2,334,4,3,21,168,7,1736,7872,0.132495,145,57.666668,129,0.838989,clean
2,0.029412,0.029412,0,1,603,2,2,21,603,7,1736,7872,0.132495,145,57.666668,34,0.838989,clean
45,0.260116,0,1,5,291,5,3,14,15,3,9,14,0.428571,233,123.5,173,6.79036,buggy
18,0.019002,0.023753,7,2,163,2,2,17,163,2,178,337,0.338279,39,39,421,5.679375,buggy
3,0.041667,0.083333,1,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,24,0.838989,clean
2,0.012195,0.012195,0,7,775,9,6,21,60,7,1736,7872,0.132495,145,57.666668,82,0.838989,clean
3,0.041667,0.083333,1,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,24,0.838989,clean
2,0.01087,0.01087,0,4,425,4,3,10,22,7,817,2007,0.159442,43,43,92,9.338339,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,308,6.346791,buggy
51,0.079872,0.083067,24,1,0,1,1,12,0,2,2,296,0.003378,1121,814,313,6.003783,buggy
2,0.009434,0.009434,0,2,117,3,2,13,17,1,1,2,1,755,448,106,9.338338,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,32,6.346791,buggy
2,0.029412,0.029412,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,34,0.838989,clean
2,0.002384,0,1,3,21,4,2,10,15,2,5,15,0.266667,65,65,839,2.144202,buggy
35,0.051775,0,0,1,82,3,3,20,67,1,5,6,0.833333,39,39,676,3.004186,buggy
2,0.001437,0.001437,0,3,367,7,5,18,143,2,4,2,2,38,34,696,15.440228,clean
0,0,0,0,1,0,1,1,11,0,6,34,181,0.066298,107,58.5,33,9.97035,buggy
23,0.005558,0,1,7,219,10,4,15,102,1,2,6,0.833333,83,Infinity,4138,2.377454,buggy
2,0.004785,0.004785,0,1,0,1,1,23,0,1,58,267,0.404494,20,11,209,7.291273,buggy
169,0.139896,0.297927,9,5,352,7,3,17,55,2,3,4,0.75,685,454,386,26.054871,buggy
1,0,0.002364,0,5,79,9,3,10,27,1,2,4,1,179,130.5,423,5.582272,clean
12,0.315789,0,0,1,0,1,1,21,0,2,5,7,0.428571,566,566,38,3.372128,buggy
4,0.021978,0.021978,1,1,0,1,1,13,0,3,9,29,0.344828,94,94,91,5.715601,buggy
4,0.003883,0.003883,1,5,580,7,5,8,42,1,46,234,0.32906,438,348,515,11.418272,buggy
2,0.002793,0.002793,0,6,775,8,6,21,60,7,1736,7872,0.132495,145,57.666668,358,0.838989,clean
2,0.00885,0.00885,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,113,0.838989,clean
2,0.018519,0.018519,0,2,670,3,3,21,243,7,1736,7872,0.132495,145,57.666668,54,0.838989,clean
2,0.012048,0.012048,0,3,105,5,3,13,13,1,285,493,0.018256,65,65,83,0.838989,clean
2,0.002941,0.002941,0,0,224,2,2,10,224,1,1,1,1,3,3,340,14.641689,clean
6,0.02439,0.02439,1,3,371,4,4,10,168,7,817,2007,0.159442,43,43,123,9.338339,buggy
2,0.006803,0.006803,0,1,362,2,2,16,362,1,1,1,1,2,2,147,21.634489,clean
2,0.027027,0.027027,0,5,797,6,3,21,66,7,1736,7872,0.132495,145,57.666668,37,0.838989,clean
4,0.016807,0.016807,1,1,0,1,1,20,0,4,40,96,0.364583,36,36,119,10.043604,buggy
2,0.017857,0.017857,0,2,791,9,5,21,242,7,1736,7872,0.132495,145,57.666668,56,0.838989,clean
2,0.027027,0.027027,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,37,0.838989,clean
2,0.004,0.004,0,6,742,10,6,21,24,7,1736,7872,0.132495,145,57.666668,250,0.838989,clean
1,0,0.022222,0,2,382,2,2,10,382,6,277,499,0.330661,26,26,45,11.522758,buggy
2,0.007634,0.007634,0,1,196,2,2,21,196,7,1736,7872,0.132495,145,57.666668,131,0.838989,clean
0,0,0,0,1,0,1,1,18,0,2,9,50,0.06,160,160,293,6.943785,buggy
25,0.046512,0.147287,3,5,124,9,4,18,1,1,293,302,0.006623,121,121,129,4.47063,clean
4,0.013699,0.013699,1,2,110,2,2,9,110,5,5,13,0.846154,520,289,146,11.865395,buggy
2,0.01087,0.01087,0,0,168,2,2,21,168,7,1736,7872,0.132495,145,57.666668,92,0.838989,clean
2,0.00141,0.00141,0,4,1,4,1,11,0,2,2,146,0.006849,1124,817,709,7.291273,buggy
2,0.008621,0.008621,1,6,125,12,4,9,1,1,4,4,0.25,408,408,116,9.379988,clean
2,0.028571,0.028571,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,35,0.838989,clean
9,0.03012,0.024096,0,3,142,3,2,8,0,1,8,17,0.058824,440,350,166,6.268413,buggy
2,0.035714,0.035714,0,1,704,4,2,21,704,7,1736,7872,0.132495,145,57.666668,28,0.838989,clean
31,0.009091,0.272727,2,3,23,3,2,11,23,1,1,7,0.857143,146,97.5,110,3.945102,buggy
4,0.04878,0.04878,0,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,41,11.418272,buggy
2,0.007752,0.007752,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,129,0.838989,clean
2,0,0.032258,0,4,313,4,3,10,25,6,277,499,0.330661,26,26,62,11.52276,buggy
2,0.002309,0.002309,0,5,657,8,4,20,118,3,47,59,0.491525,128,79.5,433,9.338339,buggy
19,0.069231,0.076923,0,3,535,4,2,8,1,3,132,162,0.049383,157,108.5,130,4.34732,clean
38,0.215517,0.112069,4,4,124,8,3,12,0,3,295,304,0.013158,122,122,116,3.493742,buggy
2,0.000937,0.000937,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,1067,15.595926,clean
0,0,0,0,0,0,1,1,11,0,1,2,3,0.333333,994,763,57,14.009116,clean
2,0.025641,0.025641,0,2,742,4,3,21,166,7,1736,7872,0.132495,145,57.666668,39,0.838989,clean
2,0.007813,0.007813,0,7,643,12,5,11,19,5,23,30,0.4,66,66,128,4.722875,buggy
116,0.975904,0.421687,0,4,121,7,4,18,9,3,294,601,0.016639,116,116,83,2.997035,buggy
13,0.045455,0.25,0,1,0,1,1,11,0,1,1,11,0.090909,2,2,44,8.576004,buggy
13,0.012165,0.019465,3,22,557,23,12,10,8,6,277,499,0.330661,26,26,411,11.522757,buggy
5,0.019531,0,0,3,426,4,3,10,161,2,287,282,0.170213,309,273,256,6.864685,buggy
27,0.21875,0.0625,1,4,209,4,3,10,42,1,2,2,1,1,1,96,3.411173,buggy
2,0.02439,0.02439,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,41,0.838989,clean
0,0,0,0,1,0,1,1,19,0,2,9,59,0.033898,1,1,25,11.612767,buggy
0,0,0,0,1,0,1,1,16,0,4,7,107,0.056075,45,45,47,5.582272,buggy
30,0.011373,0.012998,11,12,618,21,7,10,22,7,817,2007,0.159442,43,43,1231,9.338339,buggy
14,0.045752,0.045752,4,1,0,1,1,12,0,2,38,52,0.480769,13,13,153,9.034866,buggy
5,0.00939,0.014085,1,2,135,4,1,10,0,1,1,1,1,193,103,213,10.134393,clean
4,0.001986,0.001986,0,3,595,9,7,10,1,7,817,2007,0.159442,43,43,1007,9.338339,buggy
2,0.007143,0.007143,0,3,503,5,3,10,1,7,817,2007,0.159442,43,43,140,9.338338,buggy
25,0.046512,0.147287,3,3,124,8,4,18,1,1,293,302,0.006623,121,121,129,4.470629,clean
1,0.025641,0,0,1,0,1,1,9,0,3,6,9,0.444444,251,251,39,2.67088,buggy
2,0.007042,0.007042,0,2,752,6,4,21,166,7,1736,7872,0.132495,145,57.666668,142,0.838989,clean
2,0.009346,0.009346,0,2,29,3,1,10,1,7,817,2007,0.159442,43,43,107,9.338339,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,140,6.346791,buggy
2,0.020833,0.020833,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,48,0.838989,clean
0,0,0,0,1,0,1,1,10,0,4,25,133,0.015038,122,73.5,37,6.349714,buggy
2,0.02381,0.02381,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,42,0.838989,clean
62,0.513043,0.026087,4,5,108,6,2,17,3,2,7,16,0.375,207,158.5,115,9.154354,buggy
2,0.005405,0.005405,0,2,775,3,3,21,67,7,1736,7872,0.132495,145,57.666668,185,0.838989,clean
5,0.065789,0,0,5,547,8,5,10,5,2,287,282,0.170213,309,273,76,6.864685,buggy
2,0.022727,0.022727,0,1,105,3,2,13,13,1,285,493,0.018256,65,65,44,0.838989,clean
2,0.001815,0.001815,0,0,0,1,1,10,0,1,1,1,1,624,624,551,18.328241,clean
6,0.003766,0.001883,1,1,0,1,1,13,0,1,1,2,0.5,543,543,1062,7.23995,buggy
4,0.010417,0.010417,1,1,0,1,1,17,0,3,28,73,0.109589,6,6,192,6.790359,buggy
14,0.049383,0.00823,0,0,4,2,2,1,4,1,1,2,0.5,1,1,243,2.557069,clean
36,0.075157,0,4,5,161,5,2,18,145,3,19,38,0.368421,156,156,479,4.225489,buggy
5,0.033557,0,0,5,547,9,6,10,5,2,287,282,0.170213,309,273,149,6.864685,buggy
2,0.02,0.02,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,50,0.838989,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,279,6.346791,buggy
6,0.003161,0.003161,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,949,7.839041,buggy
20,0.015576,0,1,4,114,11,5,10,16,1,3,4,0.25,1101,794,1284,13.480674,clean
28,0.112033,0.004149,4,1,0,1,1,9,0,3,3,4,0.75,700,700,241,4.057936,buggy
16,0.170732,0.02439,1,0,0,1,1,17,0,1,1,1,1,1,1,82,5.953102,clean
16,0.842105,0,0,1,29,2,2,10,29,1,1,1,1,464,233,19,6.630361,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,71,6.346791,buggy
34,0.4,0.025,2,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,3.300439,buggy
3,0.022727,0.045455,0,1,0,1,1,8,0,1,46,234,0.32906,438,348,44,11.418271,buggy
2,0.005988,0.005988,0,2,12,3,2,20,11,1,2,6,0.5,100,51,167,5.130311,clean
7,0.020408,0.027211,2,1,264,3,3,22,0,3,5,9,0.444444,8,8,147,3.18387,clean
2,0.004566,0.004566,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,219,0.838989,clean
10,0.004651,0.004651,4,6,460,8,4,23,317,1,58,267,0.404494,20,11,1075,7.291273,buggy
2,0.032258,0.032258,0,1,42,2,2,11,42,4,57,302,0.056291,187,138.5,31,11.418272,buggy
2,0.004202,0.004202,0,4,30,9,3,9,12,1,5,12,0.833333,876,645,238,6.058749,buggy
3,0.027027,0,2,4,92,5,3,10,12,1,278,479,0.066806,55,55,111,7.785724,buggy
21,0.068182,0.090909,0,7,765,11,5,17,140,1,85,91,0.10989,152,103.5,132,9.338339,buggy
2,0.002092,0.002092,0,5,707,9,4,21,241,7,1736,7872,0.132495,145,57.666668,478,0.838989,clean
2,0.009174,0.009174,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,109,0.838989,clean
2,0.007813,0.007813,0,6,791,11,5,21,166,7,1736,7872,0.132495,145,57.666668,128,0.838989,clean
2,0.013333,0.013333,0,1,494,2,2,21,494,7,1736,7872,0.132495,145,57.666668,75,0.838989,clean
3,0.014706,0.029412,0,2,41,2,2,12,41,1,5,8,0.625,682,451,68,1.840473,buggy
2,0.003086,0,1,3,92,4,3,10,36,1,278,479,0.066806,55,55,648,7.785724,buggy
2,0.001565,0.001565,0,3,0,3,1,17,0,2,2,4,1,206,206,639,4.324351,buggy
2,0.032787,0,0,2,123,2,1,10,123,2,337,351,0.150997,103,55,61,7.293328,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,111,11.418272,clean
2,0.02439,0.02439,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,41,0.838989,clean
2,0.037037,0.037037,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,27,0.838989,clean
2,0.022222,0.022222,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,45,0.838989,clean
2,0.007246,0.007246,0,3,660,4,3,21,166,7,1736,7872,0.132495,145,57.666668,138,0.838989,clean
29,0.069892,0.086022,12,1,0,1,1,12,0,2,2,296,0.003378,1121,814,186,6.003783,buggy
3,0.023256,0.011628,1,0,0,1,1,9,0,1,1,1,1,254,164,86,9.762955,clean
2,0.005051,0.005051,0,2,4,2,1,14,4,1,4,4,0.5,578,578,198,4.069452,buggy
10,0.039063,0.039063,1,5,230,9,4,16,106,1,326,335,0.023881,669,669,128,2.694967,buggy
3,0.005181,0.002591,1,4,383,10,5,16,6,1,1,1,1,7,5,386,12.728186,clean
2,0.02381,0.02381,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,42,0.838989,clean
2,0.016393,0.016393,0,0,162,2,2,10,162,1,1,1,1,145,109,61,26.825487,clean
2,0.001517,0.001517,0,7,139,7,2,10,86,1,1,4,0.5,618,618,659,13.860239,buggy
2,0.010526,0.010526,0,3,166,4,3,21,41,7,1736,7872,0.132495,145,57.666668,95,0.838989,clean
16,0.017167,0.017167,1,0,0,1,1,15,0,1,7,23,0.043478,1,1,466,9.799862,clean
1,0.027778,0,0,2,12,2,1,10,12,1,4,8,0.375,133,133,36,4.131659,buggy
2,0.006329,0.006329,0,4,608,4,3,16,0,5,44,400,0.015,44,44,158,11.387596,buggy
5,0.029762,0,0,3,395,4,2,10,5,2,287,282,0.170213,309,273,168,6.864685,buggy
88,0.236593,0.041009,6,5,2,6,2,12,0,1,1,2,0.5,1023,792,317,3.553309,buggy
2,0.007813,0.007813,0,2,0,2,1,10,0,1,1,1,1,523,433,128,9.338338,buggy
2,0.022727,0.022727,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,44,0.838989,clean
2,0.002387,0.002387,0,3,28,3,1,16,0,1,1,1,1,136,136,419,15.563534,buggy
2,0.016393,0.016393,0,2,111,5,4,10,5,1,282,487,0.002053,44,44,61,0.838989,clean
2,0.016129,0.016129,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,62,0.838989,clean
2,0.018182,0.018182,0,1,334,3,3,21,178,7,1736,7872,0.132495,145,57.666668,55,0.838989,clean
3,0.00346,0.00173,1,4,460,4,3,12,139,1,22,55,0.327273,12,12,578,11.373081,buggy
2,0.023256,0.023256,0,0,34,2,2,21,34,7,1736,7872,0.132495,145,57.666668,43,0.838989,clean
2,0.005263,0.005263,0,4,775,6,4,21,59,7,1736,7872,0.132495,145,57.666668,190,0.838989,clean
73,0.088889,0.142857,6,1,0,1,1,9,0,1,1,4,0.25,394,304,315,4.827548,buggy
2,0.02,0.02,0,2,22,2,1,10,22,7,817,2007,0.159442,43,43,50,9.338339,buggy
191,0.140863,0.101523,22,14,709,22,8,11,9,1,1,1,1,788,481,788,5.759369,buggy
7,0.133333,0.022222,1,1,0,1,1,18,0,3,294,601,0.016639,116,116,45,2.997035,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,111,11.418272,clean
2,0.007752,0.007752,0,6,532,9,5,10,393,7,817,2007,0.159442,43,43,129,9.338339,buggy
2,0.013514,0.013514,0,1,1,2,1,10,1,7,817,2007,0.159442,43,43,74,9.338338,buggy
14,0.054264,0.054264,0,4,30,7,3,17,1,1,292,301,0.006645,119,119,129,5.159691,buggy
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,383,11.387596,buggy
25,0.344262,0.065574,2,5,112,5,1,15,0,2,7,8,0.625,192,192,61,1.943463,buggy
57,0.106897,0.089655,6,6,542,7,3,17,6,5,40,130,0.061538,93,93,290,4.069452,clean
2,0.008,0.008,0,1,0,1,1,12,0,2,71,82,0.097561,66,66,125,20.499258,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,231,6.346792,buggy
250,0.309227,0.002494,1,7,25,7,2,19,24,2,3,3,1,349,313,802,2.935338,buggy
4,0.133333,0,0,1,0,1,1,10,0,1,2,2,1,132,96,30,3.689292,buggy
2,0.007813,0.007813,0,6,791,11,5,21,166,7,1736,7872,0.132495,145,57.666668,128,0.838989,clean
2,0.007752,0.007752,0,3,639,4,4,21,166,7,1736,7872,0.132495,145,57.666668,129,0.838989,clean
2,0.004785,0.004785,0,8,585,10,5,10,167,7,817,2007,0.159442,43,43,209,9.338339,buggy
5,0.026316,0.006579,1,5,121,9,5,18,9,3,294,601,0.016639,116,116,152,2.997035,buggy
1,0.026316,0,0,1,38,3,2,11,22,1,1,3,1,52,52,38,2.469643,clean
8,0.043478,0.043478,0,1,223,3,3,9,57,1,6,8,0.125,813,582,92,5.586868,clean
2,0.021277,0.021277,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,47,0.838989,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,34,6.346791,buggy
