@relation camel_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
19,11,8,6,1,1,18,9,4.582371,0
88,74,14,24,18,17,153,79,7.871331,0
841,523,318,25,9,4,100,39,19.378754,0
63,50,13,3,4,2,14,8,7.468792,0
12,4,8,5,3,3,29,9,3.807559,0
2,1,1,0,1,1,14,3,3.796442,0
1967,1966,1,23,22,7,157,69,21.933243,0
20,16,4,0,4,2,20,13,6.073772,0
105,77,28,7,17,14,126,40,12.871356,1
13,5,8,3,3,1,11,3,3.898367,0
18,15,3,2,2,1,16,10,5.049084,0
22,13,9,4,5,1,37,9,4.707368,1
40,35,5,1,3,2,40,18,6.223142,0
68,48,20,13,3,2,3,3,10.478585,0
80,67,13,4,5,1,24,7,17.542391,0
6090,6089,1,50,51,6,228,138,19.57719,0
84,47,37,14,2,1,7,4,12.679009,0
34,34,0,0,4,3,31,13,5.222291,0
2,1,1,0,1,1,16,7,3.722078,0
2,2,0,0,1,1,1,1,3.688296,0
2,2,0,0,1,1,14,9,3.635945,0
5492,2969,2523,4,7,1,14,14,19.439249,0
2,1,1,0,1,1,2,1,3.595643,0
25,12,13,2,11,11,113,46,4.502229,0
57,28,29,3,2,2,18,10,5.765557,0
85,85,0,2,2,1,3,3,17.879225,0
14,9,5,0,1,1,11,2,4.315753,0
4,2,2,0,1,1,10,3,3.661979,0
2,1,1,0,1,1,9,4,3.545719,0
4,2,2,1,1,1,9,5,3.5546,0
29,23,6,2,1,1,4,3,4.640587,1
285,269,16,9,10,3,17,10,21.827457,0
5,3,2,2,1,1,1,1,3.800152,0
3,2,1,0,1,1,3,1,3.764776,0
62,62,0,10,3,2,11,5,7.333019,0
36,32,4,5,3,2,48,8,5.316855,0
3,1,2,1,1,1,7,4,3.59834,0
12,12,0,1,1,1,1,1,4.096765,0
692,687,5,6,8,5,52,25,18.085569,0
162,155,7,8,3,2,7,3,16.534222,1
4,2,2,0,2,1,6,3,3.761373,0
2,1,1,0,1,1,20,6,3.545719,0
308,308,0,3,5,3,70,23,17.644442,0
24,10,14,6,2,2,9,9,4.406754,1
72,40,32,3,8,5,85,23,7.1138,0
212,193,19,4,3,2,8,3,20.94453,0
10,10,0,1,1,1,5,3,3.899451,0
2,1,1,0,1,1,55,12,3.498239,0
2331,2096,235,51,45,15,85,58,21.194426,1
18,17,1,2,2,1,27,3,4.365963,0
231,231,0,5,5,1,6,6,18.105829,0
1,1,0,0,1,1,6,3,3.56701,0
13,10,3,1,1,1,9,2,4.822524,0
2,1,1,0,1,1,4,1,3.707991,0
39,24,15,8,3,3,3,3,6.578708,1
8,7,1,0,2,1,18,6,3.804696,0
75,42,33,3,3,1,12,7,6.988647,0
238,121,117,30,4,2,42,9,15.382912,1
3,3,0,0,1,1,21,7,3.879131,0
2,1,1,0,1,1,41,11,3.59834,0
11,8,3,1,1,1,1,1,3.997915,0
16,1,15,0,1,1,5,3,3.498239,0
28,26,2,3,2,1,13,8,4.789387,0
1035,1035,0,8,8,2,8,8,18.455355,0
289,219,70,10,3,1,17,4,19.077883,0
379,186,193,32,11,1,12,12,17.133295,0
46,26,20,5,8,3,27,14,6.326261,0
14,5,9,2,2,1,4,2,3.987471,0
48,15,33,3,5,4,46,13,4.56766,0
130,86,44,7,4,3,14,7,17.040283,0
16,11,5,1,1,1,20,7,4.424767,0
17,8,9,1,1,1,6,1,4.117065,0
694,534,160,9,8,2,9,8,20.391899,0
32,32,0,2,1,1,7,3,5.27981,0
132,85,47,5,2,2,8,3,14.139126,1
18,18,0,0,1,1,2,2,4.164902,0
1233,1233,0,14,14,2,73,39,17.124361,0
2,1,1,0,1,1,6,3,3.56701,0
288,288,0,8,6,1,15,9,17.79826,0
73,71,2,2,2,1,7,2,14.369178,0
17,8,9,6,1,1,3,2,4.093242,0
6,3,3,0,1,1,31,6,3.608491,0
114,71,43,7,5,2,5,5,14.801178,0
4600,2835,1765,137,92,6,725,272,18.39814,0
1070,1039,31,11,3,2,25,8,18.34944,1
4,2,2,0,2,1,13,9,3.716187,0
167,36,131,11,12,2,96,40,5.998178,0
8,6,2,0,2,2,54,14,3.904572,0
4,3,1,0,1,1,3,3,3.926764,0
895,895,0,9,9,2,9,9,21.53577,1
8,8,0,1,2,2,44,11,4.14976,0
2,1,1,0,1,1,3,2,3.524582,0
6,3,3,0,1,1,25,8,3.72506,0
2,1,1,0,1,1,9,6,3.610999,0
17,9,8,5,1,1,1,1,4.707507,1
39,26,13,7,3,3,108,11,7.968688,0
34,34,0,3,2,2,28,9,5.101275,0
8,4,4,2,2,2,43,10,3.825781,0
90,45,45,10,22,18,146,80,15.241976,0
93,93,0,2,2,1,2,2,19.00304,0
4,2,2,1,1,1,2,1,3.591246,0
4,2,2,1,1,1,2,2,3.56701,0
6,6,0,0,2,1,27,7,3.778258,0
10,10,0,3,1,1,11,4,3.922358,0
1648,1647,1,7,8,3,13,9,17.159641,0
4,3,1,0,1,1,2,2,3.872973,0
50,44,6,3,5,2,15,7,12.424471,0
12,10,2,1,1,1,4,4,4.118621,1
27078,22275,4803,696,2007,795,11955,6271,22.0016,1
293,269,24,7,2,2,6,3,17.917685,0
77,72,5,9,3,2,64,18,13.976929,1
32,16,16,1,6,1,22,7,3.880958,0
2,1,1,0,1,1,3,1,3.84102,0
1,1,0,0,1,1,8,2,3.524582,0
4,3,1,0,1,1,6,2,4.048944,0
8,7,1,1,1,1,30,5,4.078671,0
27,14,13,1,1,1,8,4,4.476273,0
24,13,11,4,2,2,42,12,4.580212,0
539,538,1,2,3,2,30,12,17.661394,1
150,145,5,2,7,5,30,7,19.711666,0
42,33,9,2,9,6,73,31,8.820233,0
1003,994,9,9,4,2,21,8,19.018024,0
16,15,1,0,1,1,2,2,5.6393,0
2,1,1,0,1,1,9,4,3.56701,0
9,3,6,3,1,1,7,6,3.706492,0
93,85,8,11,3,2,5,5,10.253987,1
5,4,1,0,1,1,1,1,3.796102,0
9486,9476,10,43,50,5,427,163,19.291418,0
23,23,0,10,5,5,59,12,5.024848,0
3,3,0,0,1,1,2,1,4.163599,0
7,7,0,1,1,1,4,4,3.917551,0
16,15,1,0,11,3,54,24,5.212334,0
4,4,0,0,1,1,3,2,3.79863,0
10,5,5,0,3,2,22,10,3.942336,0
14,3,11,3,3,2,6,6,3.666432,1
6,3,3,0,1,1,4,4,3.726927,0
2,1,1,0,1,1,10,5,3.610999,0
4,3,1,0,1,1,3,3,3.595643,0
4,2,2,0,2,2,10,8,3.524582,0
4,2,2,0,2,1,6,2,3.50887,0
51,21,30,5,6,3,72,35,4.860219,0
22,10,12,1,1,1,1,1,4.490069,0
2,1,1,0,1,1,29,10,3.595643,0
2,1,1,0,1,1,11,9,3.545719,0
410,337,73,25,24,15,159,51,17.322828,0
8,3,5,1,2,2,32,13,3.572159,0
3,1,2,0,2,2,16,7,3.59834,0
17,9,8,1,4,4,11,5,4.528217,0
17,6,11,0,1,1,5,2,3.676903,0
10,4,6,1,2,2,2,2,3.774517,0
31,15,16,2,3,1,4,3,4.607882,0
147,108,39,16,22,16,39,27,12.840484,1
3,1,2,1,1,1,1,1,3.498239,0
11,7,4,3,1,1,12,4,4.284781,0
35,7,28,5,2,1,7,4,3.992356,0
4,2,2,1,1,1,2,1,3.62764,0
2489,1557,932,102,58,48,115,63,14.208999,0
15,6,9,3,1,1,1,1,3.841204,0
2,1,1,0,1,1,6,2,3.498239,0
4,2,2,0,1,1,1,1,3.732209,0
358,358,0,7,5,2,13,9,17.258123,0
3,2,1,0,1,1,16,8,3.795522,0
7,3,4,1,1,1,3,2,3.800599,0
2,1,1,0,1,1,3,1,3.550022,0
3,1,2,1,1,1,12,4,3.56701,0
4,2,2,0,2,1,14,7,3.622479,0
12,11,1,1,2,1,25,10,4.11138,0
11,7,4,2,1,1,19,3,3.966567,0
34,29,5,1,1,1,15,3,5.33554,0
177,166,11,17,4,2,33,15,19.125877,0
2,1,1,0,1,1,5,1,3.750153,0
10,5,5,0,4,1,19,13,3.956805,0
4,2,2,0,2,2,14,8,3.750153,0
35,19,16,2,3,3,13,9,4.88142,0
18,13,5,0,1,1,1,1,4.033876,0
285,267,18,9,9,5,30,24,17.328175,0
8,6,2,0,2,1,44,16,3.766192,0
158,7,151,28,255,104,938,663,3.96448,1
24,12,12,2,2,2,4,2,4.671972,0
2,1,1,0,1,1,9,7,3.595643,0
30,30,0,3,2,2,53,14,6.657589,0
25,11,14,4,1,1,34,3,4.407348,0
21,10,11,2,1,1,4,1,4.079988,0
21,18,3,3,1,1,1,1,4.777843,0
4,2,2,0,1,1,3,1,3.62787,0
133,74,59,4,2,1,5,3,15.330704,1
174,172,2,2,3,2,4,4,16.58975,0
8,8,0,0,2,1,12,2,4.00623,0
9,6,3,2,1,1,8,4,4.356525,0
36,27,9,4,1,1,1,1,6.09626,0
48,17,31,5,4,4,6,6,4.683252,0
1267,1256,11,22,23,2,50,44,21.502884,0
21,9,12,1,3,2,6,3,3.707469,0
5,3,2,1,1,1,3,2,3.954602,1
80,42,38,9,1,1,5,3,6.94342,0
565,427,138,58,39,31,222,78,12.596293,0
9,4,5,1,2,2,29,14,3.8762,0
219,122,97,17,35,1,393,161,15.809975,0
4,4,0,0,4,1,5,4,3.524582,0
912,891,21,14,8,3,82,13,17.392946,1
27,13,14,1,5,3,16,5,4.437702,0
3,1,2,0,2,2,65,16,3.614244,0
22,19,3,2,2,2,26,12,5.351938,0
201,6,195,2,3,2,120,21,3.920183,0
266,228,38,8,7,2,22,13,16.783974,0
4,2,2,0,2,1,10,4,3.734408,0
21,21,0,1,2,1,18,7,5.657555,1
1139,656,483,49,16,12,120,37,16.269695,1
49,24,25,6,12,10,75,49,5.251407,0
59,26,33,3,3,2,20,8,5.984946,0
8,8,0,0,1,1,4,3,3.797084,0
19,9,10,1,6,3,81,36,4.137603,0
9,5,4,0,1,1,3,1,4.426083,0
14,7,7,0,2,1,4,2,3.909868,0
65,33,32,1,4,4,17,8,5.186487,0
14,7,7,0,7,7,21,14,5.612756,0
111,95,16,9,4,2,33,8,17.253988,0
6,3,3,0,3,1,47,16,3.79706,0
2,1,1,1,1,1,11,1,3.56701,0
73,69,4,8,6,4,53,18,12.408255,0
3,2,1,1,1,1,11,6,3.56701,0
9,8,1,1,2,1,9,4,4.245305,0
220,220,0,4,4,2,33,9,17.584335,0
342,335,7,7,6,4,8,7,19.941345,0
76,53,23,3,1,1,1,1,12.323674,0
4,2,2,0,2,1,11,6,3.622479,0
1024,828,196,30,12,2,48,35,18.261511,1
2,1,1,0,1,1,9,5,3.610999,0
1201,1170,31,22,16,8,178,65,17.159101,0
3214,3213,1,292,293,288,2905,1216,11.112401,0
905,905,0,9,9,2,21,11,20.059231,0
2,1,1,0,1,1,3,1,3.556104,0
2,1,1,0,1,1,10,4,3.545719,0
29,11,18,4,5,1,50,6,4.451909,0
50,48,2,8,4,4,15,6,9.763031,0
100,82,18,6,4,4,45,16,15.433231,0
87,83,4,6,4,3,8,6,9.181052,0
97,90,7,6,3,1,13,5,13.229018,0
442,442,0,8,8,3,31,24,20.195028,0
69,34,35,10,4,4,71,30,5.975416,0
5936,2581,3355,268,135,40,1060,358,18.887623,0
131,128,3,9,2,2,2,2,16.485428,1
1,1,0,0,1,1,4,2,3.56701,0
178,168,10,5,5,4,10,5,20.102283,0
5,2,3,1,2,1,11,7,3.622479,0
36,26,10,0,3,1,17,6,5.805047,0
6,3,3,2,1,1,19,4,4.293758,0
6,4,2,0,1,1,9,3,3.845825,0
3,2,1,0,1,1,5,2,3.770288,0
28,25,3,2,3,1,3,3,4.526784,0
21,18,3,1,2,1,2,2,4.650627,1
2,1,1,0,1,1,7,3,3.56701,0
17,17,0,2,1,1,3,1,4.618507,0
6,4,2,1,1,1,2,1,3.686099,0
6,3,3,0,3,1,31,10,3.79706,0
34,32,2,2,1,1,23,11,7.310651,0
22,7,15,7,3,1,15,3,3.988057,0
67,67,0,1,3,2,22,9,16.738054,0
78,69,9,8,2,1,6,2,11.668769,1
95,35,60,18,7,1,14,14,5.535822,0
2,1,1,0,1,1,7,2,3.708076,0
5,5,0,1,1,1,1,1,3.878075,0
189,178,11,9,4,2,13,6,16.375519,0
329,328,1,4,5,3,107,19,18.814627,0
538,538,0,7,7,1,7,7,20.588097,0
30,28,2,1,2,1,12,4,5.715557,1
12,9,3,0,1,1,11,5,4.331572,0
209,206,3,8,5,3,22,10,16.34243,0
123,123,0,4,4,1,40,9,18.563036,0
14,10,4,3,1,1,2,1,4.190476,0
11,7,4,3,4,3,16,11,4.355408,0
24,10,14,3,1,1,6,2,4.144049,0
4,2,2,0,2,2,5,2,3.693401,0
175,153,22,8,6,1,14,6,16.646904,0
2,1,1,0,1,1,3,3,3.59834,0
3,2,1,0,1,1,2,2,3.573198,0
14,6,8,2,1,1,14,7,4.881309,0
12,11,1,1,1,1,6,3,3.948943,0
2,1,1,0,1,1,2,1,3.643804,0
7,3,4,1,1,1,8,3,4.00036,0
2,2,0,0,1,1,5,3,3.572159,0
52,28,24,8,3,2,47,18,6.046307,0
501,379,122,24,9,5,28,16,15.753356,1
21,15,6,3,2,1,2,2,4.85462,0
36,5,31,2,9,2,42,17,3.960473,0
4209,4209,0,35,35,2,251,128,18.709322,0
490,437,53,21,9,1,50,30,18.900295,1
2,1,1,0,1,1,3,1,3.498239,0
2,1,1,0,1,1,9,2,3.595643,0
2,1,1,0,1,1,7,2,3.595643,0
37,34,3,2,2,1,14,3,9.243763,0
7,5,2,1,1,1,3,2,3.963121,0
49,39,10,3,7,5,16,8,6.399505,0
6,3,3,0,1,1,8,3,3.664153,0
6,4,2,0,1,1,10,4,3.845825,0
924,783,141,8,11,4,48,27,16.916874,0
4,2,2,0,2,1,12,9,3.667614,0
21,17,4,2,3,1,81,21,5.825737,0
12,9,3,1,5,4,31,14,4.298803,0
3,3,0,2,1,1,4,1,3.591065,0
41,29,12,11,1,1,4,3,5.714028,0
32,9,23,8,1,1,22,9,4.43923,0
1,1,0,0,1,1,15,1,3.781471,0
283,274,9,6,4,3,28,6,16.160408,0
338,162,176,0,2,1,4,4,15.721575,0
45,4,41,2,1,1,6,1,3.638501,0
2,1,1,0,1,1,9,5,3.48141,0
5,5,0,0,1,1,1,1,3.951817,0
25,25,0,4,1,1,1,1,5.643629,0
7,6,1,0,3,3,25,6,3.951014,0
6,4,2,0,2,2,13,4,4.173664,0
37,37,0,3,2,2,44,15,6.57683,0
4,3,1,1,2,2,17,10,3.802108,0
12,6,6,0,1,1,2,1,3.716219,0
31,2,29,2,3,2,15,7,3.568711,0
1432,1432,0,1,291,287,2022,948,12.481857,0
7,7,0,0,1,1,2,2,4.154714,0
29,14,15,3,1,1,3,2,4.540703,0
10,7,3,1,1,1,5,4,3.869277,1
33,33,0,5,2,2,4,4,5.302226,0
8,4,4,2,1,1,5,3,4.091154,0
2,1,1,0,1,1,3,3,3.565173,0
313,153,160,9,3,1,43,17,18.073099,0
524,176,348,37,13,6,210,72,17.556332,0
9,4,5,1,1,1,1,1,3.750153,0
666,583,83,25,22,11,69,32,18.300385,0
4,2,2,0,2,2,22,10,3.590563,0
21,19,2,6,1,1,2,1,4.342839,0
141,135,6,7,5,2,23,11,16.545872,0
7,1,6,0,2,1,74,12,3.833946,0
96,75,21,3,2,1,25,6,15.998091,0
126,98,28,2,2,2,5,3,15.42145,0
264,143,121,2,2,2,9,5,16.0289,0
2,1,1,0,1,1,30,8,3.862108,0
35,35,0,1,1,1,1,1,10.405707,0
27,26,1,2,2,1,8,2,5.000292,0
2,1,1,0,1,1,8,5,3.56701,0
52,3,49,1,1,1,12,4,3.703596,0
6,5,1,1,1,1,2,2,3.91769,0
138,131,7,6,2,2,13,7,11.643934,0
32,14,18,1,2,1,2,2,5.119445,0
14,8,6,0,1,1,3,1,3.954903,0
4,2,2,0,2,2,11,4,3.586293,0
5,2,3,0,2,1,6,5,3.681007,0
11,4,7,0,3,2,43,14,3.600269,0
2,1,1,0,1,1,13,5,3.498239,0
66,41,25,7,2,1,14,5,5.971313,0
13,1,12,2,1,1,14,6,3.498239,0
39,30,9,3,1,1,8,6,9.252935,0
28,23,5,2,3,1,6,3,7.734121,0
2,1,1,0,1,1,19,8,3.595643,0
97,97,0,2,2,1,5,5,19.381613,0
8,4,4,2,2,2,23,9,3.809966,0
25,24,1,2,2,1,25,3,5.047477,0
33,17,16,0,1,1,2,2,4.347506,0
86,40,46,2,2,1,52,21,7.034426,0
2,1,1,0,1,1,1,1,3.610999,0
30,23,7,6,3,2,45,10,5.792814,0
7,5,2,1,1,1,1,1,3.81785,0
103,94,9,7,3,2,4,3,17.409771,1
13,6,7,1,6,2,53,26,3.997805,0
2,1,1,0,1,1,3,2,3.565366,0
3,2,1,1,1,1,4,2,3.722078,0
81,57,24,10,2,1,11,4,10.094877,0
8,4,4,0,4,1,16,8,3.898932,0
42,37,5,7,2,1,12,7,6.558426,0
334,226,108,8,3,2,14,3,18.2736,0
3,2,1,1,1,1,2,1,3.802108,0
126,82,44,17,3,2,28,7,16.18574,1
11,11,0,1,1,1,2,2,4.325625,0
2,1,1,0,1,1,3,2,3.59834,0
3,2,1,1,1,1,3,1,3.802108,0
2,1,1,0,1,1,2,2,3.622977,0
13,12,1,0,1,1,11,1,4.171097,0
19,16,3,1,1,1,20,5,4.501217,0
57,31,26,8,2,1,12,9,6.049071,0
4,2,2,0,2,2,2,2,3.693401,0
12,6,6,4,2,2,2,2,3.897889,0
25,24,1,5,3,1,3,3,5.075608,0
49,48,1,1,1,1,10,5,7.281436,0
35,34,1,1,1,1,2,1,7.820758,0
28,16,12,6,4,1,6,5,4.964434,0
8,2,6,1,1,1,3,1,3.858469,0
42,35,7,8,3,1,52,16,6.535511,0
28,28,0,2,3,2,7,4,6.302154,0
63,63,0,1,1,1,2,1,12.376592,0
17,13,4,4,1,1,35,13,4.961194,0
478,245,233,23,6,2,8,7,17.005951,0
2,1,1,0,1,1,1,1,3.56701,0
63,56,7,0,6,2,37,12,8.989073,1
8,6,2,2,1,1,8,1,4.584842,1
12,11,1,1,1,1,7,3,3.948943,0
2,1,1,0,1,1,5,3,3.595643,0
4,2,2,1,2,1,44,13,3.667614,0
2388,2388,0,19,19,6,20,20,20.14234,1
8,6,2,3,1,1,15,3,3.777563,0
6,6,0,0,2,1,5,4,3.739315,0
1,1,0,0,1,1,5,3,3.48141,0
2,1,1,0,1,1,7,5,3.56701,0
79,75,4,1,2,1,3,3,14.168112,0
50,40,10,5,5,3,53,11,6.063371,0
102,66,36,4,2,2,27,6,8.801189,1
2,1,1,0,1,1,7,6,3.610999,0
2,1,1,0,1,1,22,10,3.833946,0
4,2,2,0,1,1,10,3,3.745875,0
8,8,0,0,1,1,5,4,3.960358,0
235,110,125,4,4,4,59,16,13.233237,0
12,8,4,1,1,1,1,1,3.968149,0
2,2,0,0,1,1,27,8,3.512691,0
42,35,7,8,2,1,100,8,7.089588,0
4,2,2,0,2,1,5,2,3.795522,0
8,8,0,0,1,1,19,6,3.942883,0
6,5,1,3,3,2,12,7,3.911272,0
148,134,14,30,17,5,19,18,15.261013,0
28,13,15,0,1,1,3,2,4.290258,0
75,62,13,2,5,3,93,22,12.472412,0
2,1,1,0,1,1,11,2,3.610999,0
247,179,68,9,5,3,22,10,17.039852,0
435,431,4,1,6,5,81,36,17.643196,0
538,279,259,29,57,17,412,202,16.737982,0
28,15,13,2,2,2,4,2,5.620245,0
841,523,318,25,9,4,75,33,19.378754,0
10,5,5,3,1,1,1,1,3.959643,0
4,3,1,2,1,1,16,6,3.805859,0
43,28,15,1,9,5,46,23,6.715124,0
66,36,30,12,9,7,196,48,7.904748,0
3,1,2,1,1,1,4,2,3.572159,0
31,16,15,2,1,1,6,4,5.43118,0
12,8,4,5,1,1,2,1,4.138908,0
17,7,10,3,3,1,29,8,3.912061,0
33,3,30,1,1,1,2,2,3.710507,0
2,2,0,0,1,1,2,1,3.826321,0
330,295,35,15,14,3,32,29,19.871574,0
4,2,2,0,2,2,10,7,3.659308,0
43,32,11,2,3,1,71,22,9.065008,0
6,2,4,2,2,1,11,5,3.622479,0
15,15,0,0,1,1,1,1,4.39972,0
1,1,0,0,1,1,12,4,3.802108,0
84,50,34,5,3,2,111,15,11.539025,0
58,54,4,3,1,1,8,3,11.775956,0
19,14,5,1,1,1,11,6,4.966079,0
16,16,0,0,1,1,3,2,6.073772,0
6,4,2,0,2,1,17,6,3.856193,0
140,51,89,2,2,2,5,3,10.670006,0
2,1,1,0,1,1,4,3,3.56701,0
14,12,2,0,1,1,18,9,4.365167,0
20,9,11,2,1,1,7,4,4.219284,0
32,24,8,5,3,2,10,3,5.686742,0
6,4,2,0,1,1,8,3,3.845825,0
38,20,18,5,1,1,53,10,4.742721,0
4,2,2,0,1,1,2,2,3.56701,0
400,395,5,4,1,1,2,2,17.356899,0
10,5,5,2,1,1,1,1,4.171978,0
220,168,52,27,12,5,34,16,20.073471,0
2,1,1,0,1,1,2,1,3.625566,0
295,223,72,19,15,8,152,54,17.870296,0
2,2,0,0,1,1,3,1,3.926695,0
5,3,2,2,1,1,1,1,3.686099,0
11,9,2,5,4,3,18,13,4.095356,0
2,1,1,0,1,1,2,2,3.59834,0
6,3,3,1,1,1,2,1,4.258519,0
2,1,1,0,1,1,4,2,3.59834,0
2,1,1,0,1,1,7,5,3.56701,0
9,3,6,0,2,2,4,2,3.695985,0
33,21,12,0,1,1,2,2,8.414176,0
13,5,8,3,2,2,26,12,3.985475,0
1782,1651,131,36,33,15,170,75,18.454903,1
6,5,1,0,1,1,31,8,3.870958,0
2,1,1,0,1,1,4,4,3.763543,0
11,11,0,3,3,2,21,10,4.63176,0
2,1,1,0,1,1,4,1,3.833946,0
12,10,2,2,1,1,13,6,3.922358,0
112,51,61,4,5,3,37,5,8.593307,0
29,14,15,3,2,1,9,4,4.099681,0
2,1,1,0,1,1,20,4,3.545719,1
286,286,0,2,2,1,2,2,16.583942,0
11,7,4,0,1,1,1,1,3.870107,0
12,12,0,2,2,1,5,4,4.534143,0
22,9,13,2,2,2,15,6,4.502453,0
31,28,3,1,2,1,3,3,5.215033,0
136,87,49,0,45,41,293,183,14.177461,0
930,930,0,8,8,2,57,23,15.477463,0
3,2,1,1,1,1,3,1,3.802108,0
133,133,0,3,3,1,3,3,20.064297,0
20,3,17,2,2,1,7,4,3.715865,0
43,25,18,2,1,1,14,6,5.334402,0
3,3,0,0,1,1,1,1,3.595643,0
4,3,1,0,1,1,6,2,3.814385,0
11,8,3,2,1,1,2,2,4.224352,1
2,1,1,0,1,1,5,3,3.56701,0
2,1,1,0,1,1,6,4,3.56701,0
116,59,57,3,1,1,28,6,11.937605,0
9,8,1,1,1,1,9,4,3.797084,0
15,13,2,2,1,1,1,1,4.54417,1
22,19,3,6,1,1,2,1,4.342839,0
2,1,1,0,1,1,10,4,3.56701,0
88,32,56,7,39,3,258,120,5.733513,0
6,3,3,0,2,2,11,7,3.975832,0
141,127,14,13,8,4,52,23,16.558685,0
6,4,2,0,1,1,7,3,3.845825,0
88,44,44,26,7,4,68,21,7.158352,0
90,51,39,21,2,1,3,3,14.256037,0
2,1,1,0,1,1,5,1,3.545719,0
40,32,8,5,2,2,22,6,7.746416,0
7,3,4,1,1,1,4,2,3.629822,0
4,3,1,1,1,1,6,3,3.883157,0
4,2,2,0,2,2,27,10,3.761373,0
8,4,4,1,1,1,10,2,3.599939,0
32,32,0,1,2,2,4,4,8.632416,0
8647,8647,0,49,49,4,258,135,21.222898,0
180,133,47,22,7,3,14,10,15.581178,0
62,57,5,6,3,1,3,3,8.16107,0
29,17,12,3,1,1,3,2,4.749869,0
2,1,1,0,1,1,2,1,3.572159,0
2,1,1,0,1,1,5,4,3.56701,0
2,1,1,0,1,1,5,3,3.59834,0
33,26,7,7,1,1,3,1,6.74447,0
4,3,1,0,1,1,2,2,3.595643,0
12,6,6,1,3,1,69,23,4.152744,0
27,22,5,2,1,1,3,1,4.824083,0
332,169,163,5,2,1,14,3,17.367693,0
40,37,3,7,7,1,15,15,6.717778,0
24,23,1,2,1,1,17,8,7.497322,0
7073,7062,11,57,65,12,334,156,18.812759,0
6,4,2,0,1,1,7,3,3.845825,0
3,2,1,0,1,1,2,1,3.614877,0
7,4,3,1,2,1,16,12,3.916339,0
6,6,0,0,1,1,6,2,4.36489,0
320,297,23,7,3,2,7,4,16.013273,0
133,128,5,17,8,7,46,16,17.326813,0
46,32,14,4,5,2,61,21,5.967726,0
221,190,31,15,8,3,102,37,19.563126,0
533,533,0,7,7,2,7,7,20.649223,0
2,1,1,0,1,1,8,4,3.553353,0
2311,2311,0,25,25,4,33,27,18.586834,0
8,4,4,0,4,2,25,18,3.783879,0
2,1,1,0,1,1,2,2,3.573198,0
2090,2080,10,14,12,4,90,45,18.977736,0
12,10,2,1,2,2,6,4,4.100048,1
6,4,2,0,1,1,7,3,3.845825,0
108,108,0,2,4,1,4,4,19.247332,0
163,161,2,6,4,2,4,4,17.064623,0
417,311,106,17,9,4,19,9,20.044151,0
508,23,485,47,15,8,182,73,5.80561,1
21,17,4,2,2,1,10,3,4.373189,0
439,341,98,16,10,3,19,13,17.132975,1
116,115,1,2,9,4,30,9,14.378438,0
8,4,4,1,4,2,77,24,3.867633,0
50,41,9,2,3,2,8,3,12.720675,0
975,936,39,28,32,20,299,132,18.133564,0
18,12,6,0,1,1,2,2,4.697686,0
352,352,0,1,1,1,1,1,17.411726,0
101,101,0,2,2,1,4,2,19.513407,0
2,1,1,0,1,1,26,7,3.56701,0
2,1,1,0,1,1,1,1,3.595643,0
23,21,2,4,2,2,5,4,6.187923,0
988,988,0,5,5,1,6,5,19.319958,1
5,3,2,1,1,1,3,1,3.725303,0
11,7,4,0,1,1,19,9,4.24766,1
1026,554,472,104,22,5,63,37,15.958295,1
40,29,11,4,6,2,26,13,6.678724,1
39,36,3,1,3,2,14,3,7.032582,0
15,7,8,1,1,1,11,5,3.918414,0
1181,1181,0,9,9,2,62,28,16.272524,0
5,1,4,1,1,1,1,1,3.498239,0
103,70,33,4,1,1,2,1,7.060543,0
2,1,1,0,1,1,1,1,3.59834,0
33,16,17,1,2,2,9,7,4.722003,0
4,2,2,0,1,1,4,2,3.622479,0
49,33,16,4,2,2,51,11,5.87424,0
8,8,0,0,1,1,3,2,4.128282,0
107,57,50,16,5,1,33,17,14.069612,0
42,21,21,2,2,2,2,2,6.077464,1
35,35,0,2,2,2,40,8,6.350729,0
34,21,13,1,1,1,2,2,5.590217,0
41,35,6,7,7,1,10,7,9.038141,0
4,2,2,0,2,2,15,6,3.833717,0
106,55,51,10,11,10,182,50,15.416839,0
32,24,8,2,1,1,18,4,6.074167,0
8,5,3,1,1,1,15,6,3.918962,0
7,5,2,0,4,2,36,6,4.264774,0
13,9,4,1,3,1,13,10,3.965151,0
13,6,7,3,2,1,3,3,4.47397,0
4,4,0,0,1,1,5,2,3.902839,0
36,34,2,0,2,2,26,9,11.539537,0
8,5,3,3,1,1,2,2,3.931998,0
90,81,9,9,3,2,39,14,16.435785,0
94,11,83,5,4,3,33,10,4.362155,0
2,1,1,0,1,1,5,4,3.792628,0
175,175,0,2,2,1,14,8,16.989161,0
2,1,1,0,1,1,10,3,3.524582,0
2,1,1,0,1,1,6,4,3.56701,0
2,1,1,0,1,1,11,3,3.545719,0
14,9,5,1,1,1,6,2,4.464483,0
4,2,2,1,1,1,1,1,3.572159,0
6,3,3,1,1,1,2,2,4.119805,0
