@relation cayenne_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
4,0.00495,0.00495,1,10,634,19,6,16,3,1,5,9,0.111111,465,321,404,clean
79,0.229412,0.235294,5,1,0,1,1,15,0,2,17,34,0.029412,1,1,170,buggy
60,0.100917,0.174312,2,1,0,1,1,16,0,1,10,10,0.3,47,47,218,buggy
8,0.017467,0.017467,2,1,0,1,1,10,0,2,6,12,0.416667,121,60,229,buggy
2,0.014085,0.014085,0,0,357,3,2,22,315,30,360,3113,0.11982,1,1,71,clean
2,0.016129,0.016129,0,2,774,4,4,22,123,30,360,3113,0.11982,1,1,62,clean
60,1.657143,0.057143,2,1,0,1,1,16,0,4,50,151,0.059603,189,189,35,buggy
9,0.082474,0.010309,2,1,0,1,1,14,0,1,1,4,0.75,254,254,97,buggy
4,0.002577,0.000859,0,5,588,12,5,17,287,2,7,16,0.625,100,85,1164,buggy
8,0.065934,0.021978,1,3,540,4,1,17,503,1,49,135,0.037037,507,363,91,buggy
14,0.055118,0.055118,1,3,143,3,1,14,0,1,45,120,0.016667,191,191,127,buggy
74,1.842105,0.105263,3,3,178,4,1,10,35,4,50,151,0.02649,209,209,38,clean
2,0.020833,0.020833,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,48,clean
2,0.013514,0.013514,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,74,clean
2,0.003322,0.003322,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,301,clean
9,0.056604,0,0,1,0,1,1,15,0,1,4,5,0.8,255,255,159,buggy
2,0.018868,0.018868,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,53,clean
2,0.004831,0.004831,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,207,clean
2,0.014286,0.014286,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,70,clean
96,0.774193,0.258064,1,2,420,2,2,15,420,1,3,14,0.571429,51,36,93,buggy
2,0.014493,0.014493,0,0,575,3,3,22,530,30,360,3113,0.11982,1,1,69,clean
2,0.007299,0.007299,0,3,826,5,3,22,294,30,360,3113,0.11982,1,1,137,clean
10,0,0.072464,0,2,324,4,2,12,40,10,37,99,0.191919,277,277,138,clean
2,0.022727,0.022727,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,44,clean
5,0.007722,0.011583,1,2,60,3,3,13,57,1,9,11,0.454545,99,99,259,buggy
2,0.018868,0.018868,0,1,826,2,2,22,826,30,360,3113,0.11982,1,1,53,clean
5,0.021429,0.014286,1,1,674,3,1,14,667,4,10,29,0.482759,535,231.5,140,clean
2,0.030303,0.030303,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,33,clean
2,0.010526,0.010526,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,95,clean
2,0.035714,0.035714,0,0,467,2,2,22,467,30,360,3113,0.11982,1,1,28,clean
25,0.212389,0.00885,2,3,418,4,3,16,66,7,19,42,0.428571,32,18.5,113,buggy
15,0.214286,0,2,4,533,6,2,17,5,6,16,30,0.3,484,340,70,clean
15,0.018127,0.004532,10,8,596,9,2,15,221,1,1,3,1,440,296,662,buggy
0,0,0,0,1,0,1,1,13,0,3,14,55,0.072727,119,119,140,buggy
8,0.12069,0.017241,2,0,28,2,1,16,28,1,2,12,0.5,88,88,58,clean
32,0.2,0.104762,5,4,682,5,1,17,503,1,49,135,0.037037,507,363,105,buggy
53,0.114943,0.189655,1,1,0,1,1,12,0,1,12,47,0.276596,193,193,174,buggy
18,0.066667,0.042424,2,3,231,5,3,17,1,6,16,30,0.3,484,340,165,clean
2,0.019608,0.019608,0,1,0,1,1,14,0,1,3,26,0.076923,15,15,51,buggy
0,0,0,0,1,0,1,1,13,0,3,14,55,0.072727,119,119,76,buggy
6,0.011765,0.023529,0,1,0,1,1,14,0,6,43,118,0.245763,102,102,170,buggy
19,0.026217,0.044944,4,1,0,1,1,18,0,2,4,5,0.2,69,69,267,buggy
16,0.122449,0.040816,2,0,0,1,1,14,0,1,1,1,1,1,1,98,clean
74,1.842105,0.105263,3,3,178,4,1,10,35,4,50,151,0.02649,209,209,38,clean
2,0.043478,0.043478,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,23,clean
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
1,0,0.013158,0,2,108,2,2,12,108,3,8,26,0.384615,19,19,76,buggy
12,0.065217,0.065217,1,1,0,1,1,16,0,1,11,26,0.461538,63,48,92,buggy
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
8,0.026846,0.026846,1,1,14,2,2,12,14,12,53,103,0.135922,134,134,149,clean
48,2.666667,0,1,1,0,1,1,16,0,4,50,151,0.059603,189,189,18,buggy
2,0.007519,0.007519,0,1,0,1,1,18,0,2,2,7,0.285714,205,205,133,buggy
9,0.026906,0.013453,2,15,320,21,2,16,10,3,4,4,1,166,105,223,clean
6,0.02521,0.02521,1,1,14,2,2,12,14,12,53,103,0.135922,134,134,119,clean
2,0.007692,0.007692,0,8,193,13,3,22,17,30,360,3113,0.11982,1,1,130,clean
4,0.006579,0.006579,0,8,761,10,2,17,1,2,7,29,0.103448,547,243.5,304,clean
81,0.006768,0.130288,2,9,567,15,4,10,124,5,11,30,0.5,81,66,591,buggy
7,0.025316,0.018987,1,2,351,2,1,13,351,6,7,11,0.727273,417,273,158,buggy
20,0.113208,0.075472,2,6,708,11,3,10,0,5,6,8,0.125,518,214.5,106,clean
4,0.111111,0.111111,1,0,0,1,1,12,0,1,4,17,0.058824,24,24,18,clean
1,0,0.001727,0,1,666,2,1,17,666,4,12,15,0.733333,496,352,579,clean
2,0.004831,0.004831,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,207,clean
17,0.045333,0,2,1,190,2,1,14,190,1,2,2,1,212,212,375,buggy
15,0.078125,0,1,2,502,4,1,17,1,2,7,29,0.103448,547,243.5,192,clean
2,0.033333,0.033333,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,30,clean
2,0.017241,0.017241,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,58,clean
6,0.0375,0,1,2,4,2,1,16,4,2,7,9,0.333333,4,4,160,buggy
5,0.01005,0.015075,1,2,11,8,3,18,0,1,1,1,1,128,128,199,clean
4,0.009709,0.009709,1,2,629,3,2,15,629,1,5,9,1,23,23,206,buggy
2,0.00885,0.00885,0,4,866,7,2,22,132,30,360,3113,0.11982,1,1,113,clean
22,0.044077,0.016529,3,9,648,15,3,15,3,3,4,4,0.5,89,74,363,clean
13,0.14,0.12,1,1,0,1,1,14,0,13,20,29,0.034483,112,112,50,buggy
2,0.010417,0.010417,0,2,820,3,2,22,741,30,360,3113,0.11982,1,1,96,clean
23,0.035032,0.001592,2,3,7,3,1,15,6,1,8,18,0.222222,6,6,628,buggy
6,0.006186,0.006186,2,2,788,4,2,17,0,1,2,5,0.2,561,257.5,485,clean
17,0.010204,0.047619,3,3,85,3,1,18,9,4,21,38,0.447368,219,219,294,buggy
4,0.045455,0.045455,0,1,12,2,2,11,12,1,4,8,0.25,476,332,44,clean
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
22,0.069841,0,2,5,63,5,1,15,33,2,6,15,0.266667,92,92,315,buggy
2,0.006993,0.006993,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,143,clean
2,0.021739,0.021739,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,46,clean
38,0.852941,0.264706,1,1,0,1,1,12,0,1,3,8,0.25,194,194,34,buggy
40,0.108303,0.036101,6,1,0,1,1,16,0,1,1,1,1,505,361,277,buggy
52,0.245455,0.227273,4,1,0,1,1,14,0,5,15,24,0.5,508,364,110,buggy
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
26,0.043919,0.043919,3,0,0,1,1,14,0,4,22,64,0.0625,6,6,296,clean
2,0.005181,0.005181,0,1,665,2,2,22,665,30,360,3113,0.11982,1,1,193,clean
6,0.013363,0,0,2,222,3,3,16,11,1,4,11,0.454545,477,333,449,clean
2,0.038462,0.038462,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,26,clean
28,0.05036,0.05036,5,1,17,2,1,12,17,5,25,50,0.1,229,229,278,clean
2,0.009804,0.009804,0,1,530,2,2,22,530,30,360,3113,0.11982,1,1,102,clean
6,0.018293,0.018293,2,1,0,1,1,16,0,2,15,26,0.307692,137,137,164,buggy
2,0.027027,0.027027,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,37,clean
2,0.02439,0.02439,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,41,clean
3,0.002688,0.005376,1,2,42,3,2,13,38,1,9,11,0.454545,99,99,372,buggy
3,0.02,0.04,0,2,253,3,2,10,246,13,24,35,0.428571,34,19,50,buggy
2,0.02,0.02,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,50,clean
2,0.021739,0.021739,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,46,clean
4,0.015504,0.015504,0,2,382,3,2,10,9,3,4,8,0.25,336,192,129,clean
2,0.02439,0.02439,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,41,clean
18,0.209302,0.209302,1,1,0,1,1,16,0,2,9,59,0.016949,155,155,43,buggy
4,0.111111,0.111111,1,1,0,1,1,16,0,2,9,59,0.016949,155,155,18,buggy
5,0.070423,0,0,1,8,2,1,12,8,2,7,14,0.428571,18,18,71,clean
21,0.077348,0.038674,1,0,21,3,2,11,0,1,1,1,1,540,236.5,181,clean
18,0.007015,0.007015,5,4,345,6,2,13,49,2,26,80,0.3,35,20,1283,buggy
2,0.007299,0.007299,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,137,clean
67,2.333333,0.148148,2,2,142,2,1,16,142,4,50,151,0.059603,189,189,27,buggy
2,0.02381,0.02381,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,42,clean
0,0,0,0,1,36,2,2,11,36,4,7,26,0.115385,276,276,37,clean
20,0.173077,0.211538,1,1,0,2,2,11,0,1,7,3,0.333333,180,180,52,clean
121,0,0.095351,3,4,253,9,3,13,65,1,2,6,0.833333,11,11,1269,clean
2,0.021277,0.021277,0,1,0,1,1,14,0,1,3,26,0.076923,15,15,47,buggy
22,0.129412,0.129412,3,1,7,2,1,16,7,2,9,59,0.016949,163,163,85,clean
10,0,0.05988,1,3,0,3,2,23,0,1,3,6,0.666667,3,3,167,buggy
4,0.033333,0.033333,1,0,0,1,1,12,0,1,4,17,0.058824,24,24,60,clean
2,0.020619,0,0,2,176,4,3,9,5,1,11,26,0.038462,444,300,97,clean
2,0.001825,0.001825,0,12,839,18,5,22,98,30,360,3113,0.11982,1,1,548,clean
2,0.003115,0.003115,0,4,222,4,2,12,7,1,1,1,1,33,33,321,buggy
2,0.006849,0.006849,0,4,865,6,2,22,49,30,360,3113,0.11982,1,1,146,clean
7,0.013201,0.009901,2,7,428,10,2,15,0,1,1,2,0.5,463,319,303,buggy
2,0.02,0.02,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,50,clean
11,0.051136,0.011364,0,7,146,8,1,13,2,3,6,21,0.095238,87,72,176,buggy
2,0.011236,0.011236,0,1,736,4,2,22,61,30,360,3113,0.11982,1,1,89,clean
12,0.013917,0.00994,4,15,745,31,4,10,48,2,6,12,0.416667,121,60,503,buggy
2,0.020833,0.020833,0,1,132,2,2,22,132,30,360,3113,0.11982,1,1,48,clean
200,0.134615,0.185897,1,5,494,10,2,18,385,1,17,30,0.466667,443,299,624,buggy
2,0.00271,0.00271,0,4,769,9,4,22,418,30,360,3113,0.11982,1,1,369,clean
2,0.02381,0.02381,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,42,clean
10,0.034483,0.051724,0,1,0,1,1,14,0,1,5,17,0.411765,420,276,116,buggy
4,0.076923,0,0,1,0,1,1,11,0,1,26,45,0.377778,514,210.5,52,buggy
2,0.029412,0.029412,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,34,clean
32,0.117371,0.032864,5,4,420,5,3,12,1,1,1,2,0.5,20,20,213,buggy
29,0.247788,0.00885,4,8,642,11,3,17,6,2,4,5,0.6,479,335,113,clean
23,0.074534,0.068323,4,1,0,1,1,13,0,6,7,11,0.727273,417,273,161,buggy
129,0.150997,0.216524,6,2,1,2,1,18,1,2,3,8,0.25,32,32,351,buggy
20,0.038328,0.031359,1,4,748,6,3,15,357,1,2,11,0.363636,144,83,287,buggy
3,0.01626,0.00813,0,1,8,2,2,15,8,12,38,69,0.072464,310,166,123,clean
32,0.11985,0,0,0,0,1,1,16,0,2,8,20,0.1,78,78,267,clean
2,0.021277,0.021277,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,47,clean
2,0.004695,0.004695,0,1,379,2,2,22,379,30,360,3113,0.11982,1,1,213,clean
4,0,0.090909,0,2,267,2,2,12,267,3,8,26,0.384615,19,19,44,buggy
2,0.012346,0.012346,0,1,482,3,3,22,473,30,360,3113,0.11982,1,1,81,clean
2,0.002198,0.002198,0,1,548,3,3,22,131,30,360,3113,0.11982,1,1,455,clean
2,0.023256,0.023256,0,1,7,2,2,22,7,30,360,3113,0.11982,1,1,43,clean
8,0.133333,0.133333,1,1,28,2,2,11,28,4,7,26,0.115385,276,276,30,clean
66,2.137931,0.137931,2,3,178,4,1,10,35,4,50,151,0.02649,209,209,29,clean
2,0.018868,0,1,0,0,1,1,12,0,2,3,4,0.5,4,4,106,clean
6,0.019608,0.019608,0,2,28,3,2,17,14,1,18,96,0.197917,149,149,153,buggy
4,0.00146,0.00438,0,0,0,1,1,12,0,3,5,8,0.375,382,238,685,clean
328,2.601852,0.435185,1,2,69,2,2,12,69,1,1,3,0.666667,13,13,108,buggy
10,0.088496,0,1,2,29,2,1,17,29,5,9,46,0.130435,57,57,113,buggy
2,0,0.074074,0,0,0,1,1,11,0,6,18,25,0.52,4,4,27,clean
88,0.286486,0.189189,5,3,418,5,2,16,334,7,19,42,0.428571,32,18.5,185,buggy
2,0.002924,0.002924,0,1,567,2,1,14,567,5,15,24,0.5,508,364,342,buggy
83,0.191964,0.178571,2,4,686,5,2,14,627,1,3,8,0.625,7,7,224,buggy
2,0.019608,0.019608,0,1,650,2,2,22,650,30,360,3113,0.11982,1,1,51,clean
24,0,0.228571,1,2,337,4,2,18,1,1,3,14,0.071429,402,258,105,clean
2,0.007874,0.007874,0,9,356,10,3,10,0,13,24,35,0.428571,34,19,127,buggy
2,0.005435,0.005435,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,184,clean
2,0.034483,0.034483,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,29,buggy
6,0.004717,0.004717,1,1,0,1,1,8,0,2,18,37,0.27027,9,9,636,buggy
6,0.101695,0,0,1,0,1,1,11,0,1,18,41,0.146341,527,223.5,59,buggy
8,0.016194,0.016194,2,2,105,3,2,15,50,1,1,3,1,26,26,247,clean
2,0.008772,0.008772,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,114,clean
19,0.222222,0.079365,3,0,0,1,1,14,0,4,22,64,0.0625,6,6,63,clean
2,0.008621,0.008621,0,4,534,7,3,17,5,6,16,30,0.3,484,340,116,clean
254,0.591667,0.466667,2,1,0,1,1,14,0,4,4,15,0.066667,28,28,240,buggy
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
66,0.081911,0.143345,4,1,0,2,1,14,0,1,1,2,0.5,31,31,293,buggy
2,0.009901,0.009901,0,0,357,3,2,22,315,30,360,3113,0.11982,1,1,101,clean
6,0.015306,0.015306,0,2,79,3,2,12,14,12,53,103,0.135922,134,134,196,clean
15,0.030612,0.045918,2,1,3,2,2,17,3,1,1,1,1,469,325,196,clean
3,0.024793,0,1,6,174,7,2,15,0,4,13,22,0.454545,197,197,121,buggy
0,0,0,0,0,0,1,1,15,0,2,9,30,0.066667,287,287,114,clean
2,0.020833,0.020833,0,1,0,1,1,13,0,2,26,80,0.3,35,20,48,buggy
2,0.009615,0.009615,0,4,839,7,4,22,419,30,360,3113,0.11982,1,1,104,clean
2,0.008065,0.008065,0,1,650,2,2,22,650,30,360,3113,0.11982,1,1,124,clean
2,0.008403,0.008403,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,119,clean
2,0.004762,0.004762,0,1,0,2,1,10,0,2,2,3,0.666667,36,36,210,buggy
2,0.013699,0.013699,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,73,clean
21,0.277778,0.111111,2,0,0,1,1,14,0,4,22,64,0.0625,6,6,54,clean
2,0.027027,0.027027,0,1,420,2,2,22,420,30,360,3113,0.11982,1,1,37,clean
2,0.004975,0.004975,0,2,788,4,3,22,480,30,360,3113,0.11982,1,1,201,clean
2,0.027027,0.027027,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,37,clean
74,1.842105,0.105263,3,3,178,4,1,10,35,4,50,151,0.02649,209,209,38,clean
2,0.017241,0.017241,0,1,789,2,2,22,789,30,360,3113,0.11982,1,1,58,clean
2,0.004975,0.004975,0,2,308,3,2,15,1,1,20,37,0.027027,37,22,201,clean
2,0.03125,0.03125,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,32,clean
2,0,0.008163,0,1,372,2,1,11,372,1,1,6,0.5,323,179,245,clean
4,0.090909,0,0,1,0,1,1,11,0,1,26,45,0.377778,514,210.5,44,buggy
8,0.036697,0.036697,0,3,143,3,1,14,0,1,45,120,0.016667,191,191,109,buggy
4,0.034483,0.034483,1,0,0,1,1,12,0,1,4,17,0.058824,24,24,58,clean
2,0.029412,0.029412,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,34,clean
388,0.119171,0.88601,0,2,721,2,1,17,721,5,14,40,0.55,524,220.5,386,buggy
5,0.172414,0,0,1,0,1,1,15,0,7,14,36,0.194444,85,70,29,buggy
2,0.005376,0.005376,0,0,524,2,2,22,524,30,360,3113,0.11982,1,1,186,clean
2,0.004785,0.004785,0,4,774,14,6,22,161,30,360,3113,0.11982,1,1,209,clean
6,0.011905,0.011905,1,2,49,2,2,8,49,2,18,37,0.27027,9,9,252,buggy
2,0.001198,0.001198,0,8,397,15,2,13,11,3,6,11,0.545455,314,170,835,buggy
2,0.02381,0.02381,0,0,123,2,2,22,123,30,360,3113,0.11982,1,1,42,clean
2,0.035714,0.035714,0,1,819,2,2,22,819,30,360,3113,0.11982,1,1,28,clean
10,0.017157,0.007353,3,3,128,6,2,10,43,1,2,8,0.625,36,36,408,clean
39,0.038168,0.110687,1,1,0,1,1,12,0,1,12,47,0.276596,193,193,262,buggy
4,0.008368,0.008368,1,1,0,1,1,16,0,4,10,24,0.25,216,216,239,buggy
2,0.021739,0.021739,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,46,clean
8,0.126984,0,1,1,0,1,1,11,0,1,3,14,0.428571,516,212.5,63,buggy
6,0,0.039735,0,2,251,3,2,12,217,1,1,1,1,10,10,151,clean
2,0.011494,0.011494,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,87,clean
21,0.157895,0,1,1,44,4,2,12,16,2,19,37,0.108108,369,225,133,clean
4,0.042254,0.014085,1,2,5,3,2,13,0,1,6,13,0.153846,512,208.5,71,clean
6,0.058824,0.058824,0,1,0,1,1,17,0,3,7,19,0.052632,54,54,51,buggy
10,0.045455,0.045455,1,3,143,3,1,14,0,1,45,120,0.016667,191,191,110,buggy
47,0.071429,0.152381,2,1,0,1,1,12,0,1,12,47,0.276596,193,193,210,buggy
7,0.013986,0.002331,1,12,854,16,2,14,0,1,1,1,1,168,107,429,clean
12,0.05,0.035714,1,1,0,1,1,17,0,5,26,49,0.22449,105,105,140,buggy
31,0.048611,0.166667,2,5,686,6,2,14,317,1,3,8,0.625,7,7,144,buggy
2,0.005747,0.005747,0,1,839,2,2,22,839,30,360,3113,0.11982,1,1,174,clean
52,2.777778,0.111111,1,1,36,2,1,10,36,4,50,151,0.02649,209,209,18,clean
2,0.005319,0.005319,0,3,419,6,4,22,197,30,360,3113,0.11982,1,1,188,clean
0,0,0,0,2,36,3,2,11,28,4,7,26,0.115385,276,276,135,clean
12,0.040268,0.040268,3,3,529,5,3,15,0,7,14,36,0.194444,85,70,149,buggy
2,0.021277,0.021277,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,47,clean
2,0.04,0.04,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,25,clean
2,0.011236,0.011236,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,89,clean
4,0.028986,0.028986,1,1,7,2,1,16,7,2,9,59,0.016949,163,163,69,clean
2,0.019231,0.019231,0,1,0,1,1,14,0,1,3,26,0.076923,15,15,52,buggy
2,0.026316,0.026316,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,38,clean
2,0.007752,0.007752,0,4,270,6,2,9,2,1,1,6,1,20,20,129,clean
2,0.003058,0.003058,0,1,0,1,1,12,0,7,38,73,0.09589,55,55,327,buggy
2,0.017857,0.017857,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,56,clean
66,2.137931,0.137931,2,3,178,4,1,10,35,4,50,151,0.02649,209,209,29,clean
4,0.036697,0,0,9,147,9,1,17,0,2,3,6,0.333333,90,75,109,buggy
2,0.007874,0.007874,0,1,769,7,4,22,530,30,360,3113,0.11982,1,1,127,clean
0,0,0,0,1,0,1,1,13,0,3,14,55,0.072727,119,119,112,buggy
12,0,0.02537,0,5,283,7,2,14,2,2,5,14,0.5,16,16,473,clean
2,0.025,0.025,0,0,398,2,2,22,398,30,360,3113,0.11982,1,1,40,clean
10,0.081633,0.020408,0,2,0,2,1,16,0,1,6,10,0.2,103,88,98,buggy
2,0.006849,0.006849,0,5,562,10,3,11,257,1,2,2,1,55,40,146,clean
2,0.014706,0.014706,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,68,clean
2,0.014925,0.014925,0,1,741,2,2,22,741,30,360,3113,0.11982,1,1,67,clean
2,0.007692,0.007692,0,2,789,3,2,22,754,30,360,3113,0.11982,1,1,130,clean
2,0.003571,0.003571,0,0,473,3,3,22,473,30,360,3113,0.11982,1,1,280,clean
2,0.01,0.01,0,1,253,2,2,22,253,30,360,3113,0.11982,1,1,100,clean
2,0.019608,0.019608,0,1,736,3,2,22,729,30,360,3113,0.11982,1,1,51,clean
2,0.001835,0.001835,0,5,566,11,2,16,115,1,4,10,0.6,442,298,545,buggy
68,0.125,0.229167,4,0,2,3,2,10,0,1,1,1,1,116,116,192,clean
16,0.014035,0.004678,0,8,384,14,3,13,49,2,26,80,0.3,35,20,855,buggy
2,0.022222,0.022222,0,1,736,3,2,22,729,30,360,3113,0.11982,1,1,45,clean
5,0.035294,0.023529,1,1,0,1,1,8,0,1,1,4,0.25,27,27,85,buggy
15,0.021538,0.024615,1,3,15,6,3,14,0,1,1,1,1,362,218,325,clean
109,0.481132,0.54717,0,1,0,1,1,17,0,5,9,46,0.130435,57,57,106,buggy
0,0,0,0,0,0,1,1,10,0,1,2,6,0.166667,30,30,105,clean
8,0.042857,0.071429,3,1,0,1,1,13,0,6,7,11,0.727273,417,273,70,buggy
2,0.043478,0.043478,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,23,clean
2,0.007353,0.007353,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,136,clean
2,0.008475,0.008475,0,1,13,2,1,10,13,1,1,1,1,28,28,118,clean
2,0.002551,0.002551,1,2,67,4,2,17,0,1,2,2,0.5,171,171,392,clean
10,0.012853,0.012853,1,2,5,2,1,11,5,1,5,17,0.117647,113,52,389,buggy
13,0.104,0,3,0,0,1,1,16,0,1,4,5,0.2,2,2,125,clean
37,0.073394,0.266055,2,0,0,1,1,15,0,1,2,26,0.192308,61,61,109,clean
2,0.012658,0.012658,0,1,569,2,1,17,569,1,9,13,0.692308,497,353,79,clean
39,0.106667,0.153333,5,2,79,2,1,14,79,1,3,11,0.454545,144,144,150,buggy
3,0.016393,0.032787,1,5,216,6,4,15,123,1,2,3,1,28,28,61,buggy
2,0.022727,0.022727,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,44,clean
4,0.057143,0.057143,1,0,0,1,1,12,0,1,4,17,0.058824,24,24,35,clean
2,0.030303,0.030303,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,33,clean
6,0.022901,0.022901,1,1,14,2,2,12,14,12,53,103,0.135922,134,134,131,clean
2,0.005376,0.005376,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,186,clean
7,0.061947,0,2,1,13,2,2,10,13,2,3,5,0.6,334,190,113,clean
2,0.018349,0,0,1,342,3,1,17,1,2,7,29,0.103448,547,243.5,109,clean
22,0.234375,0.109375,2,1,0,1,1,17,0,3,7,19,0.052632,54,54,64,buggy
18,0.067961,0.106796,2,1,0,1,1,12,0,1,1,1,1,57,42,103,buggy
2,0.02439,0.02439,0,1,665,2,2,22,665,30,360,3113,0.11982,1,1,41,clean
4,0.041237,0,2,1,0,1,1,13,0,1,6,9,0.444444,154,154,97,buggy
23,0.01372,0.021341,4,1,0,1,1,15,0,1,5,8,0.875,422,278,656,buggy
2,0.011628,0.011628,0,1,0,1,1,15,0,2,17,34,0.029412,1,1,86,buggy
2,0.020408,0.020408,0,2,665,5,3,22,188,30,360,3113,0.11982,1,1,49,clean
28,0.04717,0.040881,1,4,5,6,2,14,0,1,1,1,1,117,56,318,clean
5,0.04878,0.012195,1,1,0,1,1,17,0,1,18,96,0.197917,149,149,82,buggy
2,0.018868,0.018868,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,53,clean
2,0.037037,0.037037,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,27,clean
25,0.096296,0.088889,2,3,542,5,2,13,15,3,4,4,0.5,158,97,135,clean
2,0.001686,0.001686,0,7,173,10,2,15,19,4,13,22,0.454545,197,197,593,buggy
2,0.02439,0.02439,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,41,clean
12,0.005952,0.005952,4,15,719,20,1,14,151,2,5,17,0.470588,503,359,1008,buggy
37,0.185185,0.088889,1,1,3,2,1,13,3,1,1,1,1,530,226.5,135,clean
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
8,0.05303,0.007576,1,2,358,6,3,13,0,1,1,1,1,2,2,132,clean
4,0.057143,0.057143,0,1,0,1,1,13,0,3,45,135,0.007407,52,52,35,buggy
10,0.026596,0.026596,0,3,10,4,1,11,3,2,7,19,0.263158,10,10,188,buggy
2,0.027778,0.027778,0,0,0,1,1,22,0,30,360,3113,0.11982,1,1,36,clean
9,0.019355,0.03871,0,2,9,2,1,11,9,8,22,27,0.111111,41,26,155,buggy
17,0.129771,0,2,2,67,2,1,16,67,2,2,4,0.75,140,140,131,buggy
2,0.007576,0.007576,0,1,80,2,1,17,80,1,9,13,0.692308,497,353,132,clean
53,0.074733,0.019573,3,4,739,11,4,13,368,2,2,2,1,138,77,562,clean
12,0.0625,0,1,1,0,1,1,16,0,1,5,12,0.666667,378,234,192,buggy
4,0,0.015873,0,2,647,4,2,17,583,1,9,13,0.692308,497,353,252,clean
1,0.010417,0,0,6,56,6,2,12,0,1,2,6,0.5,23,23,96,buggy
4,0.018349,0,2,5,140,5,1,16,8,4,6,8,0.75,207,207,218,buggy
