Commit Hash,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,Modify Files,Directories,SumOfSourceRevision,SumOfDeveloper,LSTM C.E.,bug
9c5f5b31962a7fc28478e4aed227fcbed63ccff9,12,11,1,1,2,1,25,10,4.111379623,0
f56c82812e716acf1ac9b6d6f314f7026b419648,11,7,4,2,1,1,19,3,3.966567039,0
8e0e3083e8028d57db6c5cc90d480c2e9ba14e1b,34,29,5,1,1,1,15,3,5.335540295,0
a7a458826dbafe1f155f538cfcbc0957d296fad8,177,166,11,17,4,2,33,15,19.12587738,0
34e8854a17d198add8d7915c03f1ed7f1a1912e9,2,1,1,0,1,1,5,1,3.750152826,0
4eb3064898bb4ae402d2872c103f122e4451462f,10,5,5,0,4,1,19,13,3.956804514,0
64329be49c70687a227cbe8efa9536c0db93816e,4,2,2,0,2,2,14,8,3.750152826,0
c80490699134378c49611f66275cba890779b05d,35,19,16,2,3,3,13,9,4.881419659,0
690c92c85b12fe34749d112e7f2b675ffaa7a3ac,18,13,5,0,1,1,1,1,4.033876419,0
99e4dc0819ab799dbb25bce61084d3e60ddd6522,285,267,18,9,9,5,30,24,17.32817459,0
26f434b7891512f4338df987f6106bdf41d975d9,8,6,2,0,2,1,44,16,3.766192198,0
e94b66418a304e145def9106ef1ceaaa78c42039,158,7,151,28,255,104,938,663,3.9644804,1
63252178a48eb061af783fdc6f21dcab31868776,24,12,12,2,2,2,4,2,4.671972275,0
f32273c92dc909750076cb6d8024b30f3252f844,2,1,1,0,1,1,9,7,3.595643282,0
07b8cf49ecea6865ac977f9d83fcac5355bfc048,30,30,0,3,2,2,53,14,6.657589436,0
66139d2b1270df1d7baf3f8b0636b1f50aeb412a,25,11,14,4,1,1,34,3,4.407347679,0
c8eb104d5f810967be4914c37342e6549a77bee1,21,10,11,2,1,1,4,1,4.079988003,0
0c4c7ea1a464f0d61f039615fabdb7edde5fd031,21,18,3,3,1,1,1,1,4.777843475,0
8021165843617ac27357aed55e4d4d8609304e5b,4,2,2,0,1,1,3,1,3.627869606,0
44bfa3c80a187bb1a56028fe65c645c90180d499,133,74,59,4,2,1,5,3,15.33070374,1
0562ec4e6bb4b57c3d8fa22bc59173557c37a60b,174,172,2,2,3,2,4,4,16.58975029,0
03d2a09c99139430bcab980dddf2293e6eb3352c,8,8,0,0,2,1,12,2,4.006229877,0
950d71f491886ddd8a370464bd986583642f957b,9,6,3,2,1,1,8,4,4.356524944,0
5fa7a8a4b23b51a9f7226adf83f322600103dc32,36,27,9,4,1,1,1,1,6.096259594,0
b94fd971fd9664fa52b5d8ac7acc93bd97ee92fd,48,17,31,5,4,4,6,6,4.683251858,0
0a9790b2e8d999724b55167fe5fbd3f37a148a3f,1267,1256,11,22,23,2,50,44,21.50288391,0
87e6ef34896ea66a05dffed39b2247cfd2368a87,21,9,12,1,3,2,6,3,3.707468987,0
2ac341d32163788783add4faf3b12816e6b5118a,5,3,2,1,1,1,3,2,3.954602003,1
e8805e4d0760318b7ea2ecafff0fc3607e5551e5,80,42,38,9,1,1,5,3,6.943419933,0
d51aa65d312d0399d3927b1b4b4b2205594f00d6,565,427,138,58,39,31,222,78,12.59629345,0
d4a301c60bc7f8d1c0918625f7cb1cc80ee91c92,9,4,5,1,2,2,29,14,3.876199722,0
4279645d5be45cfad0b731b566714c59b98849e9,219,122,97,17,35,1,393,161,15.80997467,0
a005546a154669c86d9677d8b3d4689458ced6f0,4,4,0,0,4,1,5,4,3.524581671,0
788572aac3a0a83947dc81d82e991ee404115272,912,891,21,14,8,3,82,13,17.39294624,1
bfffd714aff0f1c58070574939c4c36df9b7d092,27,13,14,1,5,3,16,5,4.437701702,0
49122861326a7644a310b50980e5f70f2bb0c197,3,1,2,0,2,2,65,16,3.614244223,0
38145ab8bd1722d0d21b8733b4030e031a919174,22,19,3,2,2,2,26,12,5.351937771,0
95d320e8fb5b5877dd0e0f5080e0b75554c377c1,201,6,195,2,3,2,120,21,3.920182705,0
08e50b9f05583de826ff3d8540e172b9b0c9a69d,266,228,38,8,7,2,22,13,16.78397369,0
ecc34154935cb4ec04d645b94903ff63c0b833e4,4,2,2,0,2,1,10,4,3.734407902,0
f42c97e17f296ce3bfa7814854ac5599a0571752,21,21,0,1,2,1,18,7,5.657554626,1
b4d0038a726525add4f032b6c3b45c030a3a760b,1139,656,483,49,16,12,120,37,16.26969528,1
64e738852e4193524a821f37d1da77f60ad9127b,49,24,25,6,12,10,75,49,5.25140667,0
20bd20ac5c89fb7da7456133133351f072e086ce,59,26,33,3,3,2,20,8,5.984946251,0
c217d1c37a50ed63ffe43673d84915a04f10083c,8,8,0,0,1,1,4,3,3.797083616,0
2b0e517bac84ede940fa3a0825d5696c969f6486,19,9,10,1,6,3,81,36,4.137602806,0
06046c193cae0baebad63c8b0a164978fbcd9ade,9,5,4,0,1,1,3,1,4.426083088,0
bc7c152922be8e71bdaa5b8597bb9a645db76127,14,7,7,0,2,1,4,2,3.909867764,0
60d4aeaec5a61fdee4dc8cc6cc4353d9ed7a2194,65,33,32,1,4,4,17,8,5.186487198,0
4784bbf5c3984b22c2e5acab2f2571912e725c74,14,7,7,0,7,7,21,14,5.612755775,0
e8bb976d61f8e46ba71458197fce4dc3d8c7cb1b,111,95,16,9,4,2,33,8,17.25398827,0
9d72c52de5eaaac05a4d8d4fb800387c0dd555aa,6,3,3,0,3,1,47,16,3.797060251,0
9364ce0d1c6dbe1fd8605817cad4bfeeec3e2c9b,2,1,1,1,1,1,11,1,3.567010403,0
a88c016a20c48a979a00d7e346e7edfd63695af6,73,69,4,8,6,4,53,18,12.40825462,0
78fea48d0fe350fae4fecc9d4b5f690e3026754b,3,2,1,1,1,1,11,6,3.567010403,0
81243a00e8f27fa68e8e2e582267c6cc3ab07eae,9,8,1,1,2,1,9,4,4.245305061,0
c0ad943ab2e63dbc5666bdf869d310f66e814d6b,220,220,0,4,4,2,33,9,17.58433533,0
62e35c78585c3b2da63ee4c304f9a0fd335b3190,342,335,7,7,6,4,8,7,19.94134521,0
838e6a627654224d1fe6c9c1ffaf8109719afef5,76,53,23,3,1,1,1,1,12.3236742,0
4ef49bdfe050747d5d6da646287bfd5e51132fc4,4,2,2,0,2,1,11,6,3.622479439,0
205533fe4024f2c2b8ef9d2b219683e65a1c7dd4,1024,828,196,30,12,2,48,35,18.26151085,1
c87ef00685d26e8d5a60ccf10021e45cd3700669,2,1,1,0,1,1,9,5,3.610998869,0
324e81c9d27e75acd718d834bb1535bd501a3b41,1201,1170,31,22,16,8,178,65,17.15910149,0
f1424470150c35ec2cee9e917c8eb3f2572f599b,3214,3213,1,292,293,288,2905,1216,11.11240101,0
2cc417a392d7e29d2f705e339e235d42c94b49b9,905,905,0,9,9,2,21,11,20.0592308,0
abda88d2baf26edc88e260274b0ac34ddf2f1a46,2,1,1,0,1,1,3,1,3.556103945,0
677815d5fa9cfc7633de58f40a5e009984c5d7d9,2,1,1,0,1,1,10,4,3.545719147,0
2122e3d16d54f295412d7111e4b7b89234612e7e,29,11,18,4,5,1,50,6,4.451908588,0
d4e01d7a6c1af9ddd21e8774a75932529bc6c9ab,50,48,2,8,4,4,15,6,9.763031006,0
2f0d52d6abb677936fd39e0f90505439c8ec75c0,100,82,18,6,4,4,45,16,15.43323135,0
097a16ca6de1ce878119bc0c0927e69a981f82cc,87,83,4,6,4,3,8,6,9.181052208,0
3e8e44d59563532ba770c5b26426f66cee40a937,97,90,7,6,3,1,13,5,13.22901821,0
e3d11d61d84018d06985298b701eba10616d629c,442,442,0,8,8,3,31,24,20.19502831,0
28f83a4ba40371bd8d2fafa5efaf922cff61f8da,69,34,35,10,4,4,71,30,5.975416183,0
93fbf291933b5cdeca452d9f8106dbf8bf0b5b19,5936,2581,3355,268,135,40,1060,358,18.88762283,0
bfe4fec7ef6c2a95f911558a8106f530108fb192,131,128,3,9,2,2,2,2,16.48542786,1
061a88f29ccc9b2e6beae176ae8cc138c8a8fc37,1,1,0,0,1,1,4,2,3.567010403,0
87eff010696acee4e490af0fa60f2f4ba1d0f799,178,168,10,5,5,4,10,5,20.10228348,0
0648c28dce885246e3039124b438f2172171af15,5,2,3,1,2,1,11,7,3.622479439,0
2aaa23a52f4c167a3bd4371b59034e48c0fb65da,36,26,10,0,3,1,17,6,5.805046558,0
8a754c3ba0aba4a9c65cd61577e20455c1dc9f51,6,3,3,2,1,1,19,4,4.293757915,0
b4259255143059e5e83e92fa9c0a9b4fa87aec82,6,4,2,0,1,1,9,3,3.845824718,0
57449b7a069d8b87144cdfd149d72670ffd85aa9,3,2,1,0,1,1,5,2,3.770288229,0
b19431955dd4cca939f44c8036e2537940832299,28,25,3,2,3,1,3,3,4.526783943,0
7c1528f18420ab6bd37478d2928d64842627958c,21,18,3,1,2,1,2,2,4.650627136,1
add4c18a355ec4aaf37c01be4bd96ebdbd199f2d,2,1,1,0,1,1,7,3,3.567010403,0
ab9b7f29ec1b69300db0f697aac89f59ab59888d,17,17,0,2,1,1,3,1,4.618506908,0
293bbc3bd38153564b6fbc89188c2519db65e5aa,6,4,2,1,1,1,2,1,3.686099052,0
4756dcbd1acb409ea22981648c86a4f7b5c1a27c,6,3,3,0,3,1,31,10,3.797060251,0
879b97261fcd563c5ea927ad785bb062d5d30564,34,32,2,2,1,1,23,11,7.310650826,0
c73844880d659267fef9f662a1459c0ca3b6dd4f,22,7,15,7,3,1,15,3,3.988057137,0
6bce94aa993c8afa7e075c077ab3fe1ba3ac76a1,67,67,0,1,3,2,22,9,16.73805428,0
4c5c93f23672b425c86a650b41ab40102581997b,78,69,9,8,2,1,6,2,11.66876888,1
99dff7d7f48550cb7bbb4fb865822ab4e7d8a94d,95,35,60,18,7,1,14,14,5.535821915,0
21f487d3f7eb5f6f14cc5dfb7b81fc90f0beaa8f,2,1,1,0,1,1,7,2,3.708076239,0
c3fbf76a3f916082753850d8d2411313a2595a83,5,5,0,1,1,1,1,1,3.878075123,0
389aa81d788997cdff4534ec8cdbe884805d18bd,189,178,11,9,4,2,13,6,16.3755188,0
c27abb9fb02ab1b24ed438d466f3d10f27ff965d,329,328,1,4,5,3,107,19,18.81462669,0
8ec674489c37c6a3f6ca0c75f1613f9c09cf09e8,538,538,0,7,7,1,7,7,20.58809662,0
6743f7437a299e5b549d6e703b91a6559a6f064a,30,28,2,1,2,1,12,4,5.715556622,1
a88f17287fa4b2241dad0c9e139b8ac71f1dee93,12,9,3,0,1,1,11,5,4.331571579,0
bdff8f3f3583e4f14cdaf24f2037e0fbef252630,209,206,3,8,5,3,22,10,16.34243011,0
080940de861d0702098f010161690f0bbb5906a5,123,123,0,4,4,1,40,9,18.56303596,0
b35e8feb846ca4d9ee2b0d75dedafffb3bbab2e7,14,10,4,3,1,1,2,1,4.190476418,0
c46cf31aae0cda6cd0a2e951aa88a5238e14efc3,11,7,4,3,4,3,16,11,4.355408192,0
af652022381667231ad5e1f142fd1b4992ead2a3,24,10,14,3,1,1,6,2,4.144049168,0
6888a8c457a45c2aa46f790de2ded0ccb8ff77fc,4,2,2,0,2,2,5,2,3.693401337,0
54ee1e984e49218ad3f6e356da279a7447a06286,175,153,22,8,6,1,14,6,16.64690399,0
e9f5b89259725175b6a67f9de309467d36154a15,2,1,1,0,1,1,3,3,3.598340034,0
d72352b8aff48f72b22ee11a663f168477127ccc,3,2,1,0,1,1,2,2,3.573198318,0
8b5f4e298b12170e92c1874b039cb30b9ec6fc76,14,6,8,2,1,1,14,7,4.881308556,0
1e3ff96f5b65e09eafa6fbb837cead867cb207af,12,11,1,1,1,1,6,3,3.948943377,0
cc64dc47f0c6a531eb155c33001d2ea1b4dd28db,2,1,1,0,1,1,2,1,3.643804073,0
15aae36f52763ef3b20c4c44e6b65a807119cd8c,7,3,4,1,1,1,8,3,4.000360489,0
706d2dd87af310e5831de68923ad04d1d03ca736,2,2,0,0,1,1,5,3,3.572159052,0
ff0f27ba4cfe6c469d635cf2714860bad5b1342a,52,28,24,8,3,2,47,18,6.046307087,0
280b1ee8a8565ef5e15941e2832f30a1ad622153,501,379,122,24,9,5,28,16,15.75335598,1
c94c619828781277282bf5c6ae80d545466fdbc2,21,15,6,3,2,1,2,2,4.854619503,0
d41194b8bb822d70f706d9359d6694723cfb034b,36,5,31,2,9,2,42,17,3.960473061,0
3d44234bf253ee6669ca06f13442c15d7340d6f2,4209,4209,0,35,35,2,251,128,18.70932198,0
43e863e7320d6cc5b10c9ba245c662389ad72b4b,490,437,53,21,9,1,50,30,18.90029526,1
c79c36fba1cb9027d634d03a4432eed3a0269d06,2,1,1,0,1,1,3,1,3.498238802,0
812b98db83845ef73635e82fc990e5a7f830dcc2,2,1,1,0,1,1,9,2,3.595643282,0
203fcf4d9b625cc4ee289e6bc5f21407b66e5e60,2,1,1,0,1,1,7,2,3.595643282,0
27693a21c30125e96d3d449978b4602e9a274c21,37,34,3,2,2,1,14,3,9.24376297,0
c0923bbf1c74c1b6e3ae32dd66a0931bdc5d029d,7,5,2,1,1,1,3,2,3.963121414,0
68387853cf3a3bfbdb6057e8868fc95c50c03294,49,39,10,3,7,5,16,8,6.399505138,0
2d5a0981e873e586e36bf4980b54337adcd966cc,6,3,3,0,1,1,8,3,3.664153099,0
237bbcd4e37e96a0104b987fb7f75ab1142a6063,6,4,2,0,1,1,10,4,3.845824718,0
07f31622b3ae25109c6d53735e879577b810528f,924,783,141,8,11,4,48,27,16.91687393,0
3b17a7f96b85b55b5c32b3b753095603ba28c525,4,2,2,0,2,1,12,9,3.667613745,0
6f7b1439a2c84aba3ca179b3d17e6bf14a976c58,21,17,4,2,3,1,81,21,5.825737,0
880d49b64d682608816371fa0ccaf2593186d27b,12,9,3,1,5,4,31,14,4.298803329,0
cf77381a441c9573f58dccc7ff3dcb57238e21d1,3,3,0,2,1,1,4,1,3.591065407,0
5212a7e4689c54918045baaad64bef904c2b00a1,41,29,12,11,1,1,4,3,5.714027882,0
6b76cf0d3fd7f425df8c489c130434f69ee38e0b,32,9,23,8,1,1,22,9,4.439230442,0
8796747d07f47d8435b08f9fdaf0d459a57211b5,1,1,0,0,1,1,15,1,3.781471014,0
9bab0d088c4930c1e2aec58745e59f56d9df8d61,283,274,9,6,4,3,28,6,16.16040802,0
21ece1b88dca3dc171aa68edc2006a85ea41092a,338,162,176,0,2,1,4,4,15.72157478,0
8bd0c59429e24be0ca5a33b81f5b5de68ad77a05,45,4,41,2,1,1,6,1,3.638500929,0
8a7d731dd5b7850e738b5583e14920245a54bb04,2,1,1,0,1,1,9,5,3.48140955,0
39b0bff1b99d2dabbb82cdac9b8c19c609feef8d,5,5,0,0,1,1,1,1,3.951816559,0
dc3805a8a257f41a8f04da22985209c12c917e37,25,25,0,4,1,1,1,1,5.643629074,0
1e1bae957705f8a6d9dabe08489cd8b70e8c4b1c,7,6,1,0,3,3,25,6,3.951013565,0
3bb4b5a495c1e2b6f7625b91e960badbbe7b5961,6,4,2,0,2,2,13,4,4.173663616,0
bf8528a04104b43f705a2411f43c6c9d328a1bf6,37,37,0,3,2,2,44,15,6.57682991,0
4ac1882ad7982da2632accd6ca2661a686e899bd,4,3,1,1,2,2,17,10,3.802108288,0
4b61cacaf95bdb08cd4e089bd7ec70bf623a25cb,12,6,6,0,1,1,2,1,3.716218948,0
0b5c5b80569e2b8943b11762909517b0fa7b7938,31,2,29,2,3,2,15,7,3.568710566,0
236380a7aa99db63df06e3cd6dc067d75de6d4aa,1432,1432,0,1,291,287,2022,948,12.4818573,0
e74975e8fd0197d85e48999c1e1be191f5c42da1,7,7,0,0,1,1,2,2,4.154714108,0
4e1cfa87c4e33b999da30cdb78905b0f9992d9dd,29,14,15,3,1,1,3,2,4.54070282,0
cd0d07d1745cbf153881160d73e28b2abc240ebb,10,7,3,1,1,1,5,4,3.869277,1
73c76e30d268447b810c6985fd009f02aec8917c,33,33,0,5,2,2,4,4,5.30222559,0
52f5e7f1113411b0c6b3b7ab6280867a4745406b,8,4,4,2,1,1,5,3,4.091153622,0
6396867d1598ca4bfa52d63140d369deccdd214b,2,1,1,0,1,1,3,3,3.565173388,0
1868465ec02a4ab57fb064805d20eb992d644fac,313,153,160,9,3,1,43,17,18.07309914,0
a91ba267502c658501aa3eea29b27ba006855e07,524,176,348,37,13,6,210,72,17.55633163,0
25423af4ff459ea261e1f081bc810bb921bd054f,9,4,5,1,1,1,1,1,3.750152826,0
6343f8cce9c0253209b6b4465f49ce5209c1bdf2,666,583,83,25,22,11,69,32,18.30038452,0
3b799ecadf134238197145c37abcf3f1458c15a9,4,2,2,0,2,2,22,10,3.590563059,0
99fca0add835adb2b532564d9d74e8d0349540ea,21,19,2,6,1,1,2,1,4.342839241,0
a57bc99eb37ace23a484f3d062311be6a5a523ed,141,135,6,7,5,2,23,11,16.54587173,0
005bd727589eb4a670afbe620df63d47bd59f952,7,1,6,0,2,1,74,12,3.833945513,0
36d6a66039cec01227238a712a33f2fa3a74f610,96,75,21,3,2,1,25,6,15.99809074,0
1142fd46ca218173201babe63c18a3e5e6b06485,126,98,28,2,2,2,5,3,15.42144966,0
273fcabeeda4f87aa66fd9b1ce06559a21718417,264,143,121,2,2,2,9,5,16.02890015,0
4ae80338c1fdcdd105dd2bcf39616c8d6e3981ae,2,1,1,0,1,1,30,8,3.862108231,0
b70a69fd107fe26fe50070d727acbac73a70170d,35,35,0,1,1,1,1,1,10.40570736,0
1e48dd1516a904d2bb793ba287eb89a631fe2c55,27,26,1,2,2,1,8,2,5.000292301,0
7a07bdbed76f1ace1c88d3441c53b525936500d4,2,1,1,0,1,1,8,5,3.567010403,0
16ad8db43f88e183156aa68146e314999c09569e,52,3,49,1,1,1,12,4,3.703595638,0
42c26f1d96f6e7376e1957ea58bf9dfd63123431,6,5,1,1,1,1,2,2,3.917690277,0
a6af030d27d98c1ec1ad3d251d2e78e6ae57b942,138,131,7,6,2,2,13,7,11.64393425,0
bb2d1fc71211494d507c52279e0e0914344c2df6,32,14,18,1,2,1,2,2,5.119445324,0
574091dd92957bad5bd93a9d9e19257ee047f22e,14,8,6,0,1,1,3,1,3.954902649,0
4a5b8b0e91c564d8f157d7808d7824cc27740a75,4,2,2,0,2,2,11,4,3.586292505,0
0a7433d3adfa0efe6b98b5d6d552200e24b03f7e,5,2,3,0,2,1,6,5,3.68100667,0
efef74961a071c608e1496faad1740b376d6c650,11,4,7,0,3,2,43,14,3.600269079,0
3e380ab264c676e76f64847a0fa12708b4262533,2,1,1,0,1,1,13,5,3.49823904,0
98e07ce51041f37b1fe077e3d6d75adc393865aa,66,41,25,7,2,1,14,5,5.971313,0
fe4be9b2b65b748d5fd297e136e95fe5f31cdd1f,13,1,12,2,1,1,14,6,3.498238802,0
17eb7a7022dc42ab5621359234d62284c25051dd,39,30,9,3,1,1,8,6,9.25293541,0
c76224c1a178ae28ead18c2052a67302a020478c,28,23,5,2,3,1,6,3,7.734120846,0
57e66704ee4c31fd7a3a75696fbcdfc6a52ad487,2,1,1,0,1,1,19,8,3.595643282,0
71560558749aea6f6fa030054e3a7bfbadca354a,97,97,0,2,2,1,5,5,19.38161278,0
856b7bb4b95b55b3cb436c1083c6fe30321644fc,8,4,4,2,2,2,23,9,3.809965611,0
b6d8770f2c23ed82236cba15ca5435f42d4f0687,25,24,1,2,2,1,25,3,5.047476768,0
7de19865bb84346becbe05fc8a0988e5e1efbf79,33,17,16,0,1,1,2,2,4.347506046,0
dd6f67ae2cc44eafca1b8ab6901715114421d0f5,86,40,46,2,2,1,52,21,7.034425735,0
4d40a34637d8ed360965ad52b4baf9dffe05045a,2,1,1,0,1,1,1,1,3.610998869,0
eb4197d3944b096134bf5e3164737bf359df8e3b,30,23,7,6,3,2,45,10,5.792813778,0
e997947396ee4e74aa4e715e7a28dab62627e7bf,7,5,2,1,1,1,1,1,3.817850351,0
0e01cfb558b6e97deddf5c515458fa26895798d0,103,94,9,7,3,2,4,3,17.40977097,1
e2e97a487d8a6343703fa278b930ec618a5311c1,13,6,7,1,6,2,53,26,3.997805357,0
4a8acc246034cfb503f30d92c322209086f532cd,2,1,1,0,1,1,3,2,3.565365553,0
b6d549cb69f65b87b988970e12cc09eab15c4b32,3,2,1,1,1,1,4,2,3.722078323,0
e0a84cc635945f14cff325892775770d55148342,81,57,24,10,2,1,11,4,10.09487724,0
488b9047c4f5c322906feaa91bd4f2355689457c,8,4,4,0,4,1,16,8,3.898932457,0
ed47a5160c2136ff09eb591e387bbebdb8c41afe,42,37,5,7,2,1,12,7,6.55842638,0
5711a5750a718bf915cbf3a0c38cce76e8873711,334,226,108,8,3,2,14,3,18.27359962,0
562388a4a2dc752c813ee7f656af9e99654a0b76,3,2,1,1,1,1,2,1,3.802108288,0
14d2cf99cd0fbd85ab5a8383e4516acdffb65a7b,126,82,44,17,3,2,28,7,16.18573952,1
77678ceec7a2dfbd2ac0c2420d868c3bafb9d9e5,11,11,0,1,1,1,2,2,4.32562542,0
6b144252ba7a992878a09ce09c0b37b88efbb8bd,2,1,1,0,1,1,3,2,3.598340034,0
6608803280710df0ebf88de2835b00ec88996504,3,2,1,1,1,1,3,1,3.802108288,0
902d6246c63884dfe458f4940a455156f675db18,2,1,1,0,1,1,2,2,3.62297678,0
e0aba93d786f62e1750fce1c27efcf24b9733008,13,12,1,0,1,1,11,1,4.171097279,0
222849fe507875a9d17fe2115c694a6c211eaef5,19,16,3,1,1,1,20,5,4.501217365,0
93ac39c3a9139661d763e99ccfa5673fe7ebfc10,57,31,26,8,2,1,12,9,6.049071312,0
e89b8f568758f02eb777c9c731c831ba1fb14c60,4,2,2,0,2,2,2,2,3.693401337,0
bb7075980b6c749371caaec7deb28c888b7a6a33,12,6,6,4,2,2,2,2,3.897889137,0
db157f495f02c45d0a02017a367ab9e74096262f,25,24,1,5,3,1,3,3,5.075607777,0
a4a79f912406c626793fe415dd710f58177eb977,49,48,1,1,1,1,10,5,7.281436443,0
9b70008411b8c8a2fe44dc3b68eb9e9602f096b6,35,34,1,1,1,1,2,1,7.820758343,0
76c9fc17350660352ba433e12a3c31c6333a22de,28,16,12,6,4,1,6,5,4.964434147,0
628ceeeba46ef7139e52ea64d6615ea6d7a541b1,8,2,6,1,1,1,3,1,3.858469486,0
e650ce4ce422edfcc25175905a8d5a89c05ca65e,42,35,7,8,3,1,52,16,6.53551054,0
7a020b8da981d91a42cfc9567c319a5edc22950b,28,28,0,2,3,2,7,4,6.302154064,0
26a54578b2d6e18f3038f6c2f7e2c680063fde97,63,63,0,1,1,1,2,1,12.37659168,0
25539afcfdf1966eaafc83b28657e6f410a5bc40,17,13,4,4,1,1,35,13,4.961194038,0
b1f8b6f91b1d2835194454cdf813acd68feb1809,478,245,233,23,6,2,8,7,17.00595093,0
d9977884ae3a0617479b9f0041487de22fee5a1f,2,1,1,0,1,1,1,1,3.567010403,0
e52425e6b9f70a7f59e5a2b6025330470049f0f0,63,56,7,0,6,2,37,12,8.9890728,1
6113385992353e4311c64df11e1ffb1c9430dd1d,8,6,2,2,1,1,8,1,4.584842205,1
fb0765eaa39f73a8b7d3e1da4005910a9a8aa967,12,11,1,1,1,1,7,3,3.948943377,0
3bffb51c4535b73af2c7160769f10a4ddc1060c2,2,1,1,0,1,1,5,3,3.595643282,0
68bdd352d1ed57fd40493a655e407304a4126191,4,2,2,1,2,1,44,13,3.667613745,0
e6eded4c217b1734f36731396bff2f7fb9ee6f04,2388,2388,0,19,19,6,20,20,20.14233971,1
667c38992dad2475866bfdd9d492f4df382c5a9e,8,6,2,3,1,1,15,3,3.777562618,0
a11cec91a7705ed100f23443252d1d5be9073915,6,6,0,0,2,1,5,4,3.739314556,0
56ce80ec20b0045d0526229f880c422397720e1c,1,1,0,0,1,1,5,3,3.48140955,0
fef24636a1064567fc593dc8df47a11525a6a062,2,1,1,0,1,1,7,5,3.567010403,0
e7fd657cbf67e75eaf441457507ef34cd8c4ae76,79,75,4,1,2,1,3,3,14.1681118,0
6893a37f28c82dbc70a05b7cebc720fa40c641cf,50,40,10,5,5,3,53,11,6.063371181,0
a978d47500bd2ae6738678f0ba04074786b37ec9,102,66,36,4,2,2,27,6,8.801189423,1
34eeb10d1a4e12cc20b20ddda471043e777d42a4,2,1,1,0,1,1,7,6,3.610998869,0
7a01924803ccc2648af900f2764e36e95ccc156a,2,1,1,0,1,1,22,10,3.833945513,0
d03d9e1fa298f1f96b76f7a55616f9a8486e15a2,4,2,2,0,1,1,10,3,3.745874882,0
c8a560467d7d9e90672dd43f409315df7a8889ca,8,8,0,0,1,1,5,4,3.960357666,0
9eca22d9923a778f165cb7c836359c3cc274e511,235,110,125,4,4,4,59,16,13.23323727,0
312c229a8e251e07c9fb3e023a63e20af71ef98f,12,8,4,1,1,1,1,1,3.968149424,0
21fdcbc6707248fde1487998c7ebf98037638a7d,2,2,0,0,1,1,27,8,3.512691498,0
7d11d5dd9860ad374fe28df8a8b158b7f31109c2,42,35,7,8,2,1,100,8,7.089587688,0
4938eee27a4249573143cf713dfe139e0d50a75e,4,2,2,0,2,1,5,2,3.795522451,0
9a66510223689cb52975e2332f70e1fc8d1d7548,8,8,0,0,1,1,19,6,3.942882538,0
dd940e926c947f1e9ab915a8e523b30fab65566e,6,5,1,3,3,2,12,7,3.911272049,0
dce92c8d77dc098cbf879efaa5e290a5cb5e2470,148,134,14,30,17,5,19,18,15.26101303,0
bd105648adf2fa8121788619e8559a09515a196e,28,13,15,0,1,1,3,2,4.290257931,0
9e16d993e3891ce948630338072b3ddc229cc673,75,62,13,2,5,3,93,22,12.47241211,0
1f9c2d609ec178211826ac8d28501d7d24a75bd5,2,1,1,0,1,1,11,2,3.610998869,0
b3468ef4db9d17b137fc26268d83426d20890cf9,247,179,68,9,5,3,22,10,17.03985214,0
c6f180033e9209ea0559a6a979d906539b55cc10,435,431,4,1,6,5,81,36,17.64319611,0
42d06445ecdd53c06c4d88185b88024108aecff0,538,279,259,29,57,17,412,202,16.7379818,0
c4b83ee0cfffd7227576524abbdcfbad65125191,28,15,13,2,2,2,4,2,5.620244503,0
2970e970b66c7af8462c9053032a40e40b420b1f,841,523,318,25,9,4,75,33,19.37875366,0
bdada3d51288202c0c8ec2da24147bd9147edf3b,10,5,5,3,1,1,1,1,3.959643364,0
51f058cc78639e6c0293d96e102bb732b2799413,4,3,1,2,1,1,16,6,3.805859327,0
0d0ff4443b4ccfff46145b21ae0ed9ee2344c097,43,28,15,1,9,5,46,23,6.715123653,0
e865e984baf9dc3c40b9450d6ef21be55056dbc0,66,36,30,12,9,7,196,48,7.904747963,0
4ec55a34ec57ebb6086b89c15f2c66dc2ceaa2b3,3,1,2,1,1,1,4,2,3.572159052,0
495bb73c1a5e8c0cc2252f536617a71a3f9bc655,31,16,15,2,1,1,6,4,5.43118,0
96ecf2d7f586c5e882f4434720dfb7800ef7d417,12,8,4,5,1,1,2,1,4.138907909,0
2b267a6b24ecbe1bbdc0f7163802a8d5b0ad8a9b,17,7,10,3,3,1,29,8,3.912060738,0
14a0fc0bafff39b53a54204e9a76276f1c78c2a8,33,3,30,1,1,1,2,2,3.710507154,0
3bf9847506cc0f963e3d5b0c6bc7774b0aab3f4e,2,2,0,0,1,1,2,1,3.826320648,0
8f912fc9a3f1d2793c2c2841570183a99881f6a0,330,295,35,15,14,3,32,29,19.8715744,0
3ce202a796669e253064fdac3d24bae364b9a8b4,4,2,2,0,2,2,10,7,3.659307718,0
d42da8c35a946fabad9d3ca2b96b6b7843de4de5,43,32,11,2,3,1,71,22,9.065008163,0
d5a2392851393711dd83e057d21f23203f94f6be,6,2,4,2,2,1,11,5,3.622479439,0
2d5b5f17de8babbad1b435b500d378603436f048,15,15,0,0,1,1,1,1,4.399719715,0
b259c00cf2601cefc3f567d4e73d32ec39aaf90e,1,1,0,0,1,1,12,4,3.802108288,0
