@relation deltaspike_Concat_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
18,0.0625,0.017857,3,1,0,1,1,12,0,1,1,1,1,27,27,224,4.350769,buggy
12,0.069444,0.013889,1,3,65,3,2,17,48,1,4,6,0.5,3,3,144,4.128921,buggy
188,1.088889,1,0,0,0,1,1,18,0,1,1,1,1,27,11.166666,90,7.172143,clean
4,0.013333,0.013333,0,2,3,2,1,11,3,1,4,5,0.4,3,3,150,4.114497,buggy
3,0,0.02,0,3,3,3,1,14,0,1,1,4,0.5,4,4,150,4.500834,buggy
17,0.043825,0.023904,1,0,0,1,1,16,0,1,1,2,0.5,16,16,251,4.178334,clean
49,0.065891,0.02907,9,2,1,3,2,10,0,1,3,4,0.25,6,6,516,4.322712,clean
8,0.035714,0,3,4,1,6,1,17,0,1,2,6,0.833333,13,13,224,4.211181,buggy
3,0.024,0,0,1,28,2,1,12,28,1,2,2,1,51,35.5,125,4.193724,clean
4,0.114286,0,1,0,0,2,2,13,0,1,2,3,0.666667,63,47.5,35,4.060524,clean
2,0.006897,0.006897,0,4,323,6,2,16,45,1,3,3,0.666667,21,12.5,145,4.086547,clean
79,0.252747,0.181319,4,5,325,8,2,14,0,1,1,1,1,25,16.5,182,5.191128,clean
6,0.111111,0,0,0,0,1,1,14,0,1,1,2,1,29,29,54,4.120914,clean
8,0.021277,0.021277,3,1,0,1,1,2,0,1,9,25,0.04,1,1,188,4.581212,buggy
6,0.059406,0,0,0,89,2,1,13,89,1,2,2,1,61,45.5,101,4.09592,clean
12,0.031792,0.00289,0,1,0,2,1,23,0,1,1,1,1,9,7.5,346,4.188052,buggy
1,0.001558,0,0,6,316,12,3,11,1,1,1,1,1,47,31.5,642,3.990427,clean
3,0.01087,0.005435,0,2,0,2,1,11,0,1,2,2,1,2,2,184,4.990874,buggy
9,0.116883,0,2,2,1,2,1,22,1,1,3,4,0.75,2,2,77,4.322712,buggy
4,0.073171,0.02439,1,1,0,1,1,13,0,1,5,6,0.333333,2,2,41,4.128922,buggy
8,0.044118,0.014706,0,2,48,2,1,17,48,1,4,6,0.5,3,3,136,4.128921,buggy
71,0.166276,0,1,1,259,2,2,11,259,1,2,2,1,36,20.5,427,4.181235,buggy
2,0.010638,0.010638,0,0,0,1,1,14,0,1,5,9,0.333333,43,27.5,94,3.990427,clean
13,0.044898,0.008163,0,4,30,6,1,10,0,1,1,1,1,56,40.5,245,4.158665,clean
8,0.225806,0.032258,0,0,36,2,2,22,36,1,1,3,1,15,7.5,31,4.796506,clean
4,0.030769,0.030769,0,0,0,1,1,15,0,1,1,1,1,1,1,65,4.053779,clean
10,0.111111,0,1,0,9,2,1,22,9,1,1,1,1,16,16,90,4.315978,clean
2,0.008,0.008,0,1,300,2,1,14,300,1,3,4,0.75,20,11.5,125,4.012552,clean
2,0.003623,0.003623,0,0,0,1,1,17,0,1,2,2,0.5,1,1,276,4.114497,clean
36,0.092593,0.040741,5,0,36,6,2,22,22,1,1,3,1,15,7.5,270,4.796505,clean
19,0,0.179245,1,3,69,3,2,17,65,1,4,6,0.5,3,3,106,4.128922,buggy
15,0.297872,0.021277,1,0,0,1,1,17,0,1,1,1,1,62,46.5,47,4.489229,clean
4,0.003257,0.009772,1,1,300,2,1,14,300,1,3,4,0.75,20,11.5,307,4.012553,clean
6,0.048387,0.048387,1,0,0,1,1,23,0,1,2,3,0.333333,8,6.5,62,4.110684,clean
6,0.012821,0.012821,0,2,8,2,1,10,8,1,1,1,1,30,30,234,4.211203,buggy
42,0.875,0,2,0,0,1,1,11,0,1,1,1,1,8,8,48,5.199327,clean
12,0.352941,0,0,0,0,1,1,23,0,1,1,1,1,10,8.5,34,4.718123,clean
7,0.048387,0.064516,1,1,0,1,1,2,0,1,9,25,0.04,1,1,62,4.581212,buggy
8,0.259259,0.037037,0,1,0,1,1,17,0,1,2,3,1,55,39.5,27,4.060525,buggy
7,0.012422,0.00207,2,2,0,2,1,21,0,1,1,2,1,5,5,483,4.09219,buggy
10,0.058065,0.006452,0,1,0,1,1,13,0,1,3,3,0.333333,22,22,155,4.060524,buggy
13,0.009693,0.000808,1,4,218,8,3,11,1,1,3,3,0.666667,2,2,1238,4.166555,clean
24,0.022642,0.022642,1,5,217,8,2,10,1,1,1,1,1,1,1,530,4.302389,clean
11,0.15625,0.015625,0,0,0,1,1,15,0,1,1,2,1,23,23,64,4.213563,clean
8,0.133333,0,2,0,0,1,1,11,0,1,1,2,0.5,3,3,60,4.101245,clean
2,0.002331,0.002331,0,0,0,1,1,15,0,1,2,2,0.5,1,1,429,4.120914,clean
2,0.021739,0.021739,0,0,0,1,1,12,0,1,3,8,0.25,42,26.5,46,4.012552,clean
21,0.181818,0.030303,1,0,0,1,1,7,0,1,1,1,1,67,51.5,99,5.021648,clean
16,0.011457,0.001637,1,4,216,6,2,10,89,1,1,1,1,1,1,1222,4.318126,clean
12,0.030457,0.030457,2,1,0,1,1,2,0,1,9,25,0.04,1,1,197,4.581212,buggy
6,0.004922,0,0,2,1,2,1,20,1,1,3,3,0.666667,4,4,1219,4.143251,buggy
2,0.014925,0.014925,0,0,14,5,1,13,1,1,2,2,0.5,9,9,67,4.077965,clean
