@relation groovy_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
3,0,0.035714,0,4,414,6,3,16,159,1,54,421,0.114014,303,144.33333,84,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,122,clean
46,0.154167,0.0375,3,8,106,12,4,9,5,1,2,12,0.75,155,106.5,240,buggy
2,0.00813,0.00813,0,5,254,8,3,1,0,1,45,201,0.004975,517,366,123,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,77,clean
2,0.010204,0.010204,0,3,126,4,3,16,40,2,8,9,0.777778,418,267,98,buggy
6,0.003203,0.000641,0,6,317,8,3,11,3,1,21,68,0.073529,193,193,1561,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,145,clean
2,0.011364,0.011364,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,88,buggy
11,0.025237,0.009464,1,1,0,1,1,17,0,1,24,95,0.178947,199,199,317,buggy
3,0,0.012712,0,1,168,4,4,14,1,1,1,1,1,90,90,236,clean
3,0,0.04918,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,61,buggy
0,0,0,0,0,0,1,1,18,0,1,1,1,1,394,234.83333,72,clean
2,0.003623,0.003623,0,2,9,2,1,17,9,2,6,8,0.5,237,237,276,buggy
3,0.004219,0.008439,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,237,buggy
1,0.002959,0,0,0,139,3,1,20,0,1,10,23,0.565217,405,245.83333,338,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,389,clean
52,0.444444,0.037037,1,1,0,1,1,11,0,1,1,2,1,8,8,108,buggy
14,0.054795,0.041096,2,0,0,1,1,12,0,1,2,2,0.5,29,29,146,clean
6,0.086207,0.017241,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,58,buggy
5,0.166667,0,0,0,0,1,1,15,0,1,3,14,0.285714,134,85.5,30,clean
2,0.011765,0.011765,0,1,109,2,2,11,109,1,18,29,0.448276,382,231,85,buggy
2,0.000639,0.000639,0,2,67,3,3,3,6,1,1,1,1,30,30,1566,buggy
4,0.007984,0,0,0,0,1,1,14,0,1,1,1,1,1,1,501,clean
2,0.004505,0.004505,0,2,254,6,3,1,0,1,45,201,0.004975,517,366,222,buggy
2,0.00495,0.00495,0,6,543,7,2,0,411,1,1,1,1,566,415,202,buggy
0,0,0,0,0,0,1,1,13,0,1,1,17,0.058824,412,252.83333,367,clean
3,0,0.024194,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,124,buggy
5,0.002783,0.001855,0,1,2,3,1,17,2,1,1,1,1,217,217,1078,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,64,clean
14,0.009231,0.033846,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,325,buggy
7,0.011006,0,0,1,344,2,2,16,344,1,1,1,1,270,221.5,636,buggy
6,0.001948,0.001948,2,1,109,2,2,19,109,1,4,5,0.6,39,39,1540,buggy
5,0.00084,0.00021,0,48,285,77,3,0,0,1,1,1,1,11,11,4760,clean
1,0,0.003891,0,1,385,4,2,14,136,1,11,58,0.189655,288,129.33333,257,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,154,clean
2,0.003021,0.003021,0,1,15,2,2,20,15,1,1,3,0.333333,298,298,331,buggy
11,0.081301,0.00813,0,3,187,3,2,11,3,1,21,68,0.073529,193,193,123,buggy
14,0.001535,0.001151,0,4,104,5,3,0,18,1,4,7,0.714286,152,103.5,5211,buggy
3,0,0.028302,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,106,buggy
4,0,0.00391,0,3,414,5,3,16,159,1,54,421,0.114014,303,144.33333,1023,buggy
5,0.018072,0.012048,1,4,377,6,2,1,0,2,13,28,0.5,644,294.66666,166,buggy
17,0.021438,0,0,3,122,6,4,23,31,1,3,3,0.666667,1,1,793,buggy
4,0,0.022857,0,2,408,3,2,16,304,1,54,421,0.114014,303,144.33333,175,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,62,clean
172,1.084967,0.039216,4,8,128,10,2,21,4,1,1,1,1,152,152,153,buggy
3,0.00995,0.004975,0,0,5,2,2,16,5,2,3,3,1,25,25,201,clean
5,0.009585,0.00639,1,4,524,5,2,19,255,2,14,19,0.894737,365,205.83333,313,buggy
5,0.0125,0,0,2,78,3,3,11,63,1,1,1,1,1,1,400,buggy
1,0,0.000641,0,21,162,24,5,16,0,1,1,1,1,459,308,1560,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,444,clean
2,0.003509,0.003509,0,3,254,7,4,0,147,1,45,201,0.348259,516,365,285,clean
3,0,0.0625,0,2,414,4,3,16,159,1,54,421,0.114014,303,144.33333,48,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,33,clean
2,0.011905,0.011905,0,1,181,2,2,17,181,1,3,3,1,521,370,84,clean
7,0.005362,0.004021,1,4,502,6,3,18,247,1,1,1,1,354,194.83333,746,buggy
26,0.008772,0.001144,0,1,313,3,2,21,45,1,51,278,0.183453,190,190,2622,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,42,clean
16,0.003144,0.00021,3,55,339,89,3,7,0,1,1,1,1,408,257,4771,buggy
1,0,0.025641,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,39,clean
181,0.124402,0.741627,0,2,53,2,2,22,53,1,5,6,1.166667,75,75,209,buggy
4,0.001867,0.001867,0,4,254,6,3,0,0,1,45,201,0.348259,516,365,1071,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,31,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,33,clean
2,0,0.010471,0,3,106,5,3,9,28,1,2,12,0.75,155,106.5,191,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,32,clean
2,0.009524,0.009524,0,3,108,6,2,0,2,1,1,1,1,117,117,105,clean
18,0.001798,0.002247,7,10,12,14,1,1,1,1,1,1,1,16,16,4450,buggy
7,0.005961,0.004471,3,2,31,2,1,12,31,2,14,21,0.428571,309,158,671,buggy
27,0.042517,0.003401,0,4,240,5,3,21,101,1,51,278,0.183453,190,190,588,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,500,clean
3,0,0.036145,0,10,598,14,2,9,18,1,14,39,0.435897,283,234.5,83,clean
103,0.980769,1,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,52,buggy
2,0.004484,0.004484,0,2,338,4,1,22,5,1,1,17,0.058824,576,425,223,clean
2,0,0.00188,0,0,0,1,1,13,0,1,10,54,0.222222,284,235.5,1064,clean
4,0.002681,0.002681,1,1,109,2,2,11,109,1,18,29,0.448276,382,231,746,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,42,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,265,clean
3,0.05,0.025,0,1,352,2,1,1,352,2,2,2,1,590,439,40,buggy
0,0,0,0,0,0,1,1,18,0,1,1,13,0.076923,397,237.83333,166,clean
5,0.02439,0.097561,0,0,0,1,1,13,0,1,10,54,0.222222,284,235.5,41,clean
76,0.026515,0.021465,1,33,310,42,5,21,26,1,1,1,1,562,411,1584,buggy
2,0.003436,0.003436,0,2,254,5,3,0,5,1,45,201,0.348259,516,365,291,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,46,clean
4,0.005495,0.016484,0,2,269,2,1,17,269,1,7,10,0.8,519,368,182,buggy
13,0.053435,0.045802,1,4,508,6,3,18,100,1,2,5,0.8,5,2.5,131,buggy
0,0,0,0,0,140,2,1,13,140,1,1,8,0.125,420,260.8333,29,clean
40,0.163636,0.2,0,1,0,1,1,15,0,1,5,10,0.3,131,82.5,110,buggy
3,0.000342,0.000171,1,56,445,70,7,2,4,1,1,1,1,632,282.66666,5847,clean
6,0.002757,0.002757,1,6,248,10,4,0,0,1,45,201,0.348259,516,365,1088,clean
2,0.013514,0.013514,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,74,buggy
10,0.016892,0.016892,4,1,173,4,2,0,147,1,45,201,0.348259,516,365,296,clean
12,0.017291,0.017291,3,19,254,22,3,1,0,1,45,201,0.004975,517,366,347,buggy
2,0.001704,0.001704,0,1,782,5,3,22,140,2,7,16,0.5,423,263.8333,587,buggy
9,0.038095,0.047619,2,2,105,3,2,21,92,1,1,1,1,113,113,105,buggy
100,0.460674,0.101124,3,6,396,8,3,11,0,1,1,1,1,13,10,178,buggy
2,0.001815,0.001815,0,1,139,2,1,16,139,1,1,1,1,419,268,551,clean
2,0.003953,0.003953,0,1,15,2,2,20,15,1,1,3,0.333333,298,298,253,buggy
3,0,0.04,0,0,0,1,1,9,0,1,14,39,0.435897,283,234.5,75,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,47,clean
39,0.14881,0.083333,8,5,532,7,4,12,25,1,2,3,1,10,9.5,168,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,90,clean
2,0,0.060606,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,33,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,324,clean
1,0,0.016129,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,62,buggy
1,0,0.032258,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,31,buggy
3,0,0.027778,0,1,0,1,1,16,0,1,54,421,0.114014,303,144.33333,108,buggy
6,0.008219,0.008219,2,3,254,6,3,0,136,1,45,201,0.348259,516,365,365,clean
4,0.016807,0.016807,1,4,254,7,3,1,0,1,45,201,0.004975,517,366,119,buggy
10,0.014706,0.014706,2,3,254,6,3,0,0,1,45,201,0.348259,516,365,340,clean
3,0.0131,0,0,1,488,3,2,1,400,2,13,28,0.5,644,294.66666,229,buggy
3,0.000341,0.00017,1,60,494,76,7,23,0,1,1,1,1,340,180.83333,5867,buggy
3,0,0.034091,0,0,0,1,1,9,0,1,14,39,0.435897,283,234.5,88,clean
6,0.00051,0.00051,1,57,481,72,7,13,14,1,1,1,1,322,162.83333,5877,clean
3,0,0.028571,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,105,buggy
1,0.035714,0,0,1,140,3,1,14,0,1,7,31,0.290323,421,261.8333,28,buggy
6,0.000575,0.000575,2,6,109,8,4,21,0,1,9,14,0.142857,385,234,5213,buggy
3,0,0.027273,0,1,598,3,2,9,387,1,14,39,0.435897,283,234.5,110,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,115,clean
32,0.02925,0.02925,1,1,0,2,1,1,0,1,3,51,0.078431,571,420,547,buggy
2,0.000662,0.000662,0,1,17,2,1,1,17,1,1,1,1,269,269,1510,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,32,clean
9,0.071429,0.008929,0,1,294,3,2,21,288,1,51,278,0.183453,190,190,112,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,203,clean
4,0.000499,0.000499,1,4,104,6,1,18,0,1,1,1,1,395,244,4007,buggy
6,0.001886,0.001886,2,27,240,33,5,0,0,1,1,1,1,502,351,1591,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,239,clean
2,0.009901,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,202,buggy
2,0.006369,0.006369,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,157,buggy
81,0.102922,0,1,1,313,3,3,19,375,1,1,1,1,2,2,787,buggy
6,0.009404,0.009404,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,319,buggy
2,0.057143,0,0,3,110,4,2,14,0,1,20,76,0.052632,393,242,35,buggy
8,0.031746,0.031746,2,2,12,2,1,17,12,2,6,8,0.5,237,237,126,buggy
104,0.134851,0.047285,12,3,70,6,2,21,32,2,21,33,0.575758,30,30,571,clean
20,0.015408,0.015408,1,1,55,4,3,7,0,1,1,1,1,342,191,649,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,388,clean
2,0.00207,0.00207,0,2,338,4,1,22,5,1,1,17,0.058824,576,425,483,clean
3,0.002372,0.001186,0,5,293,10,4,20,17,1,2,2,1,88,88,843,buggy
7,0.001562,0,2,40,149,65,2,2,3,1,1,1,1,176,176,4482,buggy
0,0,0,0,0,0,1,1,18,0,1,1,13,0.076923,397,237.83333,59,clean
54,0.053571,0.034091,8,2,72,3,2,7,72,1,13,25,0.28,27,27,616,clean
9,0.029412,0.003676,2,2,129,2,2,11,129,2,2,4,1,145,145,272,buggy
22,0.108108,0.189189,2,1,0,1,1,21,0,2,4,8,0.375,148,148,74,buggy
4,0.008547,0.008547,0,0,0,1,1,7,0,1,13,25,0.28,27,27,234,clean
87,0.163636,0.1,0,1,85,2,2,12,85,1,1,5,0.2,367,216,330,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,90,clean
6,0.008219,0.008219,2,4,254,7,3,1,0,1,45,201,0.004975,517,366,365,buggy
4,0.016,0,1,0,4,2,1,13,4,2,3,3,1,148,99.5,250,clean
2,0.001333,0.001333,0,8,363,11,3,18,108,1,1,1,1,1,1,750,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,186,clean
4,0.002328,0.002328,0,5,248,8,2,1,0,1,45,201,0.004975,517,366,859,buggy
1,0.004237,0,0,2,533,3,2,22,140,2,7,16,0.5,423,263.8333,236,buggy
10,0.056604,0.006289,0,1,330,4,3,14,17,1,1,3,0.333333,2,2,159,clean
4,0,0.014599,0,2,549,5,4,20,254,1,6,22,0.545455,279,230.5,274,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,39,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,192,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,48,clean
2,0,0.008264,0,1,408,2,2,16,408,1,54,421,0.114014,303,144.33333,242,buggy
1,0,0.004739,0,4,110,6,4,13,0,1,22,70,0.042857,392,241,211,buggy
6,0.002528,0.001264,2,32,283,41,5,22,28,1,1,1,1,242,193.5,1582,clean
28,0.01963,0.012702,5,2,108,3,1,22,69,1,1,1,1,55,55,866,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,135,clean
8,0.017021,0.017021,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,235,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,181,clean
4,0.018519,0,0,3,1,4,1,9,0,1,1,1,1,271,271,216,buggy
1,0,0.010638,0,1,392,2,2,13,392,1,10,54,0.222222,284,235.5,94,clean
4,0.027397,0.027397,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,73,buggy
57,0.965517,1,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,29,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,62,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,857,clean
3,0,0.002564,0,3,109,5,4,8,42,1,9,12,0.833333,391,240,1170,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,37,clean
2,0.001408,0.001408,0,0,0,2,1,20,0,1,10,23,0.565217,405,245.83333,710,clean
1,0.004184,0,0,1,10,2,1,18,10,1,7,7,0.571429,218,218,239,clean
2,0.001186,0.001186,0,3,246,8,3,16,147,1,2,2,1,64,64,843,buggy
3,0,0.012821,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,234,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,115,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,138,clean
40,0.183007,0.078431,6,0,0,1,1,21,0,1,1,2,0.5,1,1,153,clean
2,0.009804,0.009804,0,2,151,3,3,21,145,1,51,278,0.183453,190,190,102,buggy
12,0.001464,0.001046,0,5,391,10,4,18,95,1,1,1,1,36,18.5,4780,clean
41,0.075893,0.107143,5,1,101,3,2,16,1,2,15,38,0.210526,156,107.5,224,clean
2,0.002304,0.002304,0,7,223,9,3,21,45,1,2,2,0.5,251,202.5,434,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,73,clean
380,0.082722,0.072127,80,8,119,10,4,10,8,1,2,3,1,173,124.5,2454,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,611,clean
7,0.023256,0.031008,3,1,274,2,2,17,274,1,4,19,0.315789,4,2.5,129,buggy
3,0.004184,0,1,0,14,2,1,20,14,1,1,1,1,22,22,717,clean
2,0,0.01005,0,4,414,5,4,16,329,1,54,421,0.114014,303,144.33333,199,buggy
2,0.000219,0.000219,0,25,108,39,2,7,0,1,1,1,1,119,119,4574,buggy
2,0.001057,0.001057,0,1,254,4,3,0,187,1,45,201,0.348259,516,365,946,clean
9,0.015957,0.031915,1,1,6,3,1,21,0,1,1,18,0.111111,578,427,188,clean
2,0.00134,0.00134,0,1,109,2,2,7,109,1,13,30,0.466667,388,237,746,buggy
3,0,0.007126,0,6,414,7,4,16,164,1,54,421,0.114014,303,144.33333,421,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,217,clean
4,0.004796,0.004796,1,3,103,6,3,7,0,1,13,30,0.466667,388,237,417,buggy
2,0.052632,0,0,1,0,1,1,8,0,1,2,3,0.666667,7,4,38,buggy
3,0,0.011719,1,9,572,17,3,23,0,1,1,1,1,587,436,256,clean
7,0.076923,0.057692,1,2,510,3,3,19,255,2,14,19,0.894737,365,205.83333,52,buggy
194,1,1,0,0,499,2,2,13,499,2,22,59,0.305085,346,186.83333,97,clean
18,0.016544,0.016544,0,2,108,4,3,23,37,1,1,1,1,163,114.5,544,clean
3,0.002245,0.001122,1,1,477,6,4,2,25,1,5,5,0.8,621,271.66666,891,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,63,clean
3,0,0.06383,0,1,598,3,2,9,18,1,14,39,0.435897,283,234.5,47,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,81,clean
8,0.032258,0,2,9,572,16,3,23,30,1,2,2,1,586,435,248,clean
13,0.014463,0.012397,6,1,109,2,2,19,109,1,4,5,0.6,39,39,484,buggy
47,0.101449,0.068841,7,3,48,4,3,22,22,1,3,7,0.571429,112,63.5,276,buggy
4,0.03125,0.03125,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,64,buggy
10,0.024155,0.024155,2,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,207,clean
24,0.02459,0.02459,6,0,254,2,2,0,254,1,45,201,0.348259,516,365,488,clean
8,0.000415,0.001245,0,60,382,96,3,19,0,1,1,1,1,461,310,4819,clean
10,0.005931,0.005931,1,4,275,9,4,13,29,1,1,1,1,3,3,843,buggy
4,0.010582,0.010582,1,4,254,8,3,1,0,1,45,201,0.004975,517,366,189,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,96,clean
2,0,0.032787,0,0,0,1,1,22,0,1,6,53,0.132075,285,236.5,61,clean
2,0.029412,0.029412,0,3,118,5,3,22,8,1,6,20,0.15,172,123.5,34,clean
2,0,0.008584,0,2,414,3,3,16,288,1,54,421,0.114014,303,144.33333,233,buggy
23,0.024324,0.037838,1,0,0,1,1,7,0,1,13,25,0.28,27,27,370,clean
55,0.180272,0.006803,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,294,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,95,clean
4,0.012658,0.037975,1,1,9,2,1,15,9,1,3,14,0.285714,134,85.5,79,clean
1,0,0.004115,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,243,buggy
144,1.014085,1.014085,1,0,0,1,1,8,0,1,16,212,0.004717,289,289,71,clean
2,0,0.039216,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,51,buggy
4,0.017964,0.005988,1,1,274,2,2,17,274,1,4,19,0.315789,4,2.5,167,buggy
2,0.000179,0.000179,0,38,247,48,7,15,0,1,1,1,1,224,175.5,5575,buggy
66,0.003469,0.000053,16,2,161,11,4,15,0,1,1,2,1,61,61,18735,buggy
3,0.00183,0.000915,1,5,160,7,4,0,59,1,7,7,0.857143,1,1,1093,buggy
7,0.021898,0.029197,3,2,274,3,3,17,24,1,4,19,0.315789,4,2.5,137,buggy
4,0.00495,0.00495,1,4,254,7,5,1,0,1,45,201,0.004975,517,366,404,buggy
8,0.006861,0.006861,1,1,22,2,2,12,22,2,14,21,0.428571,309,158,583,buggy
23,0.024845,0.118012,3,3,8,3,1,14,7,1,2,6,0.333333,626,276.66666,161,buggy
0,0,0,0,0,140,2,1,13,140,1,1,17,0.235294,413,253.83333,28,clean
1,0,0.00885,0,0,385,2,2,14,385,1,11,58,0.189655,288,129.33333,113,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,55,clean
10,0.013624,0.013624,4,0,0,1,1,15,0,2,4,9,0.222222,40,40,367,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,24,clean
408,0,0.795322,1,1,9,7,1,21,0,1,2,19,0.157895,583,432,513,clean
23,0.025,0.006944,5,0,14,3,1,9,0,1,1,1,1,23,23,720,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,288,clean
10,0.046632,0.005181,0,2,261,6,3,11,3,1,21,68,0.073529,193,193,193,buggy
16,0.013453,0.004484,2,1,10,2,2,2,10,1,1,1,1,37,37,892,buggy
858,1.002336,1.002336,1,0,0,1,1,8,0,1,16,212,0.004717,289,289,428,clean
29,0.003937,0.001027,4,67,538,86,8,10,10,1,1,1,1,12,11.5,5842,buggy
2,0,0.042553,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,47,buggy
4,0.013333,0.04,0,1,254,2,2,0,254,1,12,21,0.714286,514,363,75,buggy
18,0.391304,0,0,1,501,3,2,6,0,1,2,4,0.5,537,386,46,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,122,clean
65,0.159184,0.106122,4,5,79,7,3,1,0,1,1,1,1,41,41,245,buggy
2,0.000056,0.000056,0,10,164,24,7,12,1,1,1,1,1,44,26.5,17762,clean
12,0.007059,0.007059,5,12,254,18,4,0,0,1,45,201,0.348259,516,365,850,clean
40,0.004976,0.001887,4,63,508,81,7,8,5,1,1,1,1,364,204.83333,5828,buggy
2,0.017544,0.017544,0,2,125,3,2,14,1,2,11,21,0.428571,170,121.5,57,clean
4,0.037736,0.037736,1,0,0,1,1,13,0,1,1,3,0.333333,29,29,53,clean
23,0.003165,0.002901,2,0,122,4,3,22,97,1,1,1,1,1,1,3792,clean
24,0.02333,0.002121,2,10,155,15,4,20,0,1,1,1,1,82,82,943,buggy
2,0.002681,0.002681,0,3,255,6,2,23,0,1,6,11,0.454545,523,372,373,clean
2,0.035714,0.035714,0,1,0,2,1,14,0,1,7,31,0.290323,421,261.8333,28,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,147,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,66,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,96,clean
4,0.028571,0.028571,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,70,buggy
3,0.005063,0.002532,1,4,508,8,3,18,15,1,2,5,0.8,5,2.5,395,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,80,clean
41,0.075893,0.107143,5,1,99,2,2,2,99,1,6,12,0.25,153,104.5,224,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,209,clean
8,0.020833,0.020833,1,1,0,1,1,1,0,1,2,2,1,257,257,192,buggy
16,0.010519,0,0,4,149,6,4,12,16,2,3,3,1,79,79,1521,buggy
115,0.198347,0.118457,7,1,8,2,2,17,8,1,1,1,1,97,97,363,buggy
2,0.005525,0.005525,0,0,254,3,2,0,248,1,45,201,0.348259,516,365,181,clean
1,0.014925,0,0,1,103,2,1,0,103,1,22,70,0.2,387,236,67,buggy
2,0.000681,0.000681,0,1,8,2,2,2,8,1,1,1,1,1,1,1469,buggy
3,0.00463,0.002315,1,12,274,15,4,17,19,1,4,19,0.315789,4,2.5,432,buggy
8,0.040268,0.013423,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,149,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,235,clean
4,0.006897,0.006897,1,2,339,5,1,21,0,1,1,18,0.111111,578,427,290,clean
5,0.002151,0.001434,2,5,134,7,3,12,22,2,14,21,0.428571,309,158,1395,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,367,clean
4,0.061224,0.020408,0,1,103,2,1,0,103,1,22,70,0.2,387,236,49,buggy
8,0.003605,0.002163,3,10,388,15,5,21,52,2,14,23,0.521739,535,384,1387,buggy
0,0,0,0,0,0,1,1,18,0,1,1,1,1,399,239.83333,465,clean
14,0.157143,0.042857,2,3,519,4,3,12,34,1,1,1,1,1,1,70,buggy
1,0.011494,0,0,1,140,3,1,14,0,1,7,31,0.290323,421,261.8333,87,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,63,clean
1,0.008065,0,0,1,103,3,1,0,97,1,22,70,0.2,387,236,124,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,293,clean
13,0.012035,0.002188,2,8,117,10,3,1,0,1,1,1,1,91,91,914,buggy
0,0,0,0,0,0,1,1,13,0,1,1,8,0.125,418,258.8333,29,clean
37,0.005203,0.003964,2,9,304,14,3,17,55,1,1,1,1,559,408,4036,buggy
19,0.044444,0.04,6,1,0,1,1,23,0,1,3,3,0.666667,1,1,225,buggy
33,0.093284,0.029851,7,1,9,2,2,23,9,1,1,1,1,4,4,268,buggy
9,0.002225,0.00178,3,11,249,16,6,22,67,1,10,19,0.736842,229,180.5,2247,buggy
142,0,0.366925,0,1,26,3,2,15,0,1,3,3,1,321,170,387,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,100,clean
10,0.001262,0.001262,4,2,293,9,4,20,47,1,1,1,1,186,186,3961,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,105,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,328,clean
15,0.000223,0.003126,0,14,15,19,1,22,0,2,2,2,0.5,21,21,4479,buggy
2,0.001631,0.001631,0,3,249,5,4,22,51,1,10,19,0.736842,229,180.5,613,buggy
2,0.000252,0.000252,0,2,246,8,4,19,119,1,2,2,1,33,33,3961,clean
43,0.002128,0.00028,2,14,447,33,7,11,29,1,1,1,1,309,149.83333,17860,clean
2,0.001541,0.001541,0,1,254,6,3,0,198,1,45,201,0.348259,516,365,649,clean
27,0.067692,0.015385,0,2,226,2,2,21,226,1,51,278,0.183453,190,190,325,buggy
239,0,0.768489,1,2,342,8,1,21,0,1,2,19,0.157895,583,432,311,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,54,clean
3,0.000939,0.001878,1,1,67,3,3,23,55,1,8,8,0.625,25,25,1065,buggy
