@relation camel_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {buggy,clean}

@data
5,0.0058,0,4,11,169,14,3,15,98,1,5,24,0.708333,620,620,862,buggy
2,0.008,0.008,0,1,0,1,1,12,0,2,71,82,0.097561,66,66,125,buggy
3,0,0.026549,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,113,clean
2,0,0.012739,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,157,clean
2,0.011236,0.011236,0,2,105,4,3,13,13,1,285,493,0.018256,65,65,89,clean
6,0.007092,0.007092,1,7,553,10,5,8,58,1,46,234,0.32906,438,348,423,buggy
4,0.016529,0.016529,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,121,clean
13,0,0.035616,1,3,68,3,2,13,4,3,31,36,0.166667,42,42,365,buggy
7,0.133333,0.1,2,1,0,1,1,23,0,3,5,13,0.230769,95,95,30,buggy
54,0.024501,0.024501,27,2,5,2,1,14,5,4,31,75,0.213333,49,49,1102,buggy
0,0,0,0,1,0,1,1,16,0,4,7,107,0.056075,45,45,47,buggy
2,0.033333,0.033333,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,30,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,35,buggy
265,0.655319,0.47234,5,4,337,4,3,18,79,1,2,2,1,122,73,235,buggy
2,0.012821,0.012821,0,1,0,1,1,16,0,1,79,133,0.338346,35,26,78,buggy
2,0.007813,0.007813,0,8,624,12,5,10,393,7,817,2007,0.159442,43,43,128,buggy
2,0.007813,0.007813,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,128,buggy
8,0.059259,0,0,5,392,8,3,9,26,1,1,1,1,290,200,135,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,876,clean
2,0.009901,0.009901,0,3,169,4,2,10,1,7,817,2007,0.159442,43,43,101,buggy
35,0.4125,0.025,2,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,buggy
2,0.009709,0.009709,0,1,233,2,1,15,233,2,2,47,0.340426,705,705,103,clean
2,0.023256,0.023256,0,3,189,4,2,21,66,7,1736,7872,0.132495,145,57.666668,43,clean
6,0,0.027397,1,8,597,11,5,10,174,6,277,499,0.330661,26,26,219,buggy
2,0.012987,0.012987,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,77,clean
3,0.006897,0.003448,1,3,122,5,4,9,63,3,33,76,0.328947,828,597,290,buggy
2,0.007576,0.007576,0,3,1,3,1,11,0,2,2,146,0.006849,1123,816,132,buggy
6,0.026432,0,0,1,0,1,1,13,0,1,1,1,1,144,144,227,buggy
9,0.026738,0.02139,4,0,0,2,1,8,0,1,2,4,1,3,3,187,clean
13,0.011701,0,1,12,84,18,5,15,14,1,30,32,0.40625,44,44,1111,clean
4,0.054054,0.054054,1,1,0,1,1,5,0,1,3,3,1,616,385,37,buggy
70,0.049861,0.014774,12,14,93,16,2,23,0,3,5,13,0.230769,95,95,1083,buggy
4,0.030769,0,0,1,0,1,1,12,0,2,2,7,0.285714,528,438,130,buggy
2,0.015873,0.015873,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,63,clean
2,0.003724,0,0,10,692,13,8,16,28,2,6,8,0.5,485,254,537,buggy
98,0.708861,0.531646,0,1,0,1,1,11,0,1,1,7,0.142857,762,455,79,buggy
81,1.35,0,0,0,0,1,1,17,0,1,1,15,0.133333,194,194,60,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,110,clean
10,0.015075,0.035176,4,2,604,3,3,17,569,2,178,337,0.338279,39,39,199,buggy
2,0.006757,0.006757,0,1,193,3,3,21,166,7,1736,7872,0.132495,145,57.666668,148,clean
0,0,0,0,1,0,1,1,0,0,1,9,41,0.04878,202,153.5,217,buggy
8,0.003817,0.01145,3,11,604,14,7,17,18,2,178,337,0.338279,39,39,524,buggy
10,0.070588,0.047059,2,0,0,1,1,11,0,2,2,5,0.6,23,23,85,clean
2,0.015873,0,0,5,279,5,2,8,111,6,153,288,0.246528,126,77.5,126,buggy
3,0.0375,0,2,3,92,4,3,10,45,1,278,479,0.066806,55,55,80,buggy
6,0.151515,0.030303,0,2,35,2,2,14,35,1,1,5,0.4,1,1,33,buggy
2,0.011111,0.011111,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,90,clean
2,0.008333,0.008333,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,120,clean
2,0.006135,0.006135,0,3,113,3,2,17,99,5,227,243,0.341564,98,50.5,163,buggy
4,0.068966,0.068966,1,1,0,1,1,17,0,5,7,27,0.222222,503,272,29,buggy
2,0.027027,0.027027,0,1,240,3,3,9,59,1,1,4,0.25,1068,761,37,clean
6,0.086957,0.043478,1,0,0,1,1,10,0,1,3,3,0.666667,24,24,46,clean
2,0.011765,0.011765,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,85,clean
2,0.006711,0.006711,0,4,468,5,3,21,84,3,113,142,0.521127,34,30,149,buggy
3,0.022727,0.011364,1,2,20,2,2,9,20,3,33,76,0.328947,828,597,88,buggy
51,0.980392,0.019608,1,0,0,1,1,11,0,1,1,2,1,221,131,51,clean
5,0.007342,0,0,6,426,10,3,10,5,2,287,282,0.170213,309,273,681,buggy
2,0.017241,0.017241,0,1,105,3,2,13,13,1,285,493,0.018256,65,65,58,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,31,buggy
4,0.039216,0.039216,0,1,0,1,1,14,0,1,1,1,1,136,136,51,buggy
2,0.012821,0.012821,0,1,0,1,1,16,0,1,79,133,0.338346,35,26,78,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,36,buggy
2,0.002874,0.002874,0,6,458,8,3,8,109,6,153,288,0.246528,126,77.5,348,buggy
2,0.007752,0.007752,0,6,791,11,5,21,166,7,1736,7872,0.132495,145,57.666668,129,clean
6,0.09375,0.09375,0,2,1,2,1,8,1,1,2,3,1,130,130,32,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,57,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,36,buggy
0,0,0,0,1,0,1,1,19,0,2,9,59,0.033898,1,1,103,buggy
2,0.005882,0.005882,0,2,280,2,2,21,280,3,113,142,0.521127,34,30,170,buggy
2,0.002882,0.002882,0,5,635,8,4,11,42,4,57,302,0.056291,187,138.5,347,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,33,buggy
116,0.975904,0.421687,0,4,121,7,4,18,9,3,294,601,0.016639,116,116,83,buggy
7,0.022654,0,0,3,15,4,1,11,9,1,2,5,0.6,254,254,309,buggy
2,0.006289,0.006289,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,159,clean
94,0.486726,0.345133,1,2,121,5,3,18,9,3,294,601,0.016639,116,116,113,buggy
2,0.001773,0.001773,0,9,702,15,7,8,198,6,153,288,0.246528,126,77.5,564,buggy
86,0.083333,0.121429,2,3,92,4,1,16,0,1,1,1,1,508,508,420,clean
5,0.076923,0.115385,0,2,0,2,1,13,0,1,2,8,0.5,418,328,26,buggy
2,0.006369,0.006369,0,2,145,2,2,21,145,3,113,142,0.521127,34,30,157,buggy
12,0.004121,0.004121,1,16,398,26,7,18,89,1,115,124,0.241935,149,113,1456,clean
2,0.011905,0.011905,0,2,105,4,3,13,13,1,285,493,0.018256,65,65,84,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,104,buggy
2,0.021277,0.021277,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,47,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,111,clean
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,49,buggy
4,0.037037,0.037037,1,2,327,2,2,10,327,7,817,2007,0.159442,43,43,54,buggy
6,0.019608,0.019608,1,5,23,6,2,16,11,1,1,3,0.666667,21,21,153,buggy
2,0.022727,0.022727,0,2,260,3,1,11,231,2,20,47,0.234043,704,704,44,clean
2,0.020408,0.020408,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,49,clean
15,0.064516,0.004608,0,5,2,5,1,13,0,2,2,143,0.013986,1125,818,217,buggy
2,0,0.05,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,40,clean
2,0.020408,0.020408,0,1,48,2,2,21,48,7,1736,7872,0.132495,145,57.666668,49,clean
2,0.004032,0.004032,0,2,0,2,1,21,0,3,113,142,0.521127,34,30,248,buggy
1,0.003344,0,0,6,602,6,5,8,76,1,46,234,0.32906,438,348,299,buggy
11,0.004127,0.003439,0,2,24,4,3,18,7,2,7,6,0.666667,9,9,1454,buggy
2,0.006452,0.006452,0,1,54,2,2,21,54,7,1736,7872,0.132495,145,57.666668,155,clean
2,0.009259,0.009259,0,5,497,11,5,17,99,3,13,19,0.789474,229,119.5,108,buggy
5,0.006667,0.01,1,4,315,4,2,15,10,3,20,45,0.333333,64,64,300,buggy
13,0,0.036827,0,12,544,18,5,17,33,5,40,130,0.061538,93,93,353,clean
3,0.011173,0.005587,0,2,254,6,4,15,133,2,41,45,0.155556,732,732,179,clean
2,0.014493,0.014493,0,2,181,3,3,21,189,7,1736,7872,0.132495,145,57.666668,69,clean
2,0.015625,0.015625,0,0,756,3,3,21,168,7,1736,7872,0.132495,145,57.666668,64,clean
6,0.050505,0.010101,3,1,0,1,1,18,0,1,10,65,0.092308,195,195,99,buggy
3,0.020408,0,0,1,281,3,2,17,64,1,2,2,1,250,214,147,clean
36,0.040708,0.023009,10,10,321,11,2,7,15,1,2,4,0.5,21,21,565,buggy
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,57,buggy
2,0.006006,0,0,5,398,9,3,23,0,4,38,54,0.425926,32,23,333,buggy
1,0,0.023256,0,2,99,3,3,13,56,1,3,39,0.051282,811,580,43,buggy
38,0.215517,0.112069,4,4,124,8,3,12,0,3,295,304,0.013158,122,122,116,buggy
2,0.000696,0.000696,0,3,410,9,5,19,3,1,1,3,0.666667,41,23.5,1437,clean
2,0.007634,0.007634,0,1,603,3,3,21,4,7,1736,7872,0.132495,145,57.666668,131,clean
2,0.001292,0.001292,0,3,325,5,3,17,165,5,36,59,0.694915,3,3,774,buggy
3,0.0375,0,2,3,92,4,3,10,45,1,278,479,0.066806,55,55,80,buggy
19,0.173333,0.08,3,3,118,3,3,13,4,1,1,4,0.25,2,2,75,buggy
25,0.046512,0.147287,3,3,124,7,3,18,1,1,293,302,0.006623,121,121,129,clean
2,0.012048,0.012048,0,3,105,5,3,13,13,1,285,493,0.018256,65,65,83,clean
3,0,0.033333,0,1,166,2,2,17,166,4,226,1066,0.124765,42,42,90,clean
17,0.044693,0.050279,0,1,0,2,1,13,0,1,1,1,1,3,3,179,clean
5,0.019841,0,0,2,518,4,4,8,4,1,3,76,0.276316,2,2,252,buggy
2,0.002933,0.002933,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,341,clean
2,0.00885,0.00885,0,1,105,3,2,13,13,1,285,493,0.018256,65,65,113,clean
2,0.014286,0.014286,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,70,clean
4,0.037037,0.037037,1,1,0,1,1,8,0,2,2,3,0.333333,5,5,54,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,122,clean
10,0,0.077519,0,1,0,1,1,10,0,3,10,13,0.384615,128,128,129,buggy
2,0.037037,0.037037,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,27,clean
2,0.010811,0,1,3,92,4,3,10,36,1,278,479,0.066806,55,55,185,buggy
2,0.011236,0.011236,0,2,111,5,4,10,5,1,282,487,0.002053,44,44,89,clean
4,0.018018,0.018018,0,2,164,2,2,12,164,3,19,48,0.333333,38,38,111,buggy
2,0.018519,0.018519,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,54,clean
4,0.017391,0.017391,0,1,327,5,4,18,286,1,115,124,0.241935,149,113,115,clean
2,0.007463,0.007463,0,1,176,3,3,6,163,1,17,18,0.833333,667,436,134,clean
2,0.001276,0.001276,0,9,585,17,8,12,0,3,19,48,0.333333,38,38,784,buggy
2,0.03125,0.03125,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,32,clean
2,0.002088,0.002088,0,4,1,4,1,11,0,2,2,146,0.006849,1124,817,479,buggy
10,0.006361,0.006361,4,8,398,13,5,16,8,1,79,133,0.338346,35,26,786,buggy
2,0.009346,0.009346,0,3,707,3,2,17,99,5,227,243,0.341564,98,50.5,107,buggy
1,0,0.011236,0,0,0,2,1,9,0,1,8,39,0.076923,1065,758,89,clean
2,0.009009,0.009009,0,5,439,7,4,21,56,7,1736,7872,0.132495,145,57.666668,111,clean
2,0.018182,0.018182,0,1,243,2,2,21,243,7,1736,7872,0.132495,145,57.666668,55,clean
2,0.008264,0.008264,0,4,364,5,2,16,4,1,15,15,0.066667,573,266,121,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,130,buggy
2,0.001172,0.001172,0,3,1,3,1,11,0,2,2,146,0.006849,1123,816,853,buggy
117,0.019751,0.023043,11,12,547,23,7,15,0,3,68,66,0.227273,311,275,2734,buggy
2,0.010989,0.010989,0,1,18,3,3,10,5,1,282,487,0.002053,44,44,91,clean
16,0.035461,0.002364,1,4,293,6,4,13,77,2,2,3,1,191,101,423,buggy
3,0.047619,0.02381,1,1,0,2,1,14,0,1,1,6,0.333333,4,4,42,clean
2,0.008197,0.008197,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,122,clean
20,0.00215,0.00215,3,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,4651,buggy
1,0,0.010638,0,1,579,3,3,19,214,1,125,288,0.288194,71,53.5,94,buggy
1,0.035714,0,0,0,0,1,1,16,0,1,1,4,0.5,485,485,28,clean
5,0.006061,0.024242,1,2,85,3,2,8,1,1,1,1,1,219,219,165,clean
2,0.009259,0.009259,0,1,1,2,1,18,1,1,1,1,1,16,16,108,clean
34,0.018182,0.290909,2,2,46,3,2,15,0,2,105,107,0.028037,222,222,110,buggy
0,0,0,0,1,0,1,1,18,0,2,9,50,0.06,160,160,69,buggy
2,0.021277,0.021277,0,2,608,3,3,21,66,7,1736,7872,0.132495,145,57.666668,47,clean
2,0.003021,0.003021,0,4,473,5,3,10,348,6,277,499,0.330661,26,26,331,buggy
2,0.022727,0.022727,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,44,clean
2,0.008065,0.008065,0,0,27,2,2,21,27,7,1736,7872,0.132495,145,57.666668,124,clean
35,0.231579,0.136842,2,6,806,8,4,12,0,2,2,2,1,1042,735,95,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,161,buggy
562,0.332151,0.332151,1,9,766,15,7,11,0,1,5,5,0.6,576,345,846,buggy
3,0,0.048387,0,3,3,3,1,10,0,2,3,9,0.444444,59,59,62,buggy
3,0.027027,0,2,1,92,2,2,10,92,1,278,479,0.066806,55,55,111,buggy
2,0.006667,0.006667,0,6,582,7,5,10,107,1,4,6,0.5,629,322,150,buggy
1,0.004219,0,0,4,602,4,3,8,76,1,46,234,0.32906,438,348,237,buggy
4,0.018692,0.018692,0,2,624,2,2,15,624,4,13,26,0.423077,48,48,107,buggy
6,0.111111,0.111111,0,0,0,1,1,17,0,1,4,5,0.2,39,39,27,clean
4,0.009569,0.009569,1,1,0,1,1,10,0,7,817,2007,0.159442,43,43,209,buggy
2,0.0125,0.0125,0,2,62,2,2,15,62,1,4,6,0.5,511,421,80,buggy
2,0.011905,0.011905,0,0,375,2,2,21,375,7,1736,7872,0.132495,145,57.666668,84,clean
116,0.975904,0.421687,0,4,121,7,4,18,9,3,294,601,0.016639,116,116,83,buggy
0,0,0,0,1,0,1,1,11,0,6,34,181,0.066298,107,58.5,161,buggy
2,0.013514,0.013514,0,1,168,3,2,21,166,7,1736,7872,0.132495,145,57.666668,74,clean
31,0.137615,0.146789,5,3,260,3,3,9,1,1,1,2,0.5,150,150,109,buggy
16,0.057554,0,0,3,108,5,2,17,80,1,3,5,1,10,9.5,278,buggy
2,0.009259,0.009259,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,108,clean
1,0.007874,0,0,2,142,2,2,8,142,1,46,234,0.32906,438,348,127,buggy
2,0.00155,0.00155,0,6,693,8,6,17,19,5,227,243,0.341564,98,50.5,645,buggy
14,0.030888,0.023166,0,1,72,3,1,15,42,1,1,1,1,75,75,259,clean
8,0.002738,0.002738,2,9,624,14,11,10,4,7,817,2007,0.159442,43,43,1461,buggy
62,0.196078,0.20915,4,2,0,2,1,14,0,1,2,5,0.4,165,165,153,buggy
22,0.222222,0,3,1,5,2,1,13,5,1,1,2,0.5,183,183,99,buggy
2,0.013333,0.013333,0,1,3,2,1,10,3,3,7,24,0.333333,47,47,75,buggy
2,0,0.058824,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,34,clean
2,0,0.023529,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,85,clean
2,0.022222,0.022222,0,1,231,2,1,11,231,2,20,47,0.234043,704,704,45,clean
1,0.003953,0,0,2,272,3,3,11,264,1,1,1,1,20,20,253,clean
2,0.034483,0.034483,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,29,clean
2,0.025641,0.025641,0,2,76,4,4,10,33,2,6,23,0.217391,735,504,39,buggy
14,0.008974,0.008974,0,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,780,buggy
2,0.007042,0.007042,0,1,0,1,1,17,0,1,1,15,0.066667,451,451,142,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,80,clean
4,0.031746,0.031746,0,1,0,1,1,16,0,1,13,37,0.216216,37,28,63,buggy
96,0.508929,0.348214,3,2,121,5,3,18,9,3,294,601,0.016639,116,116,112,buggy
2,0.003205,0.003205,0,1,0,2,2,11,0,1,1,1,1,338,302,312,clean
2,0.005236,0.005236,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,191,clean
2,0.027027,0.027027,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,37,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,38,buggy
2,0.012048,0.012048,0,3,105,5,3,13,13,1,285,493,0.018256,65,65,83,clean
5,0.003754,0,1,5,159,5,2,19,156,1,3,7,0.714286,29,29,1332,buggy
2,0.019231,0.019231,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,52,clean
144,0.776224,0.230769,7,1,0,1,1,15,0,2,5,8,0.875,199,199,143,buggy
4,0.013605,0.013605,1,1,0,1,1,23,0,1,6,16,0.375,19,10,147,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,29,buggy
2,0.020408,0.020408,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,49,clean
14,0.018735,0.014052,2,2,150,3,3,21,7,1,23,57,0.122807,67,49.5,427,buggy
3,0.02439,0.012195,0,2,6,2,1,12,6,2,2,7,0.285714,528,438,82,buggy
2,0.018868,0.018868,0,1,774,4,3,21,3,7,1736,7872,0.132495,145,57.666668,53,clean
8,0.006319,0.006319,1,1,0,1,1,16,0,1,21,42,0.333333,34,25,633,buggy
2,0.007813,0.007813,0,1,166,2,2,21,166,7,1736,7872,0.132495,145,57.666668,128,clean
13,0.141304,0,1,6,857,10,5,11,66,2,288,290,0.072414,867,636,92,buggy
2,0.00369,0.00369,0,1,0,1,1,13,0,3,16,17,0.588235,67,67,271,buggy
3,0.006515,0.003257,0,1,0,1,1,20,0,1,1,1,1,216,216,307,buggy
20,0.294118,0.294118,0,1,43,2,2,21,43,1,4,4,1,370,370,34,buggy
2,0.005952,0.005952,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,168,clean
2,0.008696,0.008696,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,115,buggy
2,0.007813,0.007813,0,1,166,2,2,21,166,7,1736,7872,0.132495,145,57.666668,128,clean
4,0.008734,0.008734,1,1,0,1,1,18,0,1,2,7,0.285714,2,2,229,buggy
2,0.00463,0.00463,0,0,0,1,1,17,0,3,12,12,0.75,1,1,216,clean
2,0.018182,0.018182,0,5,123,8,4,21,20,7,1736,7872,0.132495,145,57.666668,55,clean
2,0.015873,0,0,0,0,1,1,17,0,1,1,15,0.133333,194,194,126,clean
7,0.112903,0,0,1,309,2,2,15,309,1,3,5,0.8,77,41,62,buggy
2,0.005525,0.005525,0,3,563,5,4,10,462,7,817,2007,0.159442,43,43,181,buggy
32,0.032454,0.032454,3,1,146,5,3,10,0,1,1,1,1,183,93,493,clean
19,0.074074,0.004115,0,8,732,18,8,9,71,2,2,2,1,471,240,243,clean
2,0.002841,0.002841,0,1,0,1,1,10,0,2,23,34,0.058824,69,69,352,buggy
38,0.215517,0.112069,4,6,124,11,5,12,0,3,295,304,0.013158,122,122,116,buggy
2,0.030303,0.030303,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,33,clean
28,0.022756,0.012642,3,5,7,5,1,18,4,1,1,1,1,102,102,791,buggy
36,0.134328,0.134328,3,3,134,4,3,20,62,1,1,34,0.176471,987,756,134,buggy
2,0.011111,0.011111,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,90,clean
5,0.003947,0.002632,0,5,107,7,4,6,0,1,1,1,1,847,616,760,clean
2,0.003521,0.003521,0,1,760,3,2,8,2,3,132,162,0.049383,157,108.5,284,clean
33,0.009009,0.288288,3,2,46,3,2,15,0,2,105,107,0.028037,222,222,111,buggy
2,0.02,0.02,0,2,101,3,3,0,0,1,2,8,0.125,4,4,50,clean
1,0,0.006173,0,4,613,5,3,17,217,1,85,91,0.10989,152,103.5,162,buggy
0,0,0,0,1,0,1,1,18,0,2,6,16,0.25,208,159.5,785,buggy
3,0,0.015075,0,3,175,4,2,12,96,1,1,2,1,116,116,199,clean
2,0.00885,0.00885,0,1,105,3,2,13,13,1,285,493,0.018256,65,65,113,clean
9,0.216216,0.027027,0,2,112,3,3,11,69,2,14,26,0.269231,882,651,37,buggy
6,0.088889,0.044444,1,2,57,3,2,11,0,1,2,5,0.2,602,602,45,clean
3,0,0.071429,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,42,clean
5,0.014286,0.009524,1,1,0,1,1,10,0,7,817,2007,0.159442,43,43,210,buggy
2,0.007813,0.007813,0,7,791,13,5,21,24,7,1736,7872,0.132495,145,57.666668,128,clean
19,0.069231,0.076923,0,3,535,4,2,8,1,3,132,162,0.049383,157,108.5,130,clean
2,0,0.013514,0,0,0,1,1,13,0,1,1,2,0.5,176,176,148,clean
81,0.262458,0.006645,7,1,100,2,2,19,100,1,3,3,0.666667,671,671,301,buggy
2,0.012987,0.012987,0,2,185,2,2,14,185,3,9,14,0.428571,233,123.5,77,buggy
2,0.003953,0.003953,0,2,393,8,3,21,13,7,1736,7872,0.132495,145,57.666668,253,clean
6,0.019737,0.019737,1,1,0,1,1,13,0,1,3,5,0.2,162,162,152,buggy
2,0.041667,0,0,1,0,1,1,10,0,1,278,479,0.066806,55,55,48,buggy
2,0.007813,0.007813,0,7,765,11,5,17,140,1,85,91,0.10989,152,103.5,128,buggy
0,0,0,0,0,0,1,1,10,0,3,25,78,0.24359,37,21,58,clean
4,0.02381,0.02381,1,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,84,buggy
30,0.017094,0.019536,2,2,0,2,1,17,0,2,2,4,1,206,206,819,buggy
32,0.078652,0.101124,13,1,0,1,1,12,0,2,2,296,0.003378,1121,814,178,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,69,clean
2,0.008264,0.008264,0,1,232,2,1,15,232,2,2,47,0.340426,705,705,121,clean
2,0.040816,0,1,3,463,4,3,10,100,2,337,351,0.150997,103,55,49,buggy
5,0.04386,0,0,2,65,2,2,8,65,1,3,76,0.276316,2,2,114,buggy
29,0.170732,0.006098,3,4,5,5,1,20,4,1,1,1,1,7,7,164,buggy
2,0.025641,0.025641,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,39,clean
12,0.045226,0.015075,3,1,0,1,1,22,0,1,2,3,1,4,4,199,buggy
2,0.021277,0.021277,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,47,clean
2,0.008547,0.008547,0,3,608,4,3,10,574,7,817,2007,0.159442,43,43,117,buggy
6,0.003409,0.003409,1,1,0,1,1,13,0,1,1,1,1,177,177,880,buggy
26,0.113537,0,1,3,59,6,3,10,13,3,19,23,0.73913,80,80,229,clean
16,0.016867,0.021687,2,1,39,2,2,11,39,2,18,21,0.238095,676,445,415,clean
5,0,0.014881,0,3,61,4,3,12,18,1,8,58,0.051724,714,483,336,buggy
10,0.020619,0.005155,0,2,0,2,1,12,0,1,2,2,0.5,18,18,388,buggy
2,0,0.011561,0,2,42,4,2,13,39,2,15,33,0.424242,69,69,173,clean
27,0,0.22314,1,3,78,4,3,18,2,1,5,46,0.130435,180,131.5,121,buggy
2,0.001543,0.001543,0,15,445,19,8,21,43,1,21,40,0.45,30,21,648,buggy
1,0,0.002387,0,2,166,3,3,17,12,4,226,1066,0.124765,42,42,419,clean
7,0.004232,0,0,14,720,25,7,20,9,1,1,1,1,502,271,1654,clean
13,0.030806,0,1,5,403,8,5,16,84,1,1,2,1,1,1,422,buggy
2,0.022727,0.022727,0,3,615,4,3,21,66,7,1736,7872,0.132495,145,57.666668,44,clean
2,0.001647,0.001647,0,4,408,6,3,23,220,1,58,267,0.404494,20,11,607,buggy
1,0,0.004717,0,1,0,1,1,10,0,6,277,499,0.330661,26,26,212,buggy
2,0.007813,0.007813,0,7,765,11,5,17,140,1,85,91,0.10989,152,103.5,128,buggy
74,0.344,0.248,4,1,0,1,1,10,0,1,3,8,0.5,132,132,125,buggy
8,0.08,0.026667,1,1,0,1,1,17,0,2,2,4,1,206,206,75,buggy
10,0.002116,0.008466,2,19,535,23,8,13,24,2,13,54,0.12963,86,86,945,buggy
2,0.007813,0.007813,0,8,624,12,5,10,393,7,817,2007,0.159442,43,43,128,buggy
10,0.039063,0.039063,1,5,230,9,4,16,106,1,326,335,0.023881,669,669,128,buggy
10,0.023041,0.023041,2,1,0,1,1,9,0,1,2,18,0.055556,16,16,217,buggy
17,0.130435,0.054348,2,1,0,1,1,14,0,1,3,3,0.333333,6,6,92,buggy
16,0.410256,0,0,1,1,2,1,10,1,7,817,2007,0.159442,43,43,39,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,51,buggy
6,0.010811,0.021622,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,185,buggy
2,0.022222,0.022222,0,1,1,2,1,10,1,7,817,2007,0.159442,43,43,45,buggy
11,0.03125,0.0375,2,1,612,5,5,10,60,6,277,499,0.330661,26,26,160,buggy
2,0.020833,0.020833,0,3,29,3,1,10,22,7,817,2007,0.159442,43,43,48,buggy
2,0.012195,0.012195,0,3,670,5,3,21,243,7,1736,7872,0.132495,145,57.666668,82,clean
3,0.007752,0.015504,0,9,719,13,5,8,1,3,132,162,0.049383,157,108.5,129,clean
