@relation incubator-dolphinscheduler_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
34,0.4125,0.0125,1,0,2,5,5,16,0,4,15,22,0.227273,10,10,80,clean
28,0.053743,0,2,2,7,14,7,23,0,4,26,69,0.043478,9,9,521,clean
40,0.205882,0.029412,6,3,42,15,7,18,13,1,2,20,0.3,15,15,170,buggy
119,0.055808,0.021415,10,5,16,32,10,17,0,4,21,56,0.232143,4,4,1541,clean
20,0.010276,0.002569,4,3,9,17,10,13,0,3,6,7,0.142857,9,9,1557,clean
2,0.007905,0,0,10,29,51,11,17,0,1,2,2,1,40,40,253,buggy
2,0.003401,0.003401,0,2,45,15,10,16,10,1,1,1,1,26,26,294,clean
40,0.095823,0.002457,1,1,2,4,4,18,0,2,6,12,0.166667,10,10,407,clean
7,0.032258,0.080645,0,0,8,3,3,17,0,3,3,3,0.333333,12,12,62,clean
24,0.046875,0.046875,2,0,0,1,1,17,0,2,3,3,0.333333,8,8,256,clean
25,0.076412,0.006645,4,1,2,6,2,0,0,4,8,9,0.777778,10,10,301,clean
11,0.029032,0.006452,2,1,11,8,7,17,0,4,22,61,0.016393,7,7,310,clean
2,0.037037,0,0,2,2,4,2,20,0,3,7,6,0.166667,5,5,54,clean
7,0.004115,0.005487,1,0,4,7,7,17,0,4,9,13,0.230769,2,2,729,clean
493,0.85623,0.71885,2,0,22,11,7,17,0,3,3,3,0.333333,12,12,313,clean
4,0.004073,0.004073,0,2,22,15,9,15,1,4,9,11,0.272727,12,12,491,clean
7,0.031818,0,0,6,8,17,6,17,0,5,14,17,0.294118,9,9,220,clean
53,0.214953,0.03271,8,2,22,7,5,14,0,5,13,33,0.212121,2,2,214,buggy
70,0.464286,0.160714,4,1,0,1,1,15,0,1,1,1,1,4,4,112,buggy
8,0.008323,0.001189,0,4,35,31,10,11,0,1,1,1,1,15,15,841,clean
3,0.012987,0.025974,1,1,0,1,1,14,0,2,4,7,0.571429,65,65,77,buggy
39,0.053208,0.007825,7,4,77,23,10,14,3,2,4,7,0.571429,65,65,639,buggy
7,0.031818,0,0,5,1,8,2,17,0,3,7,8,0.125,3,3,220,clean
7,0.008081,0.006061,3,1,1,5,5,11,0,4,11,26,0.038462,21,21,495,clean
1,0.001664,0,0,7,67,29,11,18,1,1,2,2,1,17,17,601,buggy
9,0.010856,0,1,4,5,13,8,17,0,4,7,11,0.181818,18,18,829,clean
18,0.169811,0,2,1,8,12,7,16,3,4,22,61,0.114754,53,53,106,clean
10,0.117647,0,1,1,3,7,5,15,0,4,22,61,0.065574,1,1,85,clean
4,0.014085,0,0,1,4,14,7,17,0,4,22,61,0.016393,7,7,284,clean
6,0.011561,0.023121,2,1,3,7,6,10,0,4,11,26,0.384615,4,4,173,clean
17,0.019386,0.008078,3,2,1,4,2,15,0,3,7,6,0.166667,4,4,619,buggy
3,0.001299,0.000649,1,4,11,26,10,17,0,5,14,17,0.294118,9,9,1540,clean
14,0.070352,0,2,0,21,13,9,16,13,2,2,2,0.5,46,46,199,clean
19,0.030242,0.008065,0,1,4,11,7,20,1,4,13,25,0.16,8,8,496,clean
26,0.155689,0,0,0,19,6,5,16,0,5,23,67,0.059701,4,4,167,clean
105,1.552239,0.014925,2,2,1,4,2,17,0,2,5,6,1,1,1,67,clean
7,0.060976,0.02439,1,1,0,1,1,18,0,3,3,3,1,10,10,82,buggy
18,0.072,0,2,1,0,2,2,13,0,3,6,7,0.142857,9,9,250,clean
8,0.150943,0,0,1,0,1,1,16,0,2,6,12,0.25,17,17,53,buggy
2,0.005464,0,1,1,20,16,8,16,7,2,2,14,0.428571,58,58,366,clean
2,0.002151,0.002151,0,1,3,5,5,17,2,4,6,7,0.428571,1,1,465,clean
12,0.091603,0,0,4,40,20,12,17,15,1,1,1,1,4,4,131,buggy
18,0.025316,0.003165,4,3,12,18,10,23,0,4,26,69,0.043478,9,9,632,clean
36,0.065282,0.041543,2,3,70,13,8,15,0,1,1,1,1,57,57,337,buggy
80,0.619835,0.041322,4,2,1,5,2,17,0,4,9,13,0.230769,2,2,121,clean
2,0.003067,0.003067,0,0,0,3,3,16,0,3,4,4,0.25,1,1,326,clean
4,0.008811,0.008811,0,4,0,4,1,20,0,1,1,1,1,10,10,227,buggy
1,0.003984,0,0,9,29,49,11,16,0,3,5,17,0.294118,11,11,251,clean
42,0.100737,0.002457,3,1,8,12,7,16,3,4,22,61,0.114754,53,53,407,clean
112,0.528302,0,2,2,1,2,1,15,1,2,2,2,0.5,13,13,212,buggy
27,0.183673,0,2,0,1,3,3,15,0,1,1,1,1,22,22,147,clean
9,0.030612,0.061224,1,4,66,16,10,20,28,3,5,7,0.857143,22,22,98,buggy
3,0.004132,0.008264,0,0,0,3,3,17,0,3,5,18,0.111111,38,38,242,clean
1,0.006061,0,0,4,25,19,9,18,0,3,4,11,0.090909,14,14,165,clean
85,0.088164,0.014493,6,5,58,29,10,19,0,5,9,11,0.090909,60,60,828,clean
7,0.013133,0,0,2,31,20,10,14,2,3,4,4,0.5,72,72,533,clean
2,0.006061,0.006061,0,1,3,9,5,17,0,4,8,8,0.25,18,18,165,clean
29,0.055882,0.029412,2,0,0,1,1,16,0,3,4,5,0.8,3,3,340,clean
4,0.011976,0,1,2,1,3,2,15,0,3,7,6,0.166667,4,4,334,buggy
4,0.020833,0.020833,0,2,18,7,4,18,1,1,2,6,0.333333,16,16,96,clean
13,0.049383,0.030864,2,3,6,14,7,16,1,4,22,61,0.114754,53,53,162,clean
10,0.023622,0.015748,3,1,1,4,2,18,0,3,4,5,0.8,2,2,254,clean
3,0.022222,0,0,0,5,7,6,16,0,5,23,67,0.059701,4,4,135,clean
2,0.006472,0,0,2,17,7,4,16,0,2,3,3,0.333333,6,6,309,clean
2,0.007326,0,0,3,26,21,8,20,0,1,1,9,0.222222,47,47,273,clean
96,0.261484,0.077739,10,3,10,8,7,18,2,3,4,11,0.636364,13,13,283,buggy
2,0.006667,0.006667,0,0,0,1,1,19,0,2,2,2,1,8,8,150,clean
2,0.006061,0.006061,0,1,13,14,8,23,0,4,26,69,0.043478,9,9,165,clean
40,0.095823,0.002457,1,1,1,3,3,15,0,2,6,12,0.083333,29,29,407,clean
4,0.005181,0.005181,0,2,4,15,6,14,0,3,5,8,0.375,41,41,386,clean
3,0.013333,0.006667,0,1,12,18,8,15,0,4,22,61,0.065574,1,1,150,clean
27,0.183673,0,2,0,2,4,4,18,1,3,4,4,0.5,6,6,147,clean
2,0,0.042553,0,0,0,3,3,11,0,1,2,2,1,48,48,47,clean
12,0.080357,0.026786,2,1,39,12,8,18,2,1,2,21,0.095238,17,17,112,clean
2,0.003472,0.003472,0,1,2,11,6,19,0,2,2,3,1,49,49,288,clean
5,0.00601,0,0,9,75,53,14,11,1,3,4,4,0.75,56,56,832,clean
14,0.042683,0,1,2,3,6,4,11,1,4,11,12,0.166667,4,4,328,clean
12,0.023392,0,1,3,13,7,5,11,2,1,1,1,1,53,53,513,buggy
14,0.024691,0.004115,3,1,0,1,1,12,0,1,1,2,0.5,7,7,486,buggy
6,0.031579,0,3,1,19,8,5,13,9,5,18,52,0.192308,1,1,190,clean
29,0.201389,0,0,1,2,5,4,18,0,2,6,12,0.166667,10,10,144,clean
7,0,0.09589,0,1,1,3,2,16,1,3,6,6,0.666667,12,12,73,clean
15,0.043478,0,2,1,4,8,5,23,0,4,26,69,0.043478,9,9,345,clean
41,0.162162,0.207207,1,1,0,5,4,17,0,4,11,13,0.307692,7,7,111,clean
2,0.011765,0,1,2,29,14,6,17,0,3,5,18,0.111111,38,38,170,clean
42,0.08554,0,0,1,18,12,8,20,0,3,5,8,0.625,12,12,491,clean
8,0.02649,0.02649,2,2,16,4,3,14,14,5,13,33,0.212121,2,2,151,buggy
56,0.150538,0,0,1,6,6,6,17,5,4,21,56,0.232143,4,4,372,clean
2,0.015748,0,0,1,0,3,3,18,0,2,2,3,0.333333,1,1,127,clean
2,0.003472,0.003472,0,1,1,10,6,14,0,1,1,1,1,34,34,288,clean
13,0.024952,0,1,1,2,4,4,11,0,4,11,27,0.037037,11,11,521,clean
4,0.006472,0.006472,1,2,16,4,3,14,14,5,13,33,0.212121,2,2,309,buggy
2,0.003067,0.003067,0,0,3,5,5,17,2,4,6,7,0.428571,1,1,326,clean
9,0.011628,0.023256,2,0,0,2,2,14,0,2,2,2,1,15,15,258,clean
4,0.016807,0,0,8,12,29,9,11,0,4,11,26,0.038462,21,21,238,clean
2,0.006897,0.006897,0,1,0,2,1,17,0,1,1,1,1,5,5,145,clean
2,0.007813,0,0,12,31,54,11,15,0,1,3,3,1,45,45,256,buggy
6,0,0.072289,1,0,5,9,7,23,0,4,26,69,0.043478,9,9,83,clean
14,0.311111,0,1,1,1,3,3,15,0,2,6,12,0.083333,29,29,45,clean
2,0.012048,0,1,5,33,21,9,18,2,1,2,21,0.095238,17,17,166,clean
8,0.013889,0.00463,0,2,7,13,8,10,0,1,1,1,1,13,13,432,clean
27,0.11588,0,2,4,41,27,11,13,4,5,18,52,0.192308,1,1,233,clean
5,0.010695,0.002674,0,1,33,13,8,10,0,5,9,13,0.461538,24,24,374,clean
35,0.030888,0.002896,4,2,7,13,7,15,0,4,22,61,0.065574,1,1,1036,clean
1,0,0.004348,0,1,0,4,3,16,0,2,4,5,0.2,16,16,230,clean
55,0.226415,0.033019,9,2,23,8,5,16,0,5,23,67,0.059701,4,4,212,clean
18,0.108527,0.031008,5,2,6,3,2,14,4,5,13,33,0.212121,2,2,129,buggy
18,0.169811,0,2,1,8,14,8,15,0,4,22,61,0.065574,1,1,106,clean
4,0.010471,0.010471,1,2,0,3,1,20,0,1,1,1,1,12,12,191,clean
54,0.247525,0.019802,4,4,19,24,9,11,0,4,11,27,0.037037,11,11,202,clean
7,0.031818,0,0,5,3,10,4,11,2,4,11,12,0.166667,4,4,220,clean
5,0.011858,0.007905,1,0,0,1,1,17,0,2,3,3,0.333333,8,8,253,clean
35,0.240876,0.014599,2,1,0,1,1,19,0,2,3,3,0.666667,46,46,137,buggy
18,0.169811,0,2,1,4,11,7,17,0,4,21,56,0.232143,4,4,106,clean
14,0.021978,0.016484,1,1,11,7,6,16,3,4,22,61,0.114754,53,53,364,clean
6,0.043478,0,1,0,6,10,6,16,0,2,3,3,0.333333,18,18,138,clean
32,0.027911,0.002887,3,2,3,8,6,20,0,4,7,14,0.285714,5,5,1039,clean
8,0.005016,0,0,8,39,45,11,15,0,2,2,2,0.5,33,33,1595,clean
17,0.092896,0,0,2,17,12,8,11,0,2,4,5,0.2,11,11,183,clean
2,0.04,0,0,1,0,1,1,19,0,3,7,6,0.166667,2,2,50,buggy
49,0.133333,0.070833,2,1,12,10,8,23,0,4,26,69,0.043478,9,9,240,clean
2,0.006897,0.006897,0,0,0,1,1,16,0,3,4,5,0.8,3,3,145,clean
2,0.005698,0,1,1,32,14,9,17,0,3,5,18,0.111111,38,38,351,clean
17,0.043478,0.030435,2,2,10,13,7,16,3,4,22,61,0.114754,53,53,230,clean
3,0.011905,0,0,10,29,52,11,20,0,3,5,8,0.625,12,12,252,clean
9,0.009153,0.011442,0,2,7,8,6,17,0,1,1,1,1,2,2,437,clean
2,0.00495,0.00495,0,1,15,16,8,17,0,4,8,8,0.25,18,18,202,clean
9,0.073171,0.036585,2,1,12,8,6,16,3,4,22,61,0.114754,53,53,82,clean
30,0.008589,0.028221,2,4,4,10,6,17,0,2,4,4,0.5,6,6,815,clean
2,0.01105,0,1,1,1,6,6,17,0,4,21,56,0.232143,4,4,181,clean
61,0.009259,0.047222,6,4,53,23,9,15,1,2,2,2,0.5,13,13,1080,buggy
7,0.016447,0.006579,1,6,37,36,10,10,0,5,9,13,0.461538,24,24,304,clean
7,0.005119,0.006826,1,3,37,27,12,16,0,5,23,67,0.059701,4,4,586,clean
1,0,0.003125,0,0,0,1,1,14,0,3,3,3,0.666667,1,1,320,clean
35,0.375,0.022727,2,2,1,6,3,18,0,2,5,6,0.166667,7,7,88,clean
2,0.006061,0.006061,0,1,1,5,2,16,0,3,6,6,0.166667,13,13,165,clean
2,0.004494,0,1,1,3,7,6,10,0,4,11,26,0.384615,4,4,445,clean
8,0.030864,0.018519,1,3,2,4,2,10,1,4,11,26,0.384615,4,4,162,clean
16,0.064,0,2,1,7,10,7,23,0,4,26,69,0.043478,9,9,250,clean
29,0.055882,0.029412,2,0,4,7,6,17,0,4,22,61,0.016393,7,7,340,clean
27,0.156977,0,2,0,6,9,7,16,0,4,22,61,0.114754,53,53,172,clean
3,0.025862,0,0,2,0,2,1,18,0,1,1,2,0.5,8,8,116,buggy
56,0.150538,0,0,1,0,1,1,17,0,1,1,1,1,17,17,372,buggy
4,0.022989,0,3,1,0,1,1,17,0,3,6,8,0.625,32,32,174,buggy
17,0.048913,0.043478,0,0,6,7,5,17,0,3,6,8,0.375,40,40,184,clean
2,0.001217,0.001217,0,4,13,27,10,10,0,4,9,10,0.4,13,13,822,clean
2,0.011834,0,1,1,41,7,6,13,4,5,18,52,0.192308,1,1,169,clean
4,0.014085,0,0,1,0,3,3,16,0,2,2,4,0.25,12,12,284,clean
15,0.043478,0,2,1,0,2,2,20,0,4,7,14,0.285714,5,5,345,clean
6,0.04918,0,2,2,2,5,3,21,0,3,7,6,0.166667,4,4,122,clean
25,0.107296,0,0,2,22,18,8,14,2,1,3,3,1,37,37,233,clean
14,0.086957,0,2,1,0,1,1,14,0,2,4,7,0.571429,65,65,161,buggy
17,0.088542,0,1,1,21,5,4,16,0,5,23,67,0.059701,4,4,192,clean
54,0.247525,0.019802,4,4,19,22,9,10,0,4,11,26,0.384615,4,4,202,clean
49,0.133333,0.070833,2,1,1,5,4,16,0,4,15,22,0.227273,10,10,240,clean
30,0.025641,0.044289,5,5,75,40,11,10,1,5,9,11,0.545455,20,20,429,clean
16,0.064,0,2,1,2,2,2,10,2,4,11,26,0.384615,4,4,250,clean
11,0.007011,0,2,4,10,24,10,17,0,4,11,13,0.307692,7,7,1569,clean
3,0.008065,0.004032,1,6,41,34,12,9,0,4,9,11,0.090909,2,2,248,clean
18,0.072,0,2,1,0,4,4,17,0,4,7,11,0.181818,18,18,250,clean
3,0.007813,0,0,2,2,4,2,20,0,3,7,6,0.166667,5,5,384,clean
2,0.004292,0.004292,0,8,12,25,8,16,0,1,2,2,1,2,2,233,clean
27,0.156977,0,2,0,7,11,9,15,0,4,22,61,0.065574,1,1,172,clean
14,0.086957,0,2,1,0,2,1,14,0,3,8,15,0.466667,66,66,161,clean
24,0.032368,0.008518,5,0,10,14,8,23,0,4,26,69,0.043478,9,9,587,clean
2,0.009901,0.009901,0,2,12,4,2,16,0,5,23,67,0.059701,4,4,101,clean
41,0.162162,0.207207,1,1,0,3,2,16,0,2,4,5,0.2,11,11,111,clean
4,0.014085,0,0,1,0,4,4,16,0,2,2,4,0.25,27,27,284,clean
2,0.024691,0,1,0,0,1,1,16,0,2,2,14,0.428571,58,58,81,clean
2,0.004494,0,1,1,3,8,6,11,0,4,11,27,0.074074,25,25,445,clean
31,0.059671,0.004115,4,3,21,10,6,16,0,5,23,67,0.059701,4,4,486,clean
24,0.130435,0,0,2,18,15,8,20,0,3,5,8,0.625,12,12,184,clean
4,0.009259,0.003086,0,2,1,4,1,18,0,1,1,1,1,16,16,324,clean
29,0.128889,0,0,2,11,12,6,16,3,4,22,61,0.114754,53,53,225,clean
94,0.039585,0.021415,7,4,9,21,10,17,0,4,7,11,0.181818,18,18,1541,clean
2,0.00495,0.00495,0,1,14,13,7,17,0,4,11,13,0.307692,7,7,202,clean
2,0.04,0,0,1,1,2,2,22,1,3,7,6,0.333333,2,2,50,clean
24,0.032368,0.008518,5,0,9,12,7,17,0,4,22,61,0.016393,7,7,587,clean
3,0.006993,0,1,1,0,3,3,18,0,2,2,3,0.333333,1,1,429,clean
19,0.139706,0,2,2,1,3,1,15,0,4,9,11,0.272727,12,12,136,clean
58,0.418033,0.057377,3,1,8,7,6,16,3,4,22,61,0.114754,53,53,122,clean
6,0,0.076923,1,0,0,1,1,17,0,1,1,2,0.5,5,5,78,clean
11,0.0176,0,10,1,3,8,6,20,0,4,7,14,0.285714,5,5,625,clean
17,0.039526,0.027668,6,1,12,14,7,16,3,4,22,61,0.114754,53,53,253,clean
2,0.006061,0.006061,0,1,1,3,2,16,1,3,6,6,0.666667,12,12,165,clean
2,0.003521,0.003521,0,3,3,11,5,16,1,2,6,12,0.25,17,17,284,buggy
58,0.244019,0.033493,8,2,23,9,5,16,0,5,23,67,0.059701,4,4,209,clean
6,0.02381,0,1,12,38,56,11,14,6,4,12,27,0.444444,66,66,252,clean
34,0.136,0,2,3,11,17,6,16,3,4,22,61,0.114754,53,53,250,clean
10,0.117647,0,1,1,0,2,2,20,0,4,7,14,0.285714,5,5,85,clean
9,0.087912,0.010989,0,1,2,3,3,11,0,4,11,27,0.074074,25,25,91,clean
5,0.015576,0,4,1,3,10,6,11,0,4,11,26,0.038462,21,21,321,clean
9,0.087912,0.010989,0,1,2,6,6,17,0,4,21,56,0.232143,4,4,91,clean
6,0.045455,0.022727,1,0,6,3,2,15,0,2,2,4,0.5,18,18,88,clean
9,0.087912,0.010989,0,1,2,2,2,10,2,4,11,26,0.384615,4,4,91,clean
1,0,0.004348,0,1,0,3,2,16,0,2,4,5,0.2,11,11,230,clean
2,0.038462,0,0,2,1,3,2,15,0,3,7,6,0.166667,4,4,52,buggy
80,0.619835,0.041322,4,2,1,4,2,17,0,2,5,6,1,1,1,121,clean
25,0.106383,0,0,3,31,24,10,14,2,4,12,27,0.444444,66,66,235,clean
20,0.195652,0.021739,4,3,12,6,2,16,0,5,23,67,0.059701,4,4,92,clean
120,0.056457,0.021415,10,6,20,38,10,17,0,4,22,61,0.016393,7,7,1541,clean
5,0.010695,0.002674,0,1,33,14,8,10,0,4,4,5,0.2,76,76,374,clean
74,0.029202,0.018819,2,2,8,15,9,18,0,3,4,5,0.2,5,5,1541,clean
4,0.004301,0.004301,0,2,42,11,8,14,2,4,12,27,0.444444,66,66,465,clean
73,0.491071,0.160714,4,2,2,10,3,17,0,4,11,13,0.307692,7,7,112,clean
18,0.108527,0.031008,5,1,0,1,1,18,0,1,2,20,0.3,15,15,129,buggy
10,0.015432,0.015432,1,2,1,3,1,16,0,1,1,1,1,15,15,324,clean
29,0.055882,0.029412,2,0,5,9,7,23,0,4,26,69,0.043478,9,9,340,clean
6,0.020492,0.004098,0,4,19,20,8,15,0,1,1,1,1,37,37,244,buggy
30,0.008353,0.027446,2,4,6,15,8,16,0,3,6,6,0.666667,12,12,838,clean
2,0.009434,0,1,0,0,1,1,16,0,2,2,14,0.428571,58,58,212,clean
33,0.057534,0.032877,2,1,6,7,6,16,3,4,22,61,0.114754,53,53,365,clean
2,0.00495,0.00495,0,1,0,1,1,11,0,2,2,3,0.333333,1,1,202,buggy
14,0.021978,0.016484,1,1,0,1,1,13,0,3,6,7,0.285714,9,9,364,buggy
58,0.418033,0.057377,3,1,1,2,2,13,1,2,6,12,0.083333,15,15,122,clean
33,0.057534,0.032877,2,1,7,10,7,23,0,4,26,69,0.043478,9,9,365,clean
34,0.4125,0.0125,1,0,12,8,6,17,0,4,22,61,0.016393,7,7,80,clean
2,0.004032,0.004032,0,8,16,37,10,14,1,1,2,3,0.333333,51,51,248,clean
2,0.006061,0.006061,0,1,12,12,7,17,0,4,22,61,0.016393,7,7,165,clean
12,0.018237,0.018237,1,1,3,2,1,14,3,3,8,15,0.466667,66,66,329,clean
2,0.001706,0.001706,0,3,23,20,10,9,0,4,9,11,0.090909,2,2,586,clean
232,3.566667,0.3,1,4,18,14,5,23,5,4,26,69,0.043478,9,9,60,clean
14,0.042683,0,1,2,18,10,6,23,1,4,26,69,0.043478,9,9,328,clean
30,0.268293,0.097561,2,1,0,2,2,19,0,1,2,3,0.666667,7,7,82,clean
4,0.010274,0.003425,2,1,0,1,1,16,0,3,5,10,0.4,42,42,292,buggy
6,0.01002,0.002004,0,1,28,12,7,14,3,3,4,4,1,12,12,499,clean
8,0.006849,0.00411,2,1,18,16,9,19,0,2,2,3,1,49,49,730,clean
8,0.02,0.006667,0,4,23,26,8,17,0,3,5,18,0.111111,38,38,300,clean
12,0.093023,0,0,2,40,9,8,16,24,1,1,1,1,1,1,129,buggy
8,0.004723,0.004723,0,4,48,38,11,11,2,5,12,18,0.333333,1,1,847,clean
6,0.12,0,0,2,16,9,6,16,3,3,8,7,0.428571,52,52,50,clean
16,0.056939,0,2,1,5,7,6,16,3,4,22,61,0.114754,53,53,281,clean
29,0.42029,0,2,0,13,8,5,17,4,4,21,56,0.232143,4,4,69,clean
14,0.006127,0.002451,1,9,47,58,11,17,0,2,2,2,0.5,25,25,1632,clean
1,0.003367,0,0,0,1,3,3,0,1,4,8,9,0.777778,10,10,297,clean
3,0.012987,0.025974,1,1,0,2,1,14,0,3,8,15,0.466667,66,66,77,clean
10,0.117647,0,1,1,1,4,4,20,0,4,13,25,0.16,8,8,85,clean
17,0.043478,0.030435,2,2,11,16,8,23,0,4,26,69,0.043478,9,9,230,clean
20,0.026247,0.026247,5,4,45,20,9,18,3,1,2,20,0.3,15,15,381,buggy
19,0.061889,0,4,1,4,11,7,17,0,4,21,56,0.232143,4,4,307,clean
3,0.004498,0,0,3,39,26,11,11,2,5,12,18,0.333333,1,1,667,clean
6,0.043478,0,1,0,6,9,6,16,0,2,3,3,0.666667,5,5,138,clean
2,0.012048,0,1,5,31,20,9,18,5,1,2,20,0.3,15,15,166,buggy
19,0.113208,0.066038,0,2,4,10,5,18,0,2,6,12,0.166667,10,10,106,clean
4,0.022989,0,3,1,6,9,7,15,0,4,22,61,0.065574,1,1,174,clean
3,0.002896,0,0,1,0,1,1,10,0,4,7,10,0.3,21,21,1036,buggy
18,0.086538,0.086538,3,1,2,3,2,11,0,2,2,2,0.5,9,9,104,clean
4,0.004073,0.004073,0,2,21,13,9,20,2,4,9,11,0.454545,10,10,491,buggy
35,0.375,0.022727,2,2,1,5,2,17,0,3,7,8,0.125,3,3,88,clean
2,0.001217,0.001217,0,4,12,26,10,17,0,3,4,4,0.25,28,28,822,clean
29,0.055882,0.029412,2,0,0,2,2,17,0,3,4,4,0.5,4,4,340,clean
5,0.0078,0,0,3,6,9,6,16,0,1,2,2,1,2,2,641,clean
2,0.003472,0.003472,0,1,1,9,6,14,0,1,1,1,1,18,18,288,clean
6,0,0.072289,1,0,3,7,6,17,0,4,22,61,0.016393,7,7,83,clean
123,0.162568,0.005464,2,4,51,39,12,13,3,5,18,52,0.192308,1,1,732,clean
1,0,0.022727,0,1,0,4,4,11,0,4,9,18,0.166667,17,17,44,clean
40,0.024155,0.024155,6,4,56,21,10,19,0,2,3,7,0.857143,55,55,828,buggy
7,0.004115,0.005487,1,0,3,5,5,17,2,4,6,7,0.428571,1,1,729,clean
40,0.042017,0.006002,2,6,62,48,14,11,0,1,2,2,0.5,47,47,833,clean
30,0.008589,0.028221,2,4,7,20,8,17,0,5,14,17,0.294118,9,9,815,clean
16,0.051948,0,2,1,2,4,4,11,0,4,11,27,0.037037,11,11,308,clean
16,0.888889,0,0,0,0,1,1,16,0,1,1,1,1,1,1,18,clean
2,0.006061,0.006061,0,1,0,2,2,17,0,2,4,4,0.5,6,6,165,clean
2,0.007692,0.007692,0,0,0,3,2,14,0,2,2,2,1,14,14,130,clean
16,0.043668,0.026201,1,2,5,9,6,11,0,4,11,27,0.074074,25,25,229,clean
30,0.070968,0.122581,4,3,3,6,2,18,0,3,4,11,0.090909,14,14,155,clean
2,0,0.006515,1,6,68,42,12,18,0,2,2,5,0.8,54,54,307,clean
1,0.000649,0,0,1,4,7,6,11,0,1,1,1,1,1,1,1540,clean
2,0.003401,0.003401,0,2,18,11,8,20,0,1,1,9,0.222222,47,47,294,clean
4,0.004717,0.001572,0,2,13,13,7,16,0,1,1,2,1,30,30,636,clean
16,0.043668,0.026201,1,2,5,11,6,11,0,4,11,26,0.038462,21,21,229,clean
46,0.026538,0.028951,6,5,17,35,11,15,0,4,22,61,0.065574,1,1,829,clean
14,0.08642,0,0,0,22,4,4,13,19,5,18,52,0.192308,1,1,162,clean
16,0.051948,0,2,1,2,5,5,11,0,4,11,26,0.038462,21,21,308,clean
2,0.012048,0,1,2,33,11,9,18,23,1,2,20,0.3,15,15,166,buggy
8,0.006868,0.004121,2,0,11,9,8,16,0,1,1,1,1,5,5,728,clean
94,0.039585,0.021415,7,4,10,22,10,16,0,4,15,22,0.227273,10,10,1541,clean
4,0.004301,0.004301,0,2,43,13,9,14,1,3,6,6,0.5,22,22,465,clean
29,0.094463,0,0,5,55,32,11,18,0,2,4,4,0.75,31,31,307,clean
2,0.009901,0.009901,0,1,0,2,1,18,0,3,4,11,0.090909,14,14,101,clean
2,0.01105,0,1,1,1,5,5,11,0,4,11,26,0.038462,21,21,181,clean
7,0.107692,0,0,1,0,5,3,15,0,1,1,1,1,44,44,65,clean
16,0.056939,0,2,1,1,3,3,11,0,4,11,27,0.074074,25,25,281,clean
4,0.010274,0.003425,2,1,3,7,5,15,0,4,22,61,0.065574,1,1,292,clean
3,0.007752,0.003876,0,12,62,60,12,18,0,2,4,4,0.75,31,31,258,clean
27,0.019718,0.005634,1,3,51,22,9,19,13,2,5,8,0.5,11,11,1065,buggy
2,0.009901,0.009901,0,2,12,3,2,14,12,5,13,33,0.212121,2,2,101,buggy
16,0.033126,0,2,1,2,5,5,11,0,4,11,26,0.038462,21,21,483,clean
5,0.006083,0,0,5,14,30,10,11,0,4,9,18,0.166667,17,17,822,clean
3,0.008929,0.004464,0,2,0,2,1,18,0,1,2,2,1,7,7,224,buggy
2,0.01105,0,1,1,6,9,7,15,0,4,22,61,0.065574,1,1,181,clean
1,0.010417,0,0,1,0,4,2,20,0,1,2,2,0.5,8,8,96,clean
74,0.178042,0.041543,3,3,70,15,8,16,0,1,1,1,1,59,59,337,clean
4,0.027778,0.027778,0,1,0,4,2,14,0,1,1,1,1,28,28,72,clean
2,0.004329,0.004329,0,0,16,6,5,16,0,5,23,67,0.059701,4,4,231,clean
4,0.015873,0.015873,0,0,2,8,7,15,0,4,22,61,0.065574,1,1,126,clean
1,0.014493,0,0,1,2,4,3,17,0,1,1,5,0.4,31,31,69,clean
11,0.017915,0,10,0,0,1,1,17,0,1,1,5,0.4,31,31,614,clean
4,0.015873,0.015873,0,0,0,4,4,20,0,4,13,25,0.16,8,8,126,clean
20,0.063091,0,1,2,64,11,8,10,52,3,4,4,0.75,48,48,317,buggy
5,0.018293,0.012195,0,3,3,12,7,14,0,3,5,8,0.375,41,41,164,clean
34,0.116608,0.003534,3,4,22,14,8,13,4,5,18,52,0.192308,1,1,283,clean
31,0.252033,0,3,2,2,2,1,10,2,1,2,2,1,22,22,123,buggy
2,0.001706,0.001706,0,2,21,16,8,18,0,1,1,8,0.125,29,29,586,clean
7,0.027451,0,1,3,43,13,10,14,12,5,13,33,0.212121,2,2,255,buggy
7,0,0.09589,0,1,12,12,7,17,0,4,22,61,0.016393,7,7,73,clean
11,0.017915,0,10,0,1,3,3,11,0,4,11,27,0.074074,25,25,614,clean
8,0.028926,0.004132,0,8,13,32,10,17,0,3,4,4,0.5,4,4,242,clean
2,0.00495,0.00495,0,1,12,9,6,19,0,2,2,2,0.5,8,8,202,clean
