Commit Hash,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,Modify Files,Directories,SumOfSourceRevision,SumOfDeveloper,LSTM C.E.,bug
c04b2a09d9460d17a417e4fd2919efea94201d43,25,13,12,2,1,1,52,2,4.462364674,0
6560ce8e5541e4333a418d8dcf7f0f5ae92a71d0,12,10,2,1,1,1,52,10,3.700595379,0
3590d77c5c2771e6acfcbd4235b836198d7d105e,8,4,4,0,2,1,2,2,3.657284498,1
10d5294473758aeb88535c459de2457b2dee0482,6,2,4,0,1,1,14,7,3.654280663,0
f034f99478aa312e4387a9124935863d52a51e6b,4,3,1,1,3,0,16,6,3.452488899,0
d0cd0538b88e844096aeae64bcb2bd138546f856,59,34,25,7,1,1,30,7,6.135095596,0
4a60ce2a69f552ba32b1175e96e6de4b051d60c4,34,34,0,2,1,1,96,11,6.364621639,1
7b101dd98ffc04b1bfd2447bbe277340d8954add,27,14,13,1,1,1,90,2,3.996072531,0
797622a768f32da33be43444e33099a41ff88227,24,10,14,3,1,1,62,2,4.078509331,0
4788991f8cbfcb2ea7056f9b235149ac5875fd76,3,1,2,0,1,1,1,1,3.645677328,0
e0d55966369dd6513c35fa6738dcc4f8f389e2cb,226,134,92,18,4,3,6,5,14.3502388,0
e0b787dcfc50c1084aac7112ba9d8a2cc6aa0cfa,40,22,18,8,5,2,24,8,4.810957909,0
eebbd6531f7f19f68544ea3cfb30ed070870c04c,178,166,12,13,10,5,68,40,15.91519833,0
b017a53b822d0824420c5547cf24f4b4f3713d72,4,2,2,0,1,1,21,1,3.596472502,0
5c4bdad17837c1d70939f8c3ca2d68139d40ef9a,17,9,8,2,1,1,5,2,4.201337337,0
5a773a8a6283a793732f32197d53a39d5995f3e4,13,9,4,5,2,2,16,2,3.801001787,0
4ca7598faa2c691abbce0aee1eed6457c10855df,11,7,4,1,2,2,65,4,3.983728409,0
7c237bb1a2cc68d24d20252f8d4d9651fa27d2a6,7,3,4,0,1,1,5,2,3.761739731,0
c365beddb354942146b73f59c6627fc4cf00bb26,13,6,7,2,1,1,13,4,3.826597691,0
a44cfc5ac24ff6bc0b31a59759e6148909fece3d,28,22,6,4,1,1,120,12,5.167126656,1
c416e12930d4c62894936668399ea7ed6b49f7a5,34,29,5,2,2,2,101,15,7.385344028,1
b901cd65790f8842b16cbc6c1b7ac882466e9f45,2,1,1,0,1,1,18,4,3.541241646,0
a41e02d2c3fa66f61350e1eb8eb408627947b142,27,12,15,7,1,1,16,3,4.632463455,0
c21ff85c4f1277297577b0dd5e1af6174b23c072,242,234,8,13,1,1,101,2,9.272386551,1
374c8ee0c21f0ad27cf3a40d339bfe160cdb6aee,195,195,0,0,17,1,128,35,13.42403412,0
774415910b4f34eb09e0fa2154be91df3902974d,64,38,26,10,2,2,7,5,5.537696838,1
b80660a8f4f47d53a4cfd1369eeb60703cbd4229,29,22,7,1,2,2,60,12,5.732386589,0
e0655ebefd5bf067b2ae7e6f1072e3a4b92e47cf,13,3,10,1,2,2,5,2,3.648290634,0
fd1757d267e2a5a235ec7c27b221de42c447264b,964,964,0,1,1,1,3,1,12.29303074,0
e823653a0e9022db785fa71916cc99d12fc07f3e,35,9,26,3,1,1,67,2,3.894201994,0
0b54a7b792c25519bdca78c4014e3575b617467e,4,2,2,0,1,1,16,5,3.658442974,0
b6dcd39a503a4909aeca2ac4ca2ab42a207bfeda,11,7,4,5,1,1,6,4,3.899220467,0
86724d849b915b4efc295f1bb6d150a08cb4162c,6,2,4,1,1,1,11,6,3.575721025,0
cb0ed447747b3e7277c8312c1b8bcc198454d4eb,1687,1687,0,17,17,1,47,26,17.80736732,0
f8d4f1bec1dc8cd079e3db97bb2297ae448950af,256,139,117,72,6,4,194,39,14.34365082,1
4ada9e66c93cee4d5b688521047279bd80daf21b,60,24,36,2,20,6,104,61,5.728088379,0
ea515f428f99b5a98a1eb7fb2837f8f84c803bd6,35,14,21,1,3,3,9,4,4.827577591,0
419ca1c19895b85ee22e54ab35ffb85e41d2b94d,9,3,6,1,2,2,20,8,3.777260303,0
d9c74df7797b9f28463779e6d135926a9366c873,8,5,3,2,1,1,6,3,3.925679445,0
4bd92e664f684d97ac5f00a027d4b2244b386eb4,135,70,65,9,6,2,8,7,14.48015308,1
fc01573ff97be0f25dec1f975f6308fa82c97287,20,10,10,6,4,1,11,8,4.124773026,0
fda625f5a5fa63995a8f973e303c872cc26b16d0,15,1,14,0,2,1,14,7,3.514630795,0
dac1190d678717a74c44cb46c40f326a68b429cd,18,14,4,0,1,1,5,2,4.601963997,0
6cc11028c516fe4a5dcdfed8fdb41c56d0142c48,146,121,25,8,6,2,150,14,14.61296844,0
179d193a5a5f7a58076f68ef737340f2e461fc7c,14,8,6,0,1,1,8,5,4.946397305,0
0401f744b1d59cd8693bfb9c07940ccc013b91d7,22,11,11,2,8,6,23,12,4.414798737,0
51005fcea607f92ea260d258c55ee6f735368f22,2232,2219,13,7,4,1,35,19,13.8238802,0
8815f3ea028e0dee13ee319c584613daa7c8947b,47,34,13,6,1,1,6,2,5.377120972,0
12f0a099d046b9ed49464626d823237d5efca3fc,484,220,264,14,14,9,179,68,15.32579613,0
065a1ed2d03c812578ed52c7d56f681724d63553,77,35,42,0,9,8,42,22,5.51266098,0
75ceda4b2b9a6fb6025c24972ad53007b17ec916,80,55,25,5,2,1,4,3,10.17390251,1
8cb2442aae1ab527abe4a924f5a4baceea08938e,17,14,3,1,1,1,45,9,4.495589256,0
7f7acff7170042872aa5f5cfaa1676a7be07a869,3,2,1,0,1,1,8,2,3.779466629,0
8a85833ff15c90c93bd1693de450c039cda4e068,82,28,54,4,1,1,12,3,5.219272614,0
9f7826eca6dd7cbe02dc2b0aaaab681848c87f6f,2,1,1,0,1,1,10,6,3.495942593,0
ffb33c5942bee86da996a46f7fd5808573d9375b,5,2,3,0,3,3,18,8,3.614666224,0
600e08b09c46f1a18fa856ee9d46de7abcead2dc,2,1,1,0,1,1,3,2,3.506537914,0
986b1e9beab0b4f7be7b5c48898a6a3c2d7895a1,4,4,0,0,1,1,26,9,3.801841736,0
12d0f4431dcbe419e86cdd23ca7f71670fea4e6e,17,17,0,1,1,1,5,3,4.520466805,0
0c472d47fd9751a6e9b8b2da0ba229b97b19d1ea,5,5,0,0,1,1,6,3,3.746266842,0
6f73fb99734f3ef722dcc60e0c11072ad9cd8141,54,27,27,3,1,1,5,3,4.974153519,0
a714e20257550464d81e885afd84144fff6e33b4,56,28,28,5,1,1,3,2,4.97985363,1
4019ee00e92d381e48b12b2b291c9da1044d3811,2,1,1,0,1,1,4,1,3.615900517,0
5d5b590cdbbba90097d6e8e36115f9cfda391765,40,19,21,0,1,1,5,3,4.501531124,0
56df979e34c9e2558a686f9c3ec53d38174c3d60,2,1,1,0,1,1,24,3,3.495942831,0
6ed8e6e8134ce3b22be0fdb2a4d0ef1b17da52cf,14,6,8,2,1,1,14,6,3.758952618,0
6ee3977fc88a68e0b5b04b8f775e014296a118c0,2,2,0,0,1,1,19,4,3.606422663,0
48a491544f039fcf10f0a4d942d2c947e0ea420b,1,1,0,0,1,1,4,1,3.506537914,0
90e5dae0616dcfc887f152ed6b35b805d93feb53,7,3,4,2,1,1,38,6,3.667786598,0
ade7ecb915ece738193deaa667c54b8a483093a2,87,85,2,7,2,2,54,10,13.6316309,1
f4e57455de793123d0007d7183806731442efe82,11,11,0,0,1,1,13,6,4.099446297,1
1feb8aff09f90a82d217b60cb8b555f67d2469b5,11,10,1,1,1,1,3,3,4.315036774,0
3a3b32c3b823b972a0d097a85b76bead544bcebf,6,3,3,2,1,1,5,3,3.698534966,1
f535e8935e0d67e1a8b40de28c0f47679a847c07,7,4,3,1,1,1,6,2,3.721287966,0
94aa0db2df2053fb1da86839e8f2591618cd6f2c,24,10,14,10,2,2,17,3,3.930400848,0
c659f4ad8c48181a8f19b866bbd93b7baf97cfa6,128,89,39,11,1,1,37,2,10.32180309,0
5684f9849723dc79f12396d65688cdb352d844bb,32,12,20,2,1,1,3,2,4.396090508,1
3f24dd0559714d8da642062230ccf332e6e0a0f5,4,2,2,0,2,2,9,5,3.581319332,0
e07eaead67a58e55e1a4e2dc8674e20823e5a3e1,2,1,1,0,1,1,11,5,3.614666462,0
39de5e70ad9a37762713b864a476c965ef0e405d,964,964,0,1,1,1,2,1,12.29303074,0
418162659040e80164bc89f1623f110069c05cab,13,12,1,3,1,1,9,4,4.253536701,1
ec75a2790075a5e06e072e1ea18a88eb811076ca,2,1,1,0,1,1,129,5,3.746266842,0
ea0418c72f8b13ae99e231dcd6f8c9756f4b1f22,69,12,57,4,1,1,11,4,4.268654346,1
6397dfa6fc387cd4a7c4136acd427eac1617adff,93,92,1,0,1,1,26,6,6.823190689,0
89227d7267aba11b6280c15827a0c7b3bd836015,16,10,6,1,6,4,15,7,4.529919624,0
1e5b29d90d12adc00b0c9ac219bedeeccac4c7e5,45,25,20,8,2,2,10,7,5.977478504,0
d8731a7f9ed0f6d9e6c123f371ef0aca1f5a231f,21,12,9,0,1,1,23,8,4.524682522,1
a63e2114767cbb6e200785a711ae71ae93939620,42,1,41,6,12,9,151,54,3.514630795,0
3b595853853bb4935461a3deeccf5cf2ed67a0c7,9,6,3,0,2,2,59,5,3.696170807,0
cb7db51e2c41a4ed5ca2c179dc3d0b2e7b6b5618,6,2,4,2,1,1,3,3,3.674948454,0
422cd838c58a7ac6249643708a9552cd59413c69,399,399,0,1,1,1,5,2,15.52012634,0
344c8840a567e53163465a26c2774e7d2c9f01f1,153,96,57,1,4,3,22,11,11.83746338,0
80360261a121144735005ce40ae880064573099f,3,1,2,0,1,1,12,3,3.495942831,0
f4d5970f575be045697731a1d3e757d571171fa0,56,55,1,17,2,1,16,7,5.224714279,0
7b395f5a3a9f46ba3bf0edd6ce335746ac10d638,63,57,6,11,6,6,142,45,8.121886253,1
546f034620d37d588e33408d0b9b8565c775282f,334,169,165,34,1,1,30,9,15.25400543,1
29791eb4258b74027b9eec500c3393ad12755d4b,4,2,2,0,1,1,9,3,3.591780901,0
80d9c2550496d76a08f8300225d8d64a535c35d8,45,35,10,1,2,2,21,4,6.343286514,0
7d2d6319f694b87fc4e646d3d22679315e1411bf,323,282,41,6,4,3,37,16,15.81614876,0
afb3f9dd706d0d3b679149477c4a9d5ef5ac22f4,10,5,5,4,1,1,9,4,3.66012907,0
fece39d617570e6778141b2416d4e8363250777d,6,3,3,1,1,1,12,1,3.694802999,0
ae51fc62b050d7408508cf2f919b97ad1d06fba3,454,328,126,37,8,2,38,18,16.87520027,1
536af2d2616e7549d46b0655142381195d7fa776,10,8,2,3,1,1,25,3,3.890148878,0
8a8f0b9dadc92aa577370ee754f7e72dcc417570,3,3,0,0,1,1,86,2,3.610338688,0
23c6cdc6902df8ff58a85e28651ffff7b58473d0,11,11,0,2,1,1,24,2,4.222538948,0
2039c932caa935d088310db6710843924d36e815,101,51,50,8,1,1,16,2,9.282093048,0
8a7fe24f64e2e908d5923621cf48073091669175,65,48,17,7,2,2,6,4,10.33170509,1
4439e3a27ccf37c1ed5a03541ca145f12a3dd9d3,2,1,1,0,1,1,57,10,3.697553158,0
08c197a0d59612d4578db1bed66fe410b2327b59,46,23,23,9,14,9,144,48,5.379694462,0
31dbe4e1941e136917f703212e10091dbd45bad0,1,1,0,0,1,1,10,4,3.541241884,0
26d11337cfa4d66eed6eca1f99f5a5309427ebd9,50,44,6,4,1,1,23,5,6.848464012,1
a5bc46ef91732571e0915184a26781b74f2c7d17,57,36,21,11,4,3,19,11,9.026633263,0
189d49117005acd163525ac71cac666ef6a69772,29,27,2,2,1,1,1,1,5.711829662,0
e91e73651e0c6f48d54ecda28a8cb492b427d648,336,246,90,11,2,2,8,8,17.09071732,0
95f692dc450b2348655564ef69be51937cb95422,6,6,0,0,1,1,7,4,3.769559145,0
a0971cc76fa8c6927ed00174e293c44ecf96e0ce,4,4,0,0,2,2,16,4,3.531607628,0
cbf43482a038d87bfe6fc3b838f3bfc609d83072,71,71,0,1,1,1,4,1,12.97925663,0
ef33ab744fc2864cf6444a14874f93ca914d1b21,22,11,11,8,1,1,42,2,4.459105968,0
49c0d8c5b602018cb29f038c91a4ac227f81a581,27,20,7,3,1,1,8,4,4.864995003,0
f84448476d54dbd8b5b7bfbf4ebbae2f29c8c46e,55,54,1,0,4,2,13,6,9.694560051,0
460a3e93a066a564e7f5c6076a43290f251923dd,2,1,1,0,1,1,14,2,3.525605917,0
e96a9619ca3e51d867290056194fe5259c55c084,22,13,9,0,1,1,1,1,4.637638092,0
82bf5683b78618819484ff1472755bb65298706c,186,118,68,42,20,11,277,96,15.54246044,1
cfbd6d298bf76c00bb37ecc6839b044d393a4ebd,55,28,27,3,6,6,17,11,6.049346447,1
0ea4992846d0998ad41f62597fc0bf52f8850ab0,36,14,22,8,6,2,33,23,3.452488899,0
ed2aeb84bb14cf33f3234bdc80ebdaf1b18d7fd6,63,50,13,10,3,3,5,5,10.76037121,1
fca6e0f85389c127ecc5b0f813fb5700d5df9963,22,22,0,1,1,1,3,2,4.762262344,0
031fc238fcf9111d2c0fffd74caf9a597bd2a979,5,2,3,1,1,1,2,2,3.70898509,0
795e2540c2b8d3d62594b5c91631427c708047f6,47,7,40,3,1,1,36,8,4.309520245,0
44ef38bcab9e906ff8757cb8ba68d679d5ffd527,166,115,51,41,19,4,217,99,13.93881035,1
0dc5dd7f79895d1ae9be2f3c916c8a376b11c64b,176,176,0,1,1,1,6,3,14.43063164,0
5096e0cb8a6a9402bd9139991cddc4d00d681943,40,13,27,4,3,2,12,10,4.278820038,0
257c2751ca8aa54db6cddac9b38270b9913b374c,18,15,3,4,1,1,1,1,3.787924051,0
3c91bc1fd5651a15a0435a31fac2d6b98246016c,4,2,2,1,1,1,10,5,3.664689302,0
a012487b53fccab125b3d9ca8d31eb979570a401,13,10,3,1,1,1,4,3,4.223621368,0
7b7ff8076e7678b0295514d69df680c3cc0e94cf,11,9,2,0,1,1,4,4,4.359498978,0
084a39835c5cfd9bc7aff250f2b7df691cbf37f4,8,4,4,0,1,1,4,2,3.677909851,0
4e3ee3cb0ebdc11b5bbfef5be9040b28593463f9,27,21,6,3,1,1,1,1,4.388183594,0
20848bd1fcc6d517c65a3187006de3818c7b7fc5,75,49,26,4,2,2,10,4,11.02579212,0
44b89dab6be7669c5e5682ed9eed7b800dcc4710,12,12,0,1,1,0,4,2,4.161098957,0
2193eaf8cc454d0d6e38fa02d32271a24d6b43da,3,3,0,0,1,1,25,8,3.579177618,0
1a1dbd801a09ea56a4d2a80a148fbee8a753d862,13,9,4,2,1,1,26,2,4.475854874,1
823df7138d993909ff2dda3e79124e0e7a676029,40,20,20,8,1,1,4,2,5.790096283,0
fc5a56fb5254faca8f82099ab912723d2f148799,2,1,1,0,1,1,3,1,3.525605917,0
eb08b5e17218d081fc3f7e4cd80877c0567af85b,6,5,1,2,1,1,8,3,3.898520708,0
3093abd2a3d52588ab0edd22404dc09ca088b0a7,4,2,2,2,1,1,83,2,3.500341177,0
f41f937fc279a6e558879ed164c543044368cb56,23,17,6,4,1,1,28,5,4.415319443,0
24e30be406225cf7c4fb2a45af9ae13470e241d3,26,18,8,1,3,2,55,6,4.723474026,0
a1af003841060e3465a0a9a13e0a4d9a0cf654e1,13,3,10,2,1,1,17,4,3.772739649,0
d1a54b6778fecd915cfaf64a3fd32bc5b5a2c5e6,5460,5448,12,0,1,1,3,1,12.7912693,0
3edec28ff5f22c5cb938dc4fbeeb25f599d2c238,30,7,23,2,1,1,7,2,3.991129398,1
92222324030473ca64a2ab6b174d2fa865c29682,4,2,2,0,1,1,5,3,3.759660006,0
df389dd6cadfbc070f92527b8a8343373c18e278,14,14,0,0,1,1,43,2,4.370738506,0
bc69ec968781457674cd4f8783bd5881a4f10ad0,4,3,1,1,1,1,1,1,3.678951025,0
a9d4d59970b08d485474c44e69d4053e3cbeb895,86,58,28,3,54,6,383,76,5.285963058,0
9f8431b71abebf242669a88b4be7ca67aa2dc84d,1990,1990,0,13,13,1,50,29,16.44659233,0
2263848771e69ae7187bdcf8fc56af968cfdcf1b,2,1,1,1,1,1,7,1,3.525605917,0
2cc9f0bb2948f0844ffe070216184d39563eeb8a,6,3,3,0,1,1,4,1,3.590663433,0
306644ded53082e6a076a9046a0b2235f8a277a0,34,17,17,0,17,1,94,35,6.622442245,0
ac6c20c840b75d3e0bf9349684db9f6286c88917,44,17,27,5,1,1,32,2,4.480230331,0
38d6a7198b5714cf3df5e5778a10a76d5301efc1,129,107,22,22,6,2,39,29,14.77794552,0
55fd0ddaa0396dbf84117c6a08a86982ce5fc0d6,72,58,14,5,2,1,36,12,8.092425346,0
4c44cb0ac9d9556c6af715cdfd9207cd8999d792,20,9,11,3,2,2,29,7,4.140604496,0
116be1e885edb761c12f8c2ad85deab4941f6f5e,16,16,0,4,1,1,14,2,3.888924599,0
f5b3e41ae96d21ca1932069765b14c6c1bc1bc34,3,1,2,0,1,1,9,4,3.756123066,0
e70f131cf2e16ecc01e96efcd2d8006217053a1d,2,1,1,0,1,1,5,1,3.553909779,0
0169177ceb3ecd54a27820e814990b76b6584062,66,56,10,8,3,2,25,3,8.702845573,0
05f76a0e039a8fdd415cf524a2378af033a27f0d,2,1,1,0,1,1,19,3,3.500341177,0
76ea06f6e44d61dd959a7d4f2ea73963e426c467,22,17,5,4,2,1,64,4,4.210083485,0
efc90a199a7d53516c47e1a8c6e90e064a31daf8,6,3,3,1,1,1,106,11,3.57917738,0
3ce5e79afb7cd6f1e4b5bae2265ca72daf1a7b47,1,1,0,0,2,2,8,2,3.452488899,0
fd979347ec666fe0d12bbc92ad2b363f51555eeb,15,3,12,3,1,1,3,2,3.658226967,0
ae7b94731b48318a283c28bf9e98980ea838373d,8,4,4,1,1,1,3,1,3.690423727,0
a8d0faeb02fabce6bdcf8378651fbe0e40426030,7,7,0,2,1,1,3,1,3.901861191,0
426a54166b8ae53942e818e60892cacb7dfd9a12,65,51,14,4,2,2,15,11,12.07547474,0
d033d1ce591389f867698b49558621e899a91788,1157,597,560,249,3,2,84,23,17.03594017,1
2b7e15249060d90a9cd986b1f5e54f8279d0a69a,6,4,2,0,1,1,6,3,3.555453539,0
746e501f9cc06effb7ec2398ab539ac8c867e8b2,21,21,0,5,1,1,4,2,3.776614189,0
7ed686f2f80b8ea8fd3301458206d3775cecc039,189,125,64,10,4,3,26,13,14.9608593,0
61fd8d97d366f21d7919e84684f65c83c16c6ffe,73,73,0,1,1,1,3,3,7.034732342,0
fc65d78d88a8f9ebd11c6065ddf145b1e1e17c9c,147,88,59,8,4,4,42,14,13.69036198,0
2ffc1eadce704e2b051e86c2c9ac631706da6c36,44,18,26,2,1,1,13,4,4.563683033,0
1fd7f048226384f10a2635f8129c02b8937e57f3,55,23,32,3,1,1,8,4,5.36595726,0
336baf0e791223b2be631030c59bf49cd85b2220,16,4,12,5,1,1,11,5,3.508095741,0
1191a50028815646a90dc81e505322730b5a817f,67,44,23,6,1,1,7,1,7.029031754,0
28588c044409305a05cb0e085f84cdcee85d1178,6,2,4,1,1,0,1,1,3.57917738,0
da357c864cacf04f1510a48dbab69eae9841ceb3,182,157,25,13,2,1,7,5,13.78114414,0
93d9fe61dcdf58b3dc6df665e1396f106c7f6d74,2766,1742,1024,51,278,51,518,384,10.04471493,1
58bd8a0dd983f1b2d551d8569f65034909568568,7,4,3,1,1,1,2,2,3.616335154,0
4d7884edc7f09f4315633bf5afd5e53b906f190a,64,30,34,5,1,1,12,5,5.301130772,1
6a6e1f0ff9c810fc4fac977c67bdb789b7a486bf,19,19,0,1,1,1,8,6,4.688835144,0
cd03070c8945361bd804af30267aa688ac283c28,6,2,4,1,1,1,7,1,3.840871334,0
87c6310350de68a56d1721d32671747dc23cf549,6,6,0,0,1,1,12,6,3.743313313,0
534620ddcaf2d5547c97f5927da5248bdc719791,2,1,1,0,1,1,3,2,3.551918745,0
16b24b8c4044b7aff2bc1451ffb76cfe94baff81,431,431,0,4,4,2,4,4,13.39912224,0
5262442ad8330cff5dfeae01a244b8bb7771e82b,7,1,6,2,1,1,11,1,3.495942831,0
33be1e1d51dd0b238ee551eff0c46a2306b7e339,12,6,6,0,4,3,16,8,4.072554111,0
3bbd5a75f6ae48604fe95067d21e55fc2206a380,38,33,5,1,3,3,28,9,5.727062225,0
7170aa505c64a73a3b2e4c770167e905b34ac5e8,185,103,82,11,4,2,77,20,15.7143383,1
314738adb3e776ce97d381d2aa72c80b92d5f9fb,169,104,65,8,3,3,12,7,14.81519032,0
3f26dc7b60cc50144a5982d6e70a6a7586594c46,4,3,1,0,1,1,13,4,3.663769722,0
7dc7cb52b7d5692df085c5ba737eee4dce59cb23,74,36,38,17,4,1,103,8,7.175832748,0
84a2fd1f9983aeaedea38c38365a907d18d6bf84,2,1,1,0,1,1,50,6,3.551918983,0
57fe0c7731ffba88e4d06c5e212739941c97fda6,2,1,1,0,1,1,13,3,3.551918745,0
0c7c6b112a01387c6acb56b359ead60501f299de,23,15,8,4,1,1,12,4,4.385605335,0
b58da0fa95335e6c996474a9eb10edfaeaf3d73d,8,6,2,1,1,1,3,1,3.774027586,0
a2851b79a1822600ba1c42b3bc50e87e644351c4,27,26,1,1,1,1,4,4,5.264196396,1
61afa2a6bb17ad8e93af7af92d4d2a8bf1cfb281,20,15,5,1,1,1,7,1,5.571329594,0
f2f518d97928aa8ca218f85f190f6e6385f15798,28,17,11,6,1,1,4,3,4.382962227,1
f227b267e22e5bc99808a7cc39999f745734381e,257,147,110,14,3,2,40,5,14.95304585,1
b09e08bf15a6962928dd969dddac605c28535f06,8,4,4,2,1,1,11,4,3.742208242,0
1358ed58af0df10a959924816310f8f1c020aa50,20,12,8,1,1,1,1,1,3.951401234,0
39e9a94a2dc119778b229d74079702c80654c805,25,24,1,2,1,1,10,3,6.949399948,0
f38e2751daefa1b7a97f435bd87741ff49796f6f,20,7,13,0,6,5,25,12,4.030081749,0
3923da8f5dd9341024927a2bd9f8fdc218b6a026,88,88,0,1,1,0,4,2,15.21949387,0
e5e8fe1af31fe1eb56305f4ac954aee50885cf8c,125,78,47,20,6,3,62,16,15.33164501,0
ab554d0cc398dfbbf378d251818ef8e305a52548,196,92,104,3,1,1,55,9,13.30302906,0
c683c74cfcb9ecb936d2a85c0ec6af4dca8cebd5,2,1,1,0,1,1,12,1,3.684836626,0
37287ae36d968a1d82c2ee6a090668dea9b13b22,181,144,37,12,7,4,48,23,14.55017662,0
8e9cb3df1e17ceea43acd9d27e73da062416fc4d,8,4,4,2,1,1,3,3,3.750180721,0
011b98e133048e417f330fb83a5c56294472e8cc,3,2,1,0,1,1,10,4,3.720461845,1
82e16156151a0b4e0dd6ae94b616f0aa91290570,2,1,1,0,1,1,2,2,3.495942593,0
fd206f4771d243ebb700e734bc688a568272d1ae,12,9,3,2,1,1,4,3,3.972236156,1
5e8574ebf161aaecdb0fdffb35a4ae1b43e52272,2,1,1,0,1,1,12,3,3.506537914,0
2bb54589853ddc419fad59a704818eb9e5955636,13,12,1,1,10,1,33,20,4.36578989,0
1bd305bfb2b6b3d5ed02947f0117470a6e43c5fe,148,133,15,7,3,3,128,21,14.59839535,1
13449a6ab19db9b8f18230eedbecf7682ce83650,165,131,34,23,4,3,130,19,15.53628922,0
ee6060bee045631cca608a48fb36c3483aaafec3,59,21,38,2,1,1,7,4,4.415494442,0
82cc9928a6a59cc5a533446b48470a9f02778f57,31,31,0,0,1,1,9,5,4.461782455,0
86f5c8216b5d0f042408bdc4ae5d6a7baa247c95,37668,37668,0,238,238,18,1394,613,21.39783096,0
2f7e354a3d9869a5ffc3b771faf8c3caf7191a29,110,56,54,21,35,19,37,37,12.87004662,0
c1593aed2c0fb13524e66b27592b0d827d6de339,6,3,3,2,1,1,2,2,3.558922052,0
7e4caea28f576be32b6e6abec06ec48b82c8863e,21,12,9,6,1,1,33,2,3.970584393,0
1edfb974dec232be1000629943d3437e7ce2f214,39,30,9,4,1,1,53,2,5.471618652,0
beab89aff9c5faf621603bcbe92f8c9b4139f446,225,184,41,7,4,3,5,5,14.92911816,0
3d50ca0e513e69e988097d47cb200a642cedccab,8,2,6,0,1,1,122,5,3.614666462,0
a29598b1c865aa5f8b155d19d2a52b66e7f97203,4,3,1,2,1,1,11,3,3.512756109,0
f0ae635097b3d69a5beab490c27bf9dc7f88ed5c,1,1,0,0,1,1,38,14,3.506537914,0
3209d531446931567e0be7e6a0beeb4e2ef263bc,52,41,11,2,1,1,3,2,6.47768259,0
0d1890c04eb6acf0bcb6be8bcdd55590b507a506,11,6,5,1,4,4,57,10,4.230404377,0
9e084981806f26b837ffb0194653f9a9c75e62b0,9,9,0,1,1,1,11,4,3.818437099,1
f0ed567f01c6077f26922bcf1ebe600e4b040f82,6,1,5,0,1,1,112,11,3.506537914,0
2f6894a8f4746aac66542605d818a74f3dd2b7de,14,13,1,1,1,1,128,5,4.762868404,0
e4a106901a93dba53945e79965715be2d770a758,21,10,11,1,1,1,4,2,3.828438997,0
13e4a522c44f3c0ff337f3ee949aa87d443ca64d,68,18,50,4,1,1,49,2,4.622573853,0
ff5a54bd8a63e2838a14c7dab4040a183ba90731,1990,1990,0,13,13,1,76,29,16.44659233,0
c32cc5a012f524dad2c292579ba727fe10d9406b,51,23,28,9,4,1,46,20,5.339812279,0
6ef32353d7a76af89de62311ac751924bb419d12,2190,1095,1095,662,201,45,1840,794,14.55770779,1
9ce147f2cf3b32ed67ecadb25c206a1152abbc4c,6,4,2,2,1,1,25,8,3.737357378,1
c376685de0b93bdcea049369bbcb1fb06a2e0bf8,18,9,9,2,1,1,9,4,4.159809113,0
4e3b987aae15597858825bad4b58b3bf1217ce05,32,10,22,2,2,2,21,2,3.836909533,0
2c79476307ea5bc38b0f7c94a981b2b24eaf33a7,7,6,1,1,1,1,30,5,4.103184223,1
c123dc365f4a8c82810d531ff4774cc4ccd26e23,13,2,11,2,1,1,11,3,3.640576601,0
df5c8c6f8b915500a5a2ea3897eb348ebdb38d58,22,16,6,0,2,1,30,5,5.223530293,0
0e9479610dacf0d96a66f0a47fc30e056f4b80d0,44,24,20,3,1,1,11,4,4.99245882,0
e49028082882a01c4830625171cc05bc30e53e7d,2,1,1,0,1,1,22,3,3.525605917,0
8b0aca3981565f99c7dc1628e99759c3a5053157,2,1,1,0,1,1,17,2,3.66778636,0
6a36b736deab157854a94ebb393ed1fb4b381ff0,9,4,5,2,1,1,4,2,3.806387901,0
8b4cccde744bd7a52b5e4c267aea6180576cd880,45,36,9,3,1,1,11,1,5.926439762,0
49aaa28959234a86d02b8ecacf5be5fa9b8a1bdf,32,30,2,3,1,1,3,2,4.613623142,0
ea462f1e97fa9a607b3e659e89c89f447d24664c,118,57,61,7,3,2,133,25,10.22424984,0
4425a702b91addf334ed46199da5e70a435b4ae7,4,2,2,1,1,1,2,2,3.614666224,0
c5e833970ea9d1c433e26cc680e14c8ffc23da75,2034,1017,1017,64,51,3,242,81,12.63912582,0
d3343303ef2feda4718bf2f4e8621ad57dfaf0bb,14,4,10,3,1,1,45,2,3.639921665,0
b30c3d8780154fb753d5b227c6ff158f585ab5c0,10,9,1,1,1,1,2,2,4.272661209,0
7624d5ccabd22a3dbf08cbd86ad2d766703ac01c,29,17,12,3,2,1,14,5,5.582737923,0
3f87c184120667ff3ccc4a5b71a0c9cec62751e0,238,106,132,13,5,1,42,16,14.95693874,0
2b7c9305d40df59dd0fd5600d5fd660edcbc03d4,11851,5603,6248,0,34,16,189,104,19.43293953,0
7cf55757853a259496275ec884515049641b131c,14,7,7,1,1,1,6,4,3.868626595,0
67ccb14931f4c1a5600e0564c235f8094c460b2e,125,82,43,39,2,1,8,4,10.5414629,1
9bcdd74df31e0a0701040d44718a8345a83b4c1e,28,11,17,1,1,1,41,14,4.361361504,0
