@relation camel_Master_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {buggy,clean}

@data
10,0.044643,0.044643,2,0,0,1,1,10,0,1,2,4,0.25,186,96,112,30.587355,clean
49,0.095238,0.196429,2,5,1,5,1,9,0,1,1,3,0.666667,1018,787,168,42.365904,buggy
4,0.002475,0.007426,1,9,438,11,4,8,4,6,153,288,0.246528,126,77.5,404,0,buggy
2,0.04,0.04,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,25,0,clean
2,0.012048,0.012048,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,83,0,clean
13,0.074627,0.119403,2,4,541,7,5,16,420,1,113,107,0.233645,305,269,67,19.510088,buggy
4,0.016667,0.016667,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,120,0,buggy
2,0.008696,0.008696,0,3,105,6,4,13,13,1,285,493,0.018256,65,65,115,0,clean
2,0.008929,0.008929,0,1,111,4,3,10,5,1,282,487,0.002053,44,44,112,0,clean
2,0.007246,0.007246,0,1,1,2,1,10,1,7,817,2007,0.159442,43,43,138,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,167,-0,buggy
2,0.028571,0.028571,0,1,0,1,1,8,0,1,5,5,0.6,648,417,35,0,buggy
34,0.4,0.025,2,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,21.419956,buggy
12,0.045455,0.045455,0,1,0,1,1,23,0,2,2,5,0.6,3,3,132,2.363405,buggy
38,0.213675,0.111111,4,3,18,6,3,12,0,3,295,304,0.013158,122,122,117,168.08596,buggy
2,0.019231,0.019231,0,2,791,8,5,21,242,7,1736,7872,0.132495,145,57.666668,52,0,clean
13,0.13253,0.024096,2,2,13,3,2,18,0,1,1,3,0.666667,5,5,83,11.154522,buggy
2,0.004425,0.004425,0,4,585,5,3,21,438,3,113,142,0.521127,34,30,226,0,buggy
5,0.003945,0.000986,1,4,121,9,5,18,9,3,294,601,0.016639,116,116,1014,379.343475,buggy
2,0.019608,0.019608,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,51,0,clean
2,0.014706,0.014706,0,4,791,8,5,21,243,7,1736,7872,0.132495,145,57.666668,68,0,clean
2,0.009009,0.009009,0,4,190,6,4,21,56,7,1736,7872,0.132495,145,57.666668,111,0,clean
2,0.02439,0.02439,0,5,540,6,2,10,4,7,817,2007,0.159442,43,43,41,0,buggy
4,0.002008,0.002008,1,10,210,13,4,17,1,2,4,6,0.666667,19,18.5,996,15.410865,buggy
2,0.01087,0.01087,0,2,273,2,2,16,273,1,21,42,0.333333,34,25,92,13.770328,buggy
0,0,0,0,0,0,1,1,10,0,1,10,36,0.027778,168,168,55,0,clean
25,0.046512,0.147287,3,3,124,7,3,18,1,1,293,302,0.006623,121,121,129,0,clean
102,0.074074,0.077037,49,1,0,1,1,12,0,2,2,296,0.003378,1121,814,675,0,buggy
4,0.02381,0.02381,0,0,0,1,1,10,0,2,4,6,0.666667,7,7,84,8.5727,clean
9,0.021739,0.027174,2,7,521,9,5,10,7,6,277,499,0.330661,26,26,184,0,buggy
3,0,0.018868,0,2,492,3,3,17,25,4,226,1066,0.124765,42,42,159,0,clean
3,0.0375,0,2,3,92,4,3,10,45,1,278,479,0.066806,55,55,80,0,buggy
7,0.133333,0.022222,1,1,0,1,1,18,0,3,294,601,0.016639,116,116,45,379.343475,buggy
69,1.545454,0.022727,0,2,61,4,1,9,2,2,2,3,0.666667,218,128,44,280.369101,buggy
0,0,0,0,3,263,6,5,10,13,3,25,78,0.24359,37,21,377,0,clean
3,0.007752,0.015504,0,7,765,11,5,17,140,1,85,91,0.10989,152,103.5,129,0.006571,buggy
8,0.004926,0.004926,0,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,812,0,buggy
2,0.002268,0.002268,0,13,775,19,8,21,39,7,1736,7872,0.132495,145,57.666668,441,0,clean
0,0,0,0,1,0,1,1,18,0,3,3,16,0.1875,501,270,75,0,buggy
2,0.013333,0.013333,0,2,171,3,2,21,166,7,1736,7872,0.132495,145,57.666668,75,0,clean
119,0.25,0.053571,5,4,106,4,3,15,1,2,4,4,0.25,15,7.5,392,1,buggy
21,0.068182,0.090909,0,7,765,11,5,17,140,1,85,91,0.10989,152,103.5,132,0.006571,buggy
4,0.040816,0.040816,0,1,211,3,2,17,42,3,27,45,0.044444,188,139.5,49,0,buggy
2,0.006803,0.006803,0,2,396,3,2,21,396,3,113,142,0.521127,34,30,147,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,34,-0,buggy
11,0.051163,0,1,2,57,3,3,16,16,2,2,3,0.666667,1061,754,215,21.426367,buggy
4,0.014286,0.014286,1,1,0,1,1,20,0,1,3,8,0.25,287,287,140,39.904774,buggy
6,0.018182,0.018182,1,1,0,1,1,9,0,1,2,18,0.055556,16,16,165,0,buggy
1,0,0.00565,0,1,586,2,2,19,586,1,125,288,0.288194,71,53.5,177,0,buggy
13,0.344828,0.103448,0,1,0,1,1,9,0,1,6,6,0.5,1,1,29,22.194534,buggy
8,0.173913,0.173913,1,1,0,1,1,18,0,1,1,3,0.333333,102,54,23,0,buggy
14,0.052632,0.052632,2,1,0,1,1,9,0,1,2,18,0.055556,16,16,133,0,buggy
2,0.002273,0.002273,0,17,461,20,5,9,68,1,1,1,1,248,212,440,1.424112,buggy
6,0.071429,0.071429,1,0,0,1,1,13,0,1,1,3,0.666667,544,544,42,1.949601,clean
2,0.007752,0.007752,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,129,0,clean
2,0.00885,0.00885,0,2,353,3,2,17,352,5,227,243,0.341564,98,50.5,113,1,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,77,-0,buggy
4,0.026316,0.026316,1,3,488,4,2,10,1,7,817,2007,0.159442,43,43,76,0,buggy
2,0.009259,0.009259,0,4,742,6,4,21,166,7,1736,7872,0.132495,145,57.666668,108,0,clean
8,0.063063,0.009009,0,2,0,2,2,14,0,2,4,4,0.5,13,13,111,1.271872,buggy
2,0.016393,0.016393,0,2,248,6,4,11,127,2,20,47,0.234043,704,704,61,0.904094,clean
2,0.017544,0.017544,0,3,159,3,2,10,29,7,817,2007,0.159442,43,43,57,0,buggy
4,0.020202,0.020202,0,2,164,2,2,12,164,3,19,48,0.333333,38,38,99,0,buggy
74,0.277992,0.007722,2,0,77,2,2,11,77,1,2,2,0.5,30,27,259,14.932081,clean
7,0,0.134615,1,1,0,1,1,12,0,2,13,99,0.171717,68,68,52,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,62,-0,buggy
14,0.002488,0.032338,2,5,13,5,2,13,0,3,31,36,0.166667,42,42,402,4.490724,buggy
2,0.007299,0.007299,0,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,137,0,buggy
68,1.288462,0.019231,2,2,55,2,1,11,55,2,2,3,0.666667,197,107,52,800.09859,buggy
13,0.074713,0,1,3,170,5,4,11,66,2,288,290,0.072414,867,636,174,10.112538,buggy
2,0.004608,0.004608,0,2,71,2,2,21,71,1,21,40,0.45,30,21,217,32.939614,buggy
2,0.007407,0.007407,0,2,0,3,1,14,0,1,1,2,0.5,215,125,135,0,clean
5,0.048387,0.032258,1,4,177,4,3,15,2,1,1,3,0.666667,3,3,62,34.969045,buggy
4,0.009709,0.009709,1,1,418,2,2,8,418,1,1,6,0.833333,247,211,206,16.390463,buggy
0,0,0,0,1,0,1,1,12,0,2,4,49,0.020408,495,264,80,0,buggy
2,0.015873,0.015873,0,2,189,3,2,21,66,7,1736,7872,0.132495,145,57.666668,63,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,108,-0,buggy
2,0.025,0.025,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,40,0,clean
4,0.009259,0.009259,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,216,0.127875,clean
2,0.010417,0.010417,0,1,42,3,3,21,40,7,1736,7872,0.132495,145,57.666668,96,0,clean
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,236,0,buggy
10,0.01139,0.01139,3,1,0,1,1,23,0,1,58,267,0.404494,20,11,439,15.279579,buggy
6,0.04,0.04,1,1,0,1,1,12,0,1,22,55,0.327273,12,12,75,2.807355,buggy
17,0.161616,0.010101,2,3,4,3,1,13,0,3,31,36,0.166667,42,42,99,4.490724,buggy
7,0.041667,0.055556,3,2,0,2,1,15,0,1,1,1,1,465,465,72,4.977554,buggy
4,0.015267,0.015267,1,1,20,3,2,16,0,1,1,1,1,923,616,131,0,clean
66,0.868421,0,1,0,36,2,2,13,36,2,2,3,1,61,61,76,0,clean
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,96,0,buggy
2,0.008333,0.008333,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,120,0,clean
4,0,0.068966,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,58,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,34,-0,buggy
5,0,0.024631,0,0,0,1,1,11,0,4,49,63,0.666667,103,54,203,0,clean
2,0.006623,0.006623,0,6,608,7,3,10,4,7,817,2007,0.159442,43,43,151,0,buggy
0,0,0,0,1,0,1,1,11,0,3,6,122,0.032787,56,56,455,0,buggy
2,0.010638,0.010638,0,4,775,6,6,21,63,7,1736,7872,0.132495,145,57.666668,94,0,clean
1,0,0.010101,0,3,593,4,3,19,405,1,125,288,0.288194,71,53.5,99,0,buggy
3,0.083333,0.041667,0,1,0,1,1,13,0,1,2,4,0.25,280,190,24,1.853305,buggy
117,0.708609,0.066225,4,1,0,1,1,17,0,1,2,4,0.25,64,64,151,0,buggy
70,0.075061,0.094431,30,1,0,1,1,12,0,2,2,296,0.003378,1121,814,413,0,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,157,15.579139,clean
2,0.038462,0.038462,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,26,0,clean
1,0,0.014493,0,1,0,1,1,19,0,1,125,288,0.288194,71,53.5,69,0,buggy
98,0.526786,0.348214,3,2,121,5,3,18,9,3,294,601,0.016639,116,116,112,379.343475,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,51,-0,buggy
2,0.007353,0.007353,0,2,580,4,3,20,127,3,47,59,0.491525,128,79.5,136,0,buggy
2,0.027778,0.027778,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,36,0,clean
5,0.081967,0,0,4,547,7,5,10,426,2,287,282,0.170213,309,273,61,29.023006,buggy
0,0,0,0,1,0,1,1,11,0,6,34,181,0.066298,107,58.5,87,0,buggy
6,0.034483,0.017241,0,2,34,2,2,7,34,1,2,4,0.25,646,415,116,206.378199,buggy
6,0.006652,0.006652,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,451,0,buggy
2,0.006667,0.006667,0,4,274,6,3,10,5,1,1,2,1,608,301,150,0,clean
6,0.002747,0.013736,0,5,808,9,6,7,41,2,197,199,0.075377,768,537,364,39.797769,buggy
5,0.010076,0.002519,1,4,396,5,3,11,160,1,1,1,1,175,139,397,5.009141,buggy
4,0.0625,0,0,5,547,8,5,10,5,2,287,282,0.170213,309,273,64,29.023006,buggy
50,0.223214,0,2,1,0,1,1,15,0,1,1,5,0.4,27,17.5,224,-0,buggy
2,0,0.030303,0,1,0,2,1,16,0,1,5,10,0.4,6,6,66,1.145074,clean
2,0.026316,0.026316,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,38,0,clean
2,0.022472,0,0,4,470,5,3,10,100,2,337,351,0.150997,103,55,89,0,buggy
1,0,0.001883,0,10,123,12,3,11,0,1,1,2,0.5,929,698,531,55.613445,clean
11,0.004545,0.020455,2,12,160,14,5,13,29,2,13,54,0.12963,86,86,440,30.321661,buggy
0,0,0,0,0,0,1,1,18,0,1,1,2,0.5,112,63.5,52,0,clean
2,0.004878,0.004878,0,4,707,8,3,17,0,5,227,243,0.341564,98,50.5,205,1,buggy
2,0.003077,0.003077,0,6,589,8,3,15,0,1,1,1,1,458,368,325,0,clean
15,0.153846,0.076923,1,5,739,6,5,10,0,2,3,7,0.571429,579,348,65,29.525991,buggy
1,0,0.005618,0,4,10,4,2,21,0,1,1,4,0.5,355,355,178,0,buggy
17,0.042857,0.017857,1,3,24,3,1,11,23,1,1,1,1,572,572,280,111.194565,buggy
2,0.021739,0.021739,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,46,0,clean
2,0.015625,0.015625,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,64,0,clean
12,0.034483,0.017241,2,2,0,2,2,15,0,1,1,1,1,309,309,232,29.087857,buggy
2,0.005917,0.005917,0,3,22,3,1,10,4,7,817,2007,0.159442,43,43,169,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,157,-0,buggy
61,0.071782,0.079208,28,1,0,1,1,12,0,2,2,296,0.003378,1121,814,404,0,buggy
6,0.004732,0.004732,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,634,0,buggy
1,0.001709,0,0,4,84,4,3,13,39,1,2,3,1,386,386,585,390.957262,buggy
2,0.004673,0.004673,0,5,406,12,5,21,4,7,1736,7872,0.132495,145,57.666668,214,0,clean
2,0.00156,0.00156,0,6,369,10,5,21,29,7,1736,7872,0.132495,145,57.666668,641,0,clean
4,0.004016,0.004016,1,6,599,11,7,21,29,3,113,142,0.521127,34,30,498,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,66,-0,buggy
2,0.038462,0.038462,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,26,0,clean
2,0.004505,0.004505,0,9,804,12,10,19,18,1,1,1,1,265,97.5,222,-0,clean
5,0.1,0,0,2,426,2,2,10,426,2,287,282,0.170213,309,273,50,29.023006,buggy
2,0.008547,0.008547,0,6,791,11,5,21,166,7,1736,7872,0.132495,145,57.666668,117,0,clean
38,0.240385,0.125,3,4,124,8,3,12,0,3,295,304,0.013158,122,122,104,168.08596,buggy
6,0.016438,0,1,7,21,10,2,6,0,2,4,7,0.571429,905,674,365,65.409785,buggy
0,0,0,0,0,0,1,1,23,0,2,2,10,0.1,715,484,128,0,clean
3,0.008264,0.016529,1,5,306,6,4,17,84,1,6,10,0.8,27,15.333333,121,0,buggy
2,0.007634,0.007634,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,131,0,clean
25,0.046512,0.147287,3,3,124,7,3,18,1,1,293,302,0.006623,121,121,129,0,clean
16,0.029821,0.001988,1,1,21,2,2,15,21,1,1,1,1,930,623,503,84.53099,buggy
2,0.021277,0.021277,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,47,0,clean
2,0.028571,0.028571,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,35,0,clean
6,0.012987,0.025974,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,154,0,buggy
2,0,0.03125,1,0,0,1,1,17,0,1,1,1,1,92,33.333336,64,0,clean
2,0.011111,0.011111,0,1,181,2,2,21,181,7,1736,7872,0.132495,145,57.666668,90,0,clean
25,0.046512,0.147287,3,5,124,9,4,18,1,1,293,302,0.006623,121,121,129,0,clean
6,0.009646,0.009646,1,3,766,12,7,19,206,1,50,50,0.44,155,106.5,311,119.027738,buggy
2,0.003623,0.003623,0,2,111,5,4,10,5,1,282,487,0.002053,44,44,276,0,clean
2,0.029412,0.029412,0,1,42,3,3,21,3,7,1736,7872,0.132495,145,57.666668,34,0,clean
4,0.033333,0.033333,1,1,0,1,1,0,0,1,9,41,0.04878,202,153.5,60,123.878312,buggy
12,0.064103,0.089744,2,4,541,8,5,16,143,1,113,107,0.233645,305,269,78,19.510088,buggy
3,0.027027,0.054054,1,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,37,0,clean
2,0.032258,0.032258,0,0,0,1,1,15,0,1,1,2,1,113,64,31,0,clean
94,0.565657,0.383838,1,2,121,5,3,18,9,3,294,601,0.016639,116,116,99,379.343475,buggy
2,0.003559,0.003559,0,1,0,1,1,17,0,5,36,59,0.694915,3,3,281,1.421464,buggy
2,0.001812,0.001812,0,2,437,4,3,10,29,7,817,2007,0.159442,43,43,552,0,buggy
16,0.102564,0.102564,1,0,0,1,1,15,0,1,7,23,0.043478,1,1,78,29.445058,clean
21,0.75,0,1,1,0,1,1,13,0,1,1,1,1,340,340,28,93.041597,buggy
2,0.007937,0.007937,0,4,660,6,3,21,243,7,1736,7872,0.132495,145,57.666668,126,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,119,-0,buggy
7,0,0.02381,2,3,61,4,4,12,18,1,8,58,0.051724,714,483,294,20.198503,buggy
1,0,0.005525,0,0,0,1,1,9,0,1,8,39,0.076923,1065,758,181,0,clean
5,0.064935,0,0,0,294,3,2,15,150,2,52,61,0.163934,314,278,77,58.046012,clean
2,0.010638,0.010638,0,1,313,2,2,10,313,7,817,2007,0.159442,43,43,94,0,buggy
5,0.102041,0,0,2,426,2,2,10,426,2,287,282,0.170213,309,273,49,29.023006,buggy
17,0.123188,0,2,3,0,3,1,13,0,1,2,3,0.333333,417,327,138,13.519285,buggy
2,0.010101,0.010101,0,1,704,5,2,21,703,7,1736,7872,0.132495,145,57.666668,99,0,clean
10,0.021186,0.021186,2,2,125,4,3,21,69,3,113,142,0.521127,34,30,236,0,buggy
10,0.025253,0.025253,4,1,26,2,2,23,26,1,58,267,0.404494,20,11,198,15.279579,buggy
0,0,0,0,1,0,1,1,19,0,2,9,59,0.033898,1,1,188,0,buggy
34,0.508197,0.04918,1,1,0,1,1,11,0,2,2,2,0.5,29,29,61,86.946171,buggy
1,0,0.028571,0,2,99,3,3,13,56,1,3,39,0.051282,811,580,35,0,buggy
2,0.002463,0.002463,1,1,98,2,2,13,98,2,15,33,0.424242,69,69,406,0,clean
15,0.098039,0.196078,0,0,0,1,1,19,0,1,1,1,1,511,511,51,8.491408,clean
9,0.025641,0,1,2,166,2,1,15,166,1,5,24,0.708333,620,620,351,9.95565,buggy
2,0.02381,0.02381,0,0,168,2,2,21,168,7,1736,7872,0.132495,145,57.666668,42,0,clean
14,0.054264,0.054264,0,5,122,8,4,17,1,1,292,301,0.006645,119,119,129,-0,buggy
12,0.044118,0,0,4,1,6,1,12,0,1,1,4,0.5,91,55,272,330.351205,buggy
2,0.010101,0.010101,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,99,0,clean
2,0.009615,0.009615,0,2,141,4,3,10,11,2,3,3,0.666667,1047,816,104,9.756348,clean
127,0.121277,0.148936,12,11,386,12,3,17,0,5,40,130,0.061538,93,93,470,0,clean
4,0.013889,0.013889,1,1,0,1,1,10,0,7,817,2007,0.159442,43,43,144,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,33,-0,buggy
2,0.018182,0.018182,0,0,168,2,2,21,168,7,1736,7872,0.132495,145,57.666668,55,0,clean
2,0.014286,0.014286,0,2,8,3,1,18,7,2,9,17,0.294118,30,30,70,0,buggy
22,0.126506,0.006024,1,3,22,3,2,17,12,1,3,5,0.6,58,58,166,376.409898,buggy
2,0.007813,0.007813,0,6,532,9,5,10,393,7,817,2007,0.159442,43,43,128,0,buggy
2,0.005848,0.005848,0,2,375,5,5,21,181,7,1736,7872,0.132495,145,57.666668,171,0,clean
2,0.029412,0.029412,0,1,739,3,3,21,696,7,1736,7872,0.132495,145,57.666668,34,0,clean
6,0.008333,0.016667,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,240,0,buggy
7,0.026316,0.019737,2,2,98,3,2,16,55,2,7,17,0.529412,193,144.5,152,0.112475,buggy
6,0.007353,0.007353,2,6,166,7,3,13,40,1,1,1,1,590,590,408,1.314363,clean
2,0,0.024096,0,1,166,2,2,17,166,4,226,1066,0.124765,42,42,83,0,clean
4,0.004545,0.013636,0,3,114,4,2,8,9,6,153,288,0.246528,126,77.5,220,0,buggy
3,0.011236,0.022472,1,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,89,0,clean
2,0.02381,0.02381,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,42,0,clean
2,0.006993,0.006993,0,1,308,2,2,21,308,7,1736,7872,0.132495,145,57.666668,143,0,clean
4,0,0.012618,0,6,816,8,5,7,41,2,197,199,0.075377,768,537,317,39.797769,buggy
2,0.002066,0.002066,0,3,698,8,4,21,59,7,1736,7872,0.132495,145,57.666668,484,0,clean
2,0.005882,0.005882,0,1,4,2,1,11,4,2,13,13,0.153846,139,139,170,9.180806,clean
2,0.00241,0.00241,0,5,473,6,3,17,122,5,227,243,0.341564,98,50.5,415,1,buggy
2,0.017241,0.017241,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,58,0,clean
2,0.010695,0,0,2,92,2,1,13,92,3,9,29,0.344828,94,94,187,5.071013,buggy
8,0.14,0.02,0,1,0,1,1,20,0,2,7,9,0.333333,237,127.5,50,24.941318,buggy
2,0.00463,0.00463,0,1,0,1,1,16,0,1,18,33,0.666667,33,24,216,0,buggy
4,0.020619,0.020619,1,0,0,1,1,1,0,1,1,1,1,48,30.5,97,0,clean
8,0.185185,0.111111,1,1,0,1,1,18,0,1,1,3,0.333333,102,54,27,0,buggy
60,0.222222,0,1,2,0,3,1,15,0,3,68,66,0.227273,311,275,270,32.769667,buggy
2,0.033333,0.033333,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,30,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,27,-0,buggy
16,0.022825,0,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,701,0,clean
2,0.012048,0.012048,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,83,0,clean
16,0.098039,0.006536,1,2,2,3,1,9,2,2,2,3,0.666667,218,128,153,280.369101,buggy
2,0.00813,0.00813,0,1,0,1,1,12,0,2,71,82,0.097561,66,66,123,23.670944,buggy
10,0.137255,0.058824,1,1,0,1,1,10,0,6,277,499,0.330661,26,26,51,0,buggy
6,0.011952,0.011952,2,1,117,3,3,16,55,3,18,21,0.333333,192,143.5,251,0.050626,buggy
2,0.005,0.005,0,3,698,6,4,21,66,7,1736,7872,0.132495,145,57.666668,200,0,clean
13,0,0.005106,2,4,59,8,3,13,3,1,1,1,1,298,298,2546,0,clean
1,0.008475,0,0,0,0,1,1,15,0,1,3,6,0.5,106,57,118,45.121653,clean
4,0.019512,0,1,4,197,5,3,19,35,1,2,6,0.166667,193,193,205,0,buggy
13,0.19403,0,1,4,772,8,5,11,66,2,288,290,0.072414,867,636,67,10.112538,buggy
4,0.03125,0.03125,0,1,0,1,1,16,0,1,13,37,0.216216,37,28,64,12.983261,buggy
2,0.013333,0.013333,0,1,0,1,1,12,0,1,1,5,0.2,1,1,75,0,buggy
14,0.054264,0.054264,0,5,122,8,4,17,1,1,292,301,0.006645,119,119,129,-0,buggy
2,0.008547,0.008547,0,6,791,11,5,21,166,7,1736,7872,0.132495,145,57.666668,117,0,clean
7,0.058824,0.078431,1,1,0,1,1,10,0,2,4,8,0.5,118,118,51,255.898368,buggy
45,0,0.1125,1,2,2,2,1,16,2,1,3,7,0.714286,484,484,400,189.069048,buggy
2,0.003497,0.003497,0,8,721,9,5,21,56,7,1736,7872,0.132495,145,57.666668,286,0,clean
1,0.001276,0,0,5,414,8,5,16,2,1,1,1,1,1,1,784,0,clean
7,0.133333,0.022222,1,1,0,1,1,18,0,3,294,601,0.016639,116,116,45,379.343475,buggy
2,0.014085,0.014085,0,1,0,1,1,14,0,1,27,48,0.333333,24,15,71,0,buggy
2,0.035714,0.035714,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,28,0,clean
2,0.015152,0.015152,0,2,171,3,2,21,166,7,1736,7872,0.132495,145,57.666668,66,0,clean
2,0.004717,0.004717,0,1,66,2,2,21,66,7,1736,7872,0.132495,145,57.666668,212,0,clean
2,0.012048,0.012048,0,3,111,6,4,10,5,1,282,487,0.002053,44,44,83,0,clean
2,0,0.027397,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,73,0,clean
4,0.001871,0.001871,0,1,280,3,3,14,139,1,1,2,1,711,404,1069,0,clean
2,0,0.052632,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,38,0,clean
4,0.064516,0.064516,0,1,0,1,1,10,0,1,5,8,0.375,216,167.5,31,82.618442,buggy
0,0,0,0,1,0,1,1,10,0,4,25,133,0.015038,122,73.5,81,26.240855,buggy
2,0.008264,0.008264,0,0,0,2,1,8,0,1,1,1,1,847,540,121,0,clean
3,0.006349,0.003175,0,2,0,2,1,14,0,2,2,3,0.666667,943,712,315,3.530515,buggy
7,0.008097,0.020243,2,8,557,9,4,10,6,6,277,499,0.330661,26,26,247,0,buggy
6,0.014706,0.029412,0,5,565,7,3,10,1,7,817,2007,0.159442,43,43,136,0,buggy
2,0.001678,0.001678,0,7,730,7,5,15,3,2,154,154,0.181818,450,219,596,28.893337,buggy
2,0.001134,0.001134,0,3,521,6,5,21,67,7,1736,7872,0.132495,145,57.666668,882,0,clean
15,0.348837,0,0,1,1,2,1,15,1,1,1,2,1,270,270,43,0,clean
2,0.005464,0.005464,0,2,67,3,2,8,67,2,15,19,0.473684,428,428,183,1.249022,buggy
69,0.039926,0.002457,3,7,48,7,2,14,2,1,1,1,1,22,22,1628,62.448826,buggy
2,0.001626,0.001626,0,7,341,10,5,16,48,1,18,33,0.666667,33,24,615,0,buggy
27,0.096154,0.076923,4,1,0,1,1,17,0,1,5,17,0.117647,5,4,156,44.753565,buggy
2,0.014706,0.014706,0,1,315,4,2,21,311,7,1736,7872,0.132495,145,57.666668,68,0,clean
2,0.014706,0.014706,0,2,343,3,3,20,206,2,19,19,0.736842,33,29,68,3.954196,buggy
5,0.011173,0.002793,1,4,121,7,4,18,9,3,294,601,0.016639,116,116,358,379.343475,buggy
4,0.014815,0.014815,0,4,707,4,2,17,99,5,227,243,0.341564,98,50.5,135,1,buggy
2,0.027778,0.027778,0,1,787,2,2,21,787,7,1736,7872,0.132495,145,57.666668,36,0,clean
2,0.014925,0.014925,0,3,376,6,4,21,14,7,1736,7872,0.132495,145,57.666668,67,0,clean
2,0.004032,0.004032,0,3,167,3,2,14,167,1,25,35,0.457143,22,13,248,0,buggy
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,206,0,buggy
2,0.004975,0.004975,0,3,42,4,3,21,6,7,1736,7872,0.132495,145,57.666668,201,0,clean
10,0.039063,0.039063,1,5,230,9,4,16,106,1,326,335,0.023881,669,669,128,0,buggy
2,0.029412,0.029412,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,34,0,clean
182,0.194969,0.186583,6,22,830,36,8,13,0,1,1,1,1,940,709,477,583.129842,clean
4,0.061538,0,0,2,99,4,3,9,46,1,6,8,0.625,806,575,65,10.935803,buggy
24,0,0.23301,1,2,8,2,2,10,8,6,277,499,0.330661,26,26,103,0,buggy
2,0.011364,0.011364,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,88,0,clean
